loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2703.4,9,9,0,9,0,9,0,0,0,1,2,3,0,0,0,3,1,2,3,0,0,0,3,0,0,0,0,0,0,0
50,8.33,2731.9,23,18,5,19,5,19,6,0,0,6,5,9,0,0,0,3,5,2,9,0,0,0,3,0,1,0,0,0,0,0
100,16.67,2732.9,33,24,9,24,9,25,10,0,0,9,7,10,0,0,3,4,5,4,9,0,0,3,3,1,0,0,0,0,0,1
150,25.0,2733.5,40,16,24,30,24,22,13,0,0,13,10,16,0,3,6,4,7,6,12,0,1,3,1,1,0,0,0,0,0,0
200,33.33,2710.6,51,18,33,30,33,24,14,0,0,19,14,21,0,3,6,4,9,7,14,0,0,0,0,0,1,1,0,0,0,0
250,41.67,2710.7,58,17,41,24,41,23,6,0,0,24,15,22,0,3,6,4,9,6,9,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2710.9,60,13,47,20,47,19,3,0,0,26,15,22,0,3,6,4,6,6,8,0,0,0,0,1,0,0,0,0,0,0
350,58.33,2711.1,71,20,51,27,51,26,9,0,0,32,15,27,0,3,6,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2711.1,74,15,59,21,59,21,2,0,0,33,15,29,0,3,6,4,6,4,11,0,0,0,0,0,0,0,0,0,0,0
450,75.0,2711.2,82,20,62,26,62,26,7,0,0,37,16,32,0,3,6,4,8,5,13,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2711.1,87,19,68,24,68,25,6,0,0,41,16,33,0,3,6,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0
550,91.67,2711.2,87,16,71,21,71,22,1,0,0,41,16,33,0,3,6,4,7,4,10,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2711.2,90,19,71,24,71,25,3,0,0,41,18,34,0,3,6,4,7,6,11,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2734.7,94,21,63,26,63,24,5,0,0,43,18,36,0,3,6,4,8,6,12,0,0,0,0,1,0,0,0,0,0,0
700,116.67,2711.2,100,22,60,27,60,25,9,0,0,46,19,38,0,3,6,4,8,6,13,0,0,0,0,1,0,1,0,0,0,0
750,125.0,2711.1,102,18,54,23,54,18,3,0,0,47,19,39,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2711.1,103,17,45,22,45,17,2,0,0,48,19,39,0,3,6,4,6,5,11,0,0,0,0,0,1,0,0,0,0,0
850,141.67,2711.1,106,20,42,25,42,20,6,0,0,50,20,39,0,3,6,4,8,6,11,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2711.2,108,18,43,22,43,18,3,0,0,51,20,40,0,3,6,4,6,6,10,0,0,0,0,0,0,1,0,0,0,0
950,158.33,2711.2,115,21,35,25,35,21,7,0,0,54,20,44,0,3,6,4,7,6,12,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2711.7,118,19,40,23,40,19,5,0,0,56,20,45,0,3,6,4,5,6,12,0,0,0,0,1,0,0,0,0,0,0
1050,175.0,2711.7,125,24,34,28,34,24,4,0,0,60,23,45,0,3,6,4,9,8,11,0,0,0,0,1,0,0,0,0,0,0
1100,183.33,2711.7,126,19,36,23,36,19,3,0,0,61,23,45,0,3,6,4,8,6,9,0,0,0,0,0,1,1,0,0,0,0
1150,191.67,2712.2,128,20,37,24,37,20,3,0,0,62,23,46,0,3,6,4,8,6,10,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2712.2,131,23,36,27,36,23,5,0,0,64,23,47,0,3,6,4,10,6,11,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2712.2,136,25,37,29,37,25,6,0,0,67,23,49,0,3,6,4,12,5,12,0,0,0,0,0,0,0,0,0,0,0
1300,216.67,2711.8,138,22,33,26,33,22,4,0,0,69,23,49,0,3,6,4,10,5,11,0,0,0,0,0,0,0,0,0,0,0
1350,225.0,2711.8,138,21,32,25,32,21,6,0,0,69,23,49,0,3,6,4,9,5,11,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,2711.8,149,28,35,32,35,28,10,0,0,75,25,52,0,3,6,4,12,7,13,0,0,0,0,1,0,0,0,0,0,0
1450,241.67,2733.0,155,24,45,28,45,24,5,0,0,78,27,53,0,3,6,4,10,6,12,0,0,0,0,1,0,0,0,0,0,0
1500,250.0,2712.0,165,25,50,29,50,25,10,0,0,83,31,54,0,3,6,4,11,7,11,0,0,0,0,0,1,0,0,0,0,0
1550,258.33,2712.0,174,27,51,31,51,27,10,0,0,88,33,56,0,3,6,4,11,8,12,0,0,0,0,0,0,0,0,0,0,0
1600,266.67,2712.0,182,29,52,32,52,29,8,0,0,92,34,59,0,3,6,4,13,8,13,0,0,0,0,1,0,1,0,0,0,0
1650,275.0,2712.0,184,24,58,27,58,24,6,0,0,93,34,60,0,3,6,4,10,6,12,0,0,0,0,1,0,2,0,0,0,0
1700,283.33,2712.0,187,22,57,25,57,22,3,0,0,95,34,61,0,3,6,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
1750,291.67,2712.0,189,20,61,23,61,20,6,0,0,96,35,61,0,3,6,4,7,6,12,0,0,0,0,1,0,0,0,0,0,0
1800,300.0,2712.0,199,21,67,23,67,21,9,0,0,101,36,65,0,3,6,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0
1850,308.33,2712.0,207,22,69,24,69,22,10,0,0,102,40,68,0,3,6,4,6,8,11,0,0,0,0,0,0,1,0,0,0,0
1900,316.67,2711.7,218,23,79,24,79,23,10,0,0,108,41,72,0,3,6,4,8,5,11,0,0,0,0,0,0,1,0,0,0,0
1950,325.0,2711.8,225,19,86,22,86,19,9,0,0,110,44,75,1,4,6,4,5,5,10,1,1,0,0,0,0,0,0,1,0,0
2000,333.33,2712.0,235,13,96,21,96,18,5,0,0,114,48,77,1,7,6,4,5,6,9,0,1,0,0,0,1,0,0,0,0,0
2050,341.67,2712.0,245,18,92,29,92,23,19,0,0,119,51,84,2,9,6,4,7,7,12,1,2,0,0,0,0,0,0,0,1,0
2100,350.0,2712.1,247,8,95,17,95,15,4,0,0,119,54,87,3,10,9,5,2,6,7,0,1,0,1,0,0,0,0,1,0,0
2150,358.33,2712.1,251,11,90,23,90,18,13,0,0,122,55,91,4,13,11,5,5,6,7,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,2712.1,256,13,88,21,88,20,11,0,0,125,59,96,4,16,11,5,6,5,7,0,3,0,0,1,0,0,0,0,0,0
