loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,535.1,4,4,0,11,0,4,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,562.4,5,5,0,16,0,5,5,0,0,3,2,11,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,562.8,6,5,1,18,1,5,5,0,0,4,4,15,1,1,0,0,3,4,9,1,1,0,0,0,0,0,0,0,0,0
150,25.0,563.1,13,10,3,28,3,10,15,0,0,11,10,18,1,4,0,0,8,8,7,1,4,0,0,0,0,0,0,0,0,0
200,33.33,563.6,16,5,11,25,11,5,13,0,0,14,18,19,1,7,2,0,4,10,1,1,7,2,0,0,0,0,0,0,0,0
250,41.67,563.7,22,9,13,27,13,9,14,0,0,20,21,23,4,7,7,0,8,5,4,4,0,6,0,0,0,0,0,0,0,0
300,50.0,563.9,23,5,18,20,18,5,6,0,0,20,24,27,6,11,7,1,3,4,4,4,4,0,1,0,0,0,0,0,0,0
350,58.33,564.1,24,4,20,25,20,4,6,0,0,21,26,30,7,18,11,1,2,3,4,4,7,4,1,0,0,0,0,0,0,0
400,66.67,564.4,29,8,21,35,21,8,21,0,0,24,27,33,9,31,12,3,5,3,4,2,17,2,2,0,0,0,0,0,0,0
450,75.0,564.7,34,8,26,27,26,8,15,0,0,24,29,34,11,38,16,4,1,4,1,3,12,4,2,0,0,0,0,0,0,0
500,83.33,564.7,42,10,32,22,32,10,14,0,0,30,31,36,13,46,17,5,6,3,3,1,8,0,1,0,0,0,0,0,0,0
550,91.67,564.7,42,5,37,20,37,5,8,0,0,30,32,38,16,54,17,5,2,1,2,4,10,0,1,0,0,0,0,0,0,0
600,100.0,564.8,52,13,39,26,39,13,11,0,0,36,34,39,16,60,20,6,7,2,1,2,10,3,1,0,0,0,0,0,0,0
650,108.33,564.9,56,4,51,21,51,4,15,0,0,36,38,40,20,67,24,7,1,4,1,3,9,2,1,0,0,0,0,0,0,0
700,116.67,565.0,62,7,53,24,53,7,12,0,0,37,40,41,24,71,28,12,1,2,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,565.3,67,7,52,22,52,7,10,0,0,39,41,44,25,73,29,15,2,2,3,2,6,3,4,0,0,0,0,0,0,0
800,133.33,565.5,74,9,53,17,53,9,5,0,0,39,43,45,26,74,32,21,1,2,3,1,1,3,6,0,0,0,0,0,0,0
850,141.67,565.7,78,10,51,27,51,10,20,0,0,42,46,47,27,81,35,22,4,4,3,0,8,4,4,0,0,0,0,0,0,0
900,150.0,565.7,83,9,55,27,55,9,15,0,0,47,50,48,31,84,39,22,5,5,3,4,4,4,2,0,0,0,0,0,0,0
950,158.33,565.7,85,5,60,22,60,5,11,0,0,49,52,53,32,89,41,22,3,4,7,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,565.8,94,10,59,31,59,10,13,0,0,53,56,55,35,98,43,26,5,5,5,3,8,2,3,0,0,0,0,0,0,0
1050,175.0,565.8,98,7,63,25,63,7,14,0,0,56,56,58,36,107,43,27,5,2,4,2,12,0,0,0,0,0,0,0,0,0
1100,183.33,565.8,98,3,59,19,59,3,11,0,0,56,56,58,40,112,43,27,1,1,1,6,10,0,0,0,0,0,0,0,0,0
1150,191.67,565.8,98,2,57,9,57,2,0,0,0,56,57,58,40,115,43,27,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,565.8,100,4,54,23,54,4,12,0,0,58,58,59,41,126,43,27,3,2,2,3,13,0,0,0,0,0,0,0,0,0
1250,208.33,565.8,102,2,46,16,46,2,6,0,0,60,59,59,41,133,43,27,1,2,2,2,9,0,0,0,0,0,0,0,0,0
1300,216.67,565.9,103,3,42,21,42,3,9,0,0,61,60,60,43,141,43,27,2,2,2,3,12,0,0,0,0,0,0,0,0,0
1350,225.0,565.8,109,7,41,23,41,7,10,0,0,67,64,63,45,144,43,27,6,5,4,4,4,0,0,0,0,0,0,0,0,0
1400,233.33,565.9,111,5,39,26,39,5,11,0,0,69,65,68,47,156,43,27,4,2,7,1,12,0,0,0,0,0,0,0,0,0
1450,241.67,566.0,112,3,35,29,35,3,15,0,0,70,68,71,50,166,43,27,2,5,5,2,15,0,0,0,0,0,0,0,0,0
1500,250.0,566.0,114,3,35,25,35,3,16,0,0,72,70,71,53,176,43,27,2,5,3,3,12,0,0,0,0,0,0,0,0,0
1550,258.33,566.0,114,1,33,17,33,1,10,0,0,72,71,71,56,181,45,27,0,2,1,2,10,2,0,0,0,0,0,0,0,0
1600,266.67,566.0,119,4,27,17,27,4,9,0,0,72,71,71,57,188,49,28,0,1,1,1,10,3,1,0,0,0,0,0,0,0
1650,275.0,566.0,120,3,23,16,23,3,9,0,0,72,74,71,57,194,49,29,0,4,1,0,10,0,1,0,0,0,0,0,0,0
1700,283.33,566.0,125,6,24,17,24,6,9,0,0,75,77,73,59,199,51,29,2,3,2,2,5,2,1,0,0,0,0,0,0,0
