loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2724.0,6,6,0,7,0,6,0,0,0,3,1,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2732.7,10,10,0,11,0,10,3,0,0,7,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
100,16.67,2755.2,12,10,2,11,2,10,1,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2734.4,12,10,2,11,2,10,2,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
200,33.33,2710.9,14,10,4,11,4,10,1,0,0,11,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2711.2,18,11,7,12,7,11,5,0,0,15,1,3,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2711.4,21,10,11,11,11,10,2,0,0,17,1,4,0,0,0,0,7,1,3,0,0,0,0,1,0,0,0,0,0,0
350,58.33,2711.5,25,12,13,13,13,12,2,0,0,19,1,6,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2711.6,31,16,15,17,15,16,8,0,0,22,1,9,0,0,0,0,8,1,8,0,0,0,0,1,0,0,0,0,0,0
450,75.0,2711.8,35,13,22,14,22,13,5,0,0,25,1,10,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2711.8,38,11,27,12,27,11,3,0,0,27,1,11,0,0,0,0,8,1,4,0,0,0,0,0,0,1,0,0,0,0
550,91.67,2711.8,42,11,31,12,31,11,4,0,0,28,1,14,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2709.6,44,9,35,10,35,9,0,0,0,29,1,15,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2712.0,50,14,35,15,35,14,5,0,0,31,1,19,0,0,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2711.9,50,8,40,9,40,8,1,0,0,31,1,19,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
750,125.0,2711.9,52,8,40,9,40,8,1,0,0,32,1,20,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2712.1,56,11,41,12,41,11,6,0,0,34,1,22,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2735.6,58,7,42,8,42,7,0,0,0,36,1,22,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2712.4,59,8,39,9,39,8,2,0,0,37,1,22,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2710.1,61,8,40,9,40,8,0,0,0,38,1,23,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2712.4,65,12,33,13,33,12,2,0,0,40,1,25,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,2712.4,68,11,31,12,31,11,2,0,0,40,1,28,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,2712.2,69,9,32,10,32,9,1,0,0,40,1,29,0,0,0,0,6,1,3,0,0,0,0,0,0,1,0,0,0,0
1150,191.67,2712.6,70,9,26,10,26,9,0,0,0,41,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1200,200.0,2712.6,72,11,26,12,26,11,2,0,0,43,1,29,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2712.6,72,9,23,10,23,9,0,0,0,43,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1300,216.67,2726.4,73,9,22,10,22,9,1,0,0,44,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1350,225.0,2726.5,74,10,20,11,20,10,1,0,0,45,1,29,0,0,0,0,7,1,3,0,0,0,0,1,0,0,0,0,0,0
1400,233.33,2726.5,74,9,14,10,14,9,0,0,0,45,1,29,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1450,241.67,2726.5,76,10,15,11,15,10,0,0,0,46,1,30,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
1500,250.0,2394.3,78,11,15,12,15,11,2,0,0,46,1,32,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
