loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,559.1,11,11,0,19,0,11,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,586.6,14,14,0,21,0,14,5,0,0,3,5,11,5,0,0,0,3,4,11,3,0,0,0,0,0,0,0,0,0,0
100,16.67,586.9,16,13,3,23,3,13,6,0,0,4,6,13,6,2,1,0,3,4,9,4,2,1,0,0,0,0,0,0,0,0
150,25.0,587.6,19,13,6,19,6,13,4,0,0,4,7,15,6,2,2,1,2,2,9,4,0,1,1,0,0,0,0,0,0,0
200,33.33,588.1,22,16,6,21,6,16,1,0,0,5,9,20,7,2,2,1,3,3,12,2,0,0,1,0,0,0,0,0,0,0
250,41.67,588.7,24,16,8,21,8,16,1,0,0,5,9,22,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
300,50.0,589.0,25,16,9,21,9,16,1,0,0,5,9,23,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
350,58.33,589.2,26,14,12,19,12,14,2,0,0,5,9,24,7,2,2,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
400,66.67,589.3,28,15,13,20,13,15,2,0,0,6,9,26,7,2,2,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,589.4,36,22,14,28,14,22,10,0,0,9,10,32,7,3,2,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,589.8,48,23,25,35,25,23,16,0,0,13,15,38,8,6,4,2,6,6,13,3,3,2,2,0,0,0,0,0,0,0
550,91.67,590.1,54,17,37,32,37,17,12,0,0,16,18,40,11,11,8,3,2,5,9,4,5,4,3,0,0,0,0,0,0,0
600,100.0,590.1,63,17,46,28,46,17,13,0,0,20,21,40,11,20,12,3,3,3,4,1,10,5,2,0,0,0,0,0,0,0
650,108.33,590.2,68,12,54,18,54,12,5,0,0,21,22,41,12,23,16,6,1,1,2,2,3,4,5,0,0,0,0,0,0,0
700,116.67,590.2,78,16,58,26,58,16,12,0,0,21,22,42,13,29,19,13,1,0,3,2,7,5,8,0,0,0,0,0,0,0
750,125.0,590.3,86,16,64,23,64,16,9,0,0,21,25,42,16,40,20,13,1,2,1,4,12,1,2,0,0,0,0,0,0,0
800,133.33,590.5,100,22,71,30,71,22,15,0,0,21,25,44,18,55,22,15,0,0,3,3,18,2,4,0,0,0,0,0,0,0
850,141.67,590.8,110,19,82,34,82,19,14,0,0,23,29,48,21,64,24,15,2,4,5,5,14,2,2,0,0,0,0,0,0,0
900,150.0,590.9,124,27,88,39,88,27,22,0,0,26,33,50,24,73,28,15,5,6,3,3,16,4,2,0,0,0,0,0,0,0
950,158.33,591.0,138,26,99,36,99,26,18,0,0,26,34,50,26,85,35,17,0,1,0,4,18,10,3,0,0,0,0,0,0,0
