loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
0,0,0.0,camera_4,new_track,0
0,0,0.0,camera_4,new_track,1
2,10,0.333,camera_1,new_track,1
37,185,6.167,camera_3,new_track,5
38,190,6.333,camera_3,new_track,6
39,195,6.5,camera_1,lost_track,1
41,205,6.833,camera_1,reacquired,1
54,270,9.0,camera_3,lost_track,5
55,275,9.167,camera_3,reacquired,5
85,425,14.167,camera_4,lost_track,1
99,495,16.5,camera_4,new_track,2
115,575,19.167,camera_4,removed,1
158,790,26.333,camera_1,lost_track,1
188,940,31.333,camera_1,removed,1
206,1030,34.333,camera_2,new_track,3
211,1055,35.167,camera_2,lost_track,3
215,1075,35.833,camera_2,reacquired,3
223,1115,37.167,camera_2,lost_track,3
228,1140,38.0,camera_2,reacquired,3
256,1280,42.667,camera_2,lost_track,3
257,1285,42.833,camera_2,reacquired,3
259,1295,43.167,camera_2,lost_track,3
259,1295,43.167,camera_4,lost_track,2
260,1300,43.333,camera_3,new_track,7
264,1320,44.0,camera_2,reacquired,3
264,1320,44.0,camera_3,lost_track,7
270,1350,45.0,camera_2,lost_track,3
270,1350,45.0,camera_4,reacquired,2
271,1355,45.167,camera_2,reacquired,3
282,1410,47.0,camera_2,lost_track,3
288,1440,48.0,camera_3,lost_track,5
294,1470,49.0,camera_3,removed,7
297,1485,49.5,camera_2,reacquired,3
313,1565,52.167,camera_3,new_track,8
318,1590,53.0,camera_3,removed,5
328,1640,54.667,camera_3,new_track,9
331,1655,55.167,camera_3,lost_track,9
345,1725,57.5,camera_2,lost_track,3
345,1725,57.5,camera_4,new_track,3
346,1730,57.667,camera_4,lost_track,3
349,1745,58.167,camera_1,new_track,2
353,1765,58.833,camera_4,reacquired,3
355,1775,59.167,camera_4,lost_track,3
356,1780,59.333,camera_1,lost_track,2
358,1790,59.667,camera_4,reacquired,3
361,1805,60.167,camera_3,removed,9
372,1860,62.0,camera_4,lost_track,3
374,1870,62.333,camera_4,reacquired,3
375,1875,62.5,camera_2,removed,3
375,1875,62.5,camera_4,lost_track,3
383,1915,63.833,camera_4,reacquired,3
386,1930,64.333,camera_1,removed,2
391,1955,65.167,camera_4,lost_track,3
393,1965,65.5,camera_3,new_track,10
396,1980,66.0,camera_3,new_track,11
396,1980,66.0,camera_4,reacquired,3
399,1995,66.5,camera_4,lost_track,3
402,2010,67.0,camera_3,lost_track,11
406,2030,67.667,camera_4,reacquired,3
413,2065,68.833,camera_4,lost_track,3
429,2145,71.5,camera_2,new_track,4
430,2150,71.667,camera_2,lost_track,4
432,2160,72.0,camera_3,removed,11
436,2180,72.667,camera_2,reacquired,4
443,2215,73.833,camera_4,removed,3
444,2220,74.0,camera_2,lost_track,1
445,2225,74.167,camera_2,reacquired,1
448,2240,74.667,camera_2,lost_track,1
449,2245,74.833,camera_2,reacquired,1
454,2270,75.667,camera_2,lost_track,1
456,2280,76.0,camera_2,reacquired,1
459,2295,76.5,camera_2,lost_track,1
461,2305,76.833,camera_2,reacquired,1
471,2355,78.5,camera_2,lost_track,1
475,2375,79.167,camera_2,reacquired,1
478,2390,79.667,camera_2,lost_track,1
504,2520,84.0,camera_3,new_track,12
508,2540,84.667,camera_2,removed,1
508,2540,84.667,camera_3,lost_track,12
513,2565,85.5,camera_3,reacquired,12
514,2570,85.667,camera_3,lost_track,12
519,2595,86.5,camera_3,reacquired,12
521,2605,86.833,camera_3,lost_track,12
524,2620,87.333,camera_1,new_track,3
541,2705,90.167,camera_4,new_track,4
541,2705,90.167,camera_4,new_track,5
545,2725,90.833,camera_4,lost_track,4
549,2745,91.5,camera_1,lost_track,3
551,2755,91.833,camera_3,removed,12
567,2835,94.5,camera_3,new_track,13
567,2835,94.5,camera_4,lost_track,2
568,2840,94.667,camera_4,reacquired,2
570,2850,95.0,camera_4,lost_track,2
574,2870,95.667,camera_3,lost_track,8
575,2875,95.833,camera_3,reacquired,8
575,2875,95.833,camera_4,removed,4
579,2895,96.5,camera_1,removed,3
583,2915,97.167,camera_4,new_track,6
588,2940,98.0,camera_3,lost_track,8
592,2960,98.667,camera_3,lost_track,10
600,3000,100.0,camera_3,reacquired,8
600,3000,100.0,camera_4,removed,2
601,3005,100.167,camera_3,reacquired,10
606,3030,101.0,camera_4,lost_track,5
608,3040,101.333,camera_3,lost_track,8
608,3040,101.333,camera_4,reacquired,5
609,3045,101.5,camera_3,reacquired,8
611,3055,101.833,camera_3,lost_track,10
615,3075,102.5,camera_3,reacquired,10
617,3085,102.833,camera_3,lost_track,10
620,3100,103.333,camera_3,lost_track,8
632,3160,105.333,camera_3,reacquired,8
634,3170,105.667,camera_3,lost_track,8
636,3180,106.0,camera_3,reacquired,8
637,3185,106.167,camera_3,lost_track,8
638,3190,106.333,camera_3,reacquired,8
639,3195,106.5,camera_3,lost_track,8
645,3225,107.5,camera_4,lost_track,5
647,3235,107.833,camera_1,new_track,4
647,3235,107.833,camera_3,reacquired,8
647,3235,107.833,camera_3,removed,10
667,3335,111.167,camera_4,new_track,7
670,3350,111.667,camera_3,new_track,14
674,3370,112.333,camera_3,lost_track,13
675,3375,112.5,camera_3,lost_track,14
675,3375,112.5,camera_4,removed,5
680,3400,113.333,camera_3,reacquired,14
684,3420,114.0,camera_1,lost_track,0
684,3420,114.0,camera_3,lost_track,14
687,3435,114.5,camera_3,reacquired,14
699,3495,116.5,camera_3,lost_track,14
703,3515,117.167,camera_4,lost_track,7
704,3520,117.333,camera_3,removed,13
704,3520,117.333,camera_4,reacquired,7
708,3540,118.0,camera_5,new_track,0
710,3550,118.333,camera_4,new_track,8
713,3565,118.833,camera_4,lost_track,8
714,3570,119.0,camera_1,removed,0
715,3575,119.167,camera_3,new_track,15
716,3580,119.333,camera_3,lost_track,15
716,3580,119.333,camera_4,reacquired,8
717,3585,119.5,camera_4,lost_track,8
718,3590,119.667,camera_3,reacquired,15
719,3595,119.833,camera_5,lost_track,0
720,3600,120.0,camera_3,new_track,16
723,3615,120.5,camera_3,lost_track,15
724,3620,120.667,camera_3,reacquired,15
729,3645,121.5,camera_3,removed,14
730,3650,121.667,camera_3,lost_track,16
742,3710,123.667,camera_3,lost_track,15
746,3730,124.333,camera_3,reacquired,15
747,3735,124.5,camera_4,removed,8
749,3745,124.833,camera_5,removed,0
752,3760,125.333,camera_3,lost_track,15
758,3790,126.333,camera_3,lost_track,8
760,3800,126.667,camera_3,removed,16
760,3800,126.667,camera_4,lost_track,6
764,3820,127.333,camera_4,reacquired,6
765,3825,127.5,camera_4,lost_track,6
768,3840,128.0,camera_3,new_track,17
768,3840,128.0,camera_4,lost_track,7
772,3860,128.667,camera_4,new_track,9
773,3865,128.833,camera_2,new_track,5
773,3865,128.833,camera_3,reacquired,15
774,3870,129.0,camera_3,lost_track,17
