loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,517.3,4,4,0,11,0,4,0,0,0,1,3,5,2,0,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0
50,8.33,544.5,5,5,0,14,0,5,0,0,0,2,3,7,2,0,0,0,2,3,7,2,0,0,0,0,0,0,0,0,0,0
100,16.67,544.6,5,5,0,15,0,5,1,0,0,2,3,7,3,0,0,0,2,3,7,3,0,0,0,0,0,0,0,0,0,0
150,25.0,544.9,5,5,0,14,0,5,0,0,0,2,3,7,3,0,0,0,2,3,7,2,0,0,0,0,0,0,0,0,0,0
200,33.33,544.9,5,4,1,13,1,4,0,0,0,2,3,7,3,0,0,0,1,3,7,2,0,0,0,0,0,0,0,0,0,0
250,41.67,545.1,5,4,1,14,1,4,0,0,0,2,4,7,3,0,0,0,1,4,7,2,0,0,0,0,0,0,0,0,0,0
300,50.0,545.3,5,4,1,14,1,4,1,0,0,2,4,8,3,0,0,0,1,4,7,2,0,0,0,0,0,0,0,0,0,0
350,58.33,545.3,6,5,1,17,1,5,3,0,0,3,4,10,4,0,0,0,2,4,8,3,0,0,0,0,0,0,0,0,0,0
400,66.67,545.5,6,4,2,16,2,4,1,0,0,3,4,12,4,0,0,0,1,3,9,3,0,0,0,0,0,0,0,0,0,0
450,75.0,545.6,6,4,2,15,2,4,0,0,0,3,5,12,4,0,0,0,1,4,8,2,0,0,0,0,0,0,0,0,0,0
500,83.33,545.7,6,4,2,15,2,4,1,0,0,3,5,12,4,0,0,0,1,4,8,2,0,0,0,0,0,0,0,0,0,0
550,91.67,545.7,7,4,3,18,3,4,3,0,0,4,5,13,6,0,0,0,2,3,9,4,0,0,0,0,0,0,0,0,0,0
600,100.0,545.7,7,3,4,16,4,3,1,0,0,4,5,14,7,0,0,0,1,3,9,3,0,0,0,0,0,0,0,0,0,0
650,108.33,545.7,8,4,4,16,4,4,1,0,0,5,5,14,7,0,0,0,2,3,8,3,0,0,0,0,0,0,0,0,0,0
700,116.67,545.7,8,4,4,17,4,4,3,0,0,5,5,15,8,0,0,0,2,3,9,3,0,0,0,0,0,0,0,0,0,0
750,125.0,545.7,8,3,5,16,5,3,1,0,0,5,5,17,9,1,0,0,1,3,9,3,0,0,0,0,0,0,0,0,0,0
