loop_i,video_fid,t_sec,camera_id,kind,track_id
0,12745,424.833,camera_6,new_track,0
61,12806,426.867,camera_6,new_track,1
75,12820,427.333,camera_7,new_track,0
78,12823,427.433,camera_6,lost_track,1
81,12826,427.533,camera_6,new_track,2
84,12829,427.633,camera_6,lost_track,0
87,12832,427.733,camera_6,new_track,3
88,12833,427.767,camera_6,lost_track,2
88,12833,427.767,camera_6,lost_track,3
108,12853,428.433,camera_6,removed,1
114,12859,428.633,camera_6,removed,0
118,12863,428.767,camera_6,removed,2
118,12863,428.767,camera_6,removed,3
146,12891,429.7,camera_7,new_track,1
146,12891,429.7,camera_7,new_track,2
148,12893,429.767,camera_7,lost_track,0
148,12893,429.767,camera_7,lost_track,2
178,12923,430.767,camera_7,removed,0
178,12923,430.767,camera_7,removed,2
205,12950,431.667,camera_7,lost_track,1
217,12962,432.067,camera_7,reacquired,1
322,13067,435.567,camera_6,new_track,4
331,13076,435.867,camera_6,new_track,5
339,13084,436.133,camera_7,lost_track,1
366,13111,437.033,camera_6,lost_track,5
369,13114,437.133,camera_7,removed,1
396,13141,438.033,camera_6,removed,5
