loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2702.8,9,9,0,9,0,9,0,0,0,7,0,2,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2732.2,12,10,2,14,2,10,7,0,0,8,0,4,0,4,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0
100,16.67,2733.2,16,13,3,13,3,13,2,0,0,10,0,6,0,4,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2732.8,19,14,5,14,5,14,6,0,0,11,0,8,0,4,0,0,6,0,8,0,0,0,0,1,0,0,0,0,0,0
200,33.33,2709.2,20,13,7,13,7,13,3,0,0,12,0,8,0,4,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2707.5,25,17,8,17,8,17,3,0,0,15,0,10,0,4,0,0,8,0,9,0,0,0,0,1,0,0,0,0,0,0
300,50.0,2710.2,25,14,11,14,11,14,3,0,0,15,0,10,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
350,58.33,2707.9,26,13,13,15,13,13,4,0,0,16,0,10,0,6,0,0,7,0,6,0,2,0,0,0,0,0,0,0,0,0
400,66.67,2710.3,28,14,14,21,14,14,6,0,0,16,1,13,2,10,0,0,7,1,7,2,4,0,0,0,0,0,0,0,0,0
450,75.0,2710.5,32,15,17,17,17,15,3,0,0,18,3,15,2,10,0,0,8,2,7,0,0,0,0,0,0,0,0,1,0,0
500,83.33,2710.6,34,12,22,14,22,12,5,0,0,19,3,16,2,10,0,0,6,2,6,0,0,0,0,0,0,1,0,0,0,0
550,91.67,2710.6,36,12,24,14,24,12,4,0,0,21,3,16,2,10,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2710.6,43,19,24,21,24,19,9,0,0,26,3,18,2,10,0,0,12,2,7,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2710.9,48,17,28,18,28,17,6,0,0,30,3,19,2,10,0,0,11,1,6,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2711.0,50,13,34,14,34,13,4,0,0,30,4,21,2,10,0,0,7,2,5,0,0,0,0,0,0,1,0,0,0,0
750,125.0,2711.0,54,12,36,14,36,12,5,0,0,32,4,24,2,10,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2711.0,58,13,38,15,38,13,2,0,0,35,4,26,2,10,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2708.4,64,17,37,19,37,17,7,0,0,39,4,28,2,10,0,0,10,2,7,0,0,0,0,1,0,0,0,0,0,0
900,150.0,2710.8,65,12,41,14,41,12,3,0,0,39,5,29,2,10,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2711.0,72,16,42,16,42,16,4,0,0,43,5,32,2,10,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2711.0,80,17,47,17,47,17,10,0,0,47,5,36,2,10,0,0,11,0,6,0,0,0,0,0,0,1,0,0,0,0
1050,175.0,2711.1,87,15,53,15,53,15,6,0,0,52,5,38,2,10,0,0,10,0,5,0,0,0,0,0,0,1,0,0,0,0
1100,183.33,2711.1,93,13,57,13,57,13,7,0,0,55,5,41,2,10,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,2711.1,100,13,63,13,63,13,5,0,0,57,5,46,2,10,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2711.8,109,17,64,17,64,17,7,0,0,62,5,50,2,10,0,0,10,0,7,0,0,0,0,1,0,0,0,0,0,0
1250,208.33,2284.6,115,19,61,20,61,19,8,0,0,64,7,53,2,10,0,0,10,2,8,0,0,0,0,0,0,1,0,0,0,0
