loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_7,new_track,1
0,0,0.0,camera_7,new_track,2
0,0,0.0,camera_7,new_track,3
3,15,0.5,camera_3,new_track,4
4,20,0.667,camera_1,removed,-1
4,20,0.667,camera_3,lost_track,2
5,25,0.833,camera_2,new_track,3
5,25,0.833,camera_3,reacquired,2
9,45,1.5,camera_1,lost_track,1
9,45,1.5,camera_3,new_track,5
10,50,1.667,camera_2,lost_track,2
11,55,1.833,camera_2,lost_track,1
12,60,2.0,camera_2,new_track,4
12,60,2.0,camera_2,reacquired,2
13,65,2.167,camera_2,lost_track,2
13,65,2.167,camera_3,lost_track,5
14,70,2.333,camera_3,lost_track,4
14,70,2.333,camera_3,removed,-1
15,75,2.5,camera_3,reacquired,4
15,75,2.5,camera_3,reacquired,5
16,80,2.667,camera_3,lost_track,4
17,85,2.833,camera_3,new_track,6
17,85,2.833,camera_3,removed,-1
19,95,3.167,camera_3,reacquired,4
20,100,3.333,camera_2,lost_track,4
20,100,3.333,camera_3,lost_track,4
21,105,3.5,camera_3,reacquired,4
21,105,3.5,camera_3,removed,-1
23,115,3.833,camera_3,lost_track,4
23,115,3.833,camera_3,removed,-1
24,120,4.0,camera_3,new_track,7
25,125,4.167,camera_1,new_track,2
25,125,4.167,camera_1,removed,-1
26,130,4.333,camera_3,removed,-1
27,135,4.5,camera_7,removed,-1
29,145,4.833,camera_3,new_track,8
29,145,4.833,camera_3,reacquired,4
29,145,4.833,camera_3,lost_track,3
29,145,4.833,camera_3,lost_track,5
29,145,4.833,camera_3,removed,-1
30,150,5.0,camera_3,lost_track,7
31,155,5.167,camera_1,removed,-1
31,155,5.167,camera_3,reacquired,7
32,160,5.333,camera_3,reacquired,5
32,160,5.333,camera_3,lost_track,4
33,165,5.5,camera_1,new_track,3
33,165,5.5,camera_1,new_track,4
34,170,5.667,camera_1,lost_track,3
34,170,5.667,camera_3,lost_track,7
35,175,5.833,camera_1,new_track,5
36,180,6.0,camera_1,lost_track,4
36,180,6.0,camera_2,new_track,5
36,180,6.0,camera_3,reacquired,4
36,180,6.0,camera_3,reacquired,7
36,180,6.0,camera_3,lost_track,5
37,185,6.167,camera_1,reacquired,4
37,185,6.167,camera_3,lost_track,7
37,185,6.167,camera_3,removed,-1
38,190,6.333,camera_1,lost_track,4
38,190,6.333,camera_2,lost_track,5
38,190,6.333,camera_3,reacquired,7
39,195,6.5,camera_1,removed,1
40,200,6.667,camera_3,reacquired,5
40,200,6.667,camera_3,lost_track,4
41,205,6.833,camera_2,reacquired,5
41,205,6.833,camera_2,removed,1
42,210,7.0,camera_1,lost_track,2
42,210,7.0,camera_3,removed,-1
42,210,7.0,camera_7,removed,-1
43,215,7.167,camera_1,new_track,6
43,215,7.167,camera_1,reacquired,2
43,215,7.167,camera_2,removed,2
43,215,7.167,camera_3,new_track,9
44,220,7.333,camera_1,lost_track,5
44,220,7.333,camera_3,lost_track,1
45,225,7.5,camera_3,reacquired,1
45,225,7.5,camera_3,lost_track,7
45,225,7.5,camera_3,removed,-1
46,230,7.667,camera_3,reacquired,7
47,235,7.833,camera_3,lost_track,7
48,240,8.0,camera_3,reacquired,7
50,250,8.333,camera_2,removed,4
50,250,8.333,camera_3,lost_track,9
51,255,8.5,camera_3,reacquired,9
52,260,8.667,camera_3,removed,-1
53,265,8.833,camera_1,lost_track,6
53,265,8.833,camera_3,lost_track,7
54,270,9.0,camera_1,reacquired,6
54,270,9.0,camera_1,removed,-1
54,270,9.0,camera_3,reacquired,7
55,275,9.167,camera_3,lost_track,7
56,280,9.333,camera_3,reacquired,4
56,280,9.333,camera_3,lost_track,5
56,280,9.333,camera_7,lost_track,1
57,285,9.5,camera_3,reacquired,5
57,285,9.5,camera_3,lost_track,4
57,285,9.5,camera_7,new_track,4
57,285,9.5,camera_7,removed,-1
58,290,9.667,camera_3,reacquired,7
59,295,9.833,camera_3,removed,3
64,320,10.667,camera_1,removed,3
64,320,10.667,camera_2,removed,-1
65,325,10.833,camera_7,reacquired,1
65,325,10.833,camera_7,lost_track,4
66,330,11.0,camera_1,removed,-1
66,330,11.0,camera_2,removed,-1
66,330,11.0,camera_3,lost_track,7
67,335,11.167,camera_1,lost_track,6
67,335,11.167,camera_2,new_track,6
67,335,11.167,camera_3,reacquired,7
68,340,11.333,camera_1,new_track,7
68,340,11.333,camera_1,reacquired,6
68,340,11.333,camera_1,removed,4
69,345,11.5,camera_1,new_track,8
69,345,11.5,camera_1,lost_track,6
69,345,11.5,camera_7,reacquired,4
69,345,11.5,camera_7,lost_track,1
70,350,11.667,camera_2,lost_track,6
70,350,11.667,camera_3,lost_track,7
70,350,11.667,camera_7,reacquired,1
70,350,11.667,camera_7,lost_track,3
70,350,11.667,camera_7,lost_track,4
71,355,11.833,camera_2,reacquired,6
71,355,11.833,camera_3,new_track,10
72,360,12.0,camera_1,lost_track,7
72,360,12.0,camera_2,lost_track,6
72,360,12.0,camera_3,reacquired,4
72,360,12.0,camera_3,lost_track,8
