loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2703.2,6,6,0,9,0,6,0,0,0,1,2,3,0,0,0,3,1,2,3,0,0,0,3,0,0,0,0,0,0,0
50,8.33,2733.6,11,9,2,19,2,9,6,0,0,6,5,9,0,0,0,3,5,2,9,0,0,0,3,0,1,0,0,0,0,0
100,16.67,2732.8,19,13,6,24,6,13,10,0,0,9,7,10,0,0,3,4,5,4,9,0,0,3,3,1,0,0,0,0,0,1
150,25.0,2735.7,23,11,12,30,12,11,13,0,0,13,10,16,0,3,6,4,7,6,12,0,1,3,1,1,0,0,0,0,0,0
200,33.33,2712.9,30,12,18,30,18,12,14,0,0,19,14,21,0,3,6,4,9,7,14,0,0,0,0,0,1,1,0,0,0,0
250,41.67,2710.6,36,12,24,24,24,12,6,0,0,24,15,22,0,3,6,4,9,6,9,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2713.0,38,9,29,20,29,9,3,0,0,26,15,22,0,3,6,4,6,6,8,0,0,0,0,1,0,0,0,0,0,0
350,58.33,2713.2,44,12,32,27,32,12,9,0,0,32,15,27,0,3,6,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2713.2,45,9,36,21,36,9,2,0,0,33,15,29,0,3,6,4,6,4,11,0,0,0,0,0,0,0,0,0,0,0
450,75.0,2710.9,50,12,38,26,38,12,7,0,0,37,16,32,0,3,6,4,8,5,13,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2713.2,54,12,42,24,42,12,6,0,0,41,16,33,0,3,6,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0
550,91.67,2713.3,54,10,44,21,44,10,1,0,0,41,16,33,0,3,6,4,7,4,10,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2713.4,56,12,44,24,44,12,3,0,0,41,18,34,0,3,6,4,7,6,11,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2713.4,58,13,40,26,40,13,5,0,0,43,18,36,0,3,6,4,8,6,12,0,0,0,0,1,0,0,0,0,0,0
700,116.67,2713.2,62,13,37,27,37,13,9,0,0,46,19,38,0,3,6,4,8,6,13,0,0,0,0,1,0,1,0,0,0,0
750,125.0,2713.2,63,10,36,23,36,10,3,0,0,47,19,39,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2713.2,64,10,30,22,30,10,2,0,0,48,19,39,0,3,6,4,6,5,11,0,0,0,0,0,1,0,0,0,0,0
850,141.67,2713.3,67,13,28,25,28,13,6,0,0,50,20,39,0,3,6,4,8,6,11,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2713.3,68,11,28,22,28,11,3,0,0,51,20,40,0,3,6,4,6,6,10,0,0,0,0,0,0,1,0,0,0,0
950,158.33,2713.3,71,12,23,25,23,12,7,0,0,54,20,44,0,3,6,4,7,6,12,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2713.3,73,10,27,23,27,10,5,0,0,56,20,45,0,3,6,4,5,6,12,0,0,0,0,1,0,0,0,0,0,0
1050,175.0,2713.9,80,17,22,28,22,17,4,0,0,60,23,45,0,3,6,4,9,8,11,0,0,0,0,1,0,0,0,0,0,0
1100,183.33,2713.9,81,14,23,23,23,14,3,0,0,61,23,45,0,3,6,4,8,6,9,0,0,0,0,0,1,1,0,0,0,0
