clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3T-seq_024-c5+c6-2-014825,1,camera_5,14825,14826,494.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14825,14826,494.167,1,653.0 184.0 696.0 499.0,1,0,0.8868,0.8868,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14826,14827,494.2,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14826,14827,494.2,1,646.0 184.0 696.0 500.0,1,0,0.9111,0.9111,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14827,14828,494.233,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14827,14828,494.233,1,631.0 186.0 694.0 499.0,1,0,0.9387,0.9387,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14828,14829,494.267,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14828,14829,494.267,1,615.0 186.0 695.0 500.0,1,0,0.9533,0.9533,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14829,14830,494.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14829,14830,494.3,1,592.0 189.0 695.0 512.0,1,0,0.9762,0.9762,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14830,14831,494.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14830,14831,494.333,1,582.0 190.0 695.0 515.0,1,0,0.9929,0.9929,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14831,14832,494.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14831,14832,494.367,1,575.0 191.0 692.0 518.0,1,0,0.9873,0.9873,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14832,14833,494.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14832,14833,494.4,1,571.0 197.0 685.0 530.0,1,0,0.9747,0.9747,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14833,14834,494.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14833,14834,494.433,1,570.0 197.0 684.0 534.0,1,0,0.9774,0.9774,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14834,14835,494.467,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14834,14835,494.467,1,570.0 198.0 681.0 538.0,1,0,0.9818,0.9818,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14835,14836,494.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14835,14836,494.5,1,570.0 198.0 661.0 538.0,1,0,0.9544,0.9544,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14836,14837,494.533,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14836,14837,494.533,1,567.0 199.0 654.0 538.0,1,0,0.9754,0.9754,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14837,14838,494.567,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14837,14838,494.567,1,547.0 200.0 649.0 540.0,1,0,0.9551,0.9551,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14838,14839,494.6,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14838,14839,494.6,1,524.0 202.0 648.0 566.0,1,0,0.9826,0.9826,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14839,14840,494.633,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14839,14840,494.633,1,510.0 207.0 649.0 580.0,1,0,0.9441,0.9441,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14840,14841,494.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14840,14841,494.667,1,497.0 213.0 649.0 595.0,1,0,0.9728,0.9728,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14841,14842,494.7,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14841,14842,494.7,1,491.0 215.0 647.0 599.0,1,0,0.9464,0.9464,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14842,14843,494.733,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,1,camera_6,14842,14843,494.733,1,490.0 218.0 645.0 606.0,1,0,0.9657,0.9657,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,1,camera_5,14843,14844,494.767,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
