loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2466.8,2,2,0,3,0,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
50,8.33,2475.4,7,5,2,6,2,5,4,0,0,2,1,3,0,0,0,4,1,1,1,0,0,0,3,0,0,1,0,0,0,0
100,16.67,2475.7,12,6,6,6,6,6,5,0,0,2,2,3,0,0,3,5,0,2,0,0,0,3,1,0,0,0,0,0,0,1
150,25.0,2477.1,14,4,10,8,10,4,5,0,0,3,3,5,0,3,5,6,1,2,1,0,1,2,1,0,0,0,0,0,0,0
200,33.33,2451.1,15,2,13,7,13,2,4,0,0,4,4,7,0,3,5,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2451.2,15,2,13,3,13,2,1,0,0,4,4,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2451.3,15,2,13,3,13,2,1,0,0,4,4,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
350,58.33,2451.3,15,2,13,3,13,2,1,0,0,4,4,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2451.3,15,2,13,3,13,2,0,0,0,4,4,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
450,75.0,2451.4,15,2,13,3,13,2,0,0,0,4,4,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2451.5,15,1,14,3,14,1,0,0,0,4,5,7,0,3,5,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0
550,91.67,2451.6,15,1,14,3,14,1,0,0,0,4,5,7,0,3,5,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2451.6,15,1,14,3,14,1,1,0,0,4,5,7,0,3,5,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2451.7,15,1,9,2,9,1,0,0,0,4,5,7,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2451.7,15,1,5,2,5,1,0,0,0,4,5,7,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
750,125.0,2451.8,15,1,1,2,1,1,0,0,0,4,5,7,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2452.0,16,2,1,3,1,2,0,0,0,5,5,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2452.0,16,2,1,3,1,2,1,0,0,5,5,7,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2452.0,16,1,2,1,2,1,0,0,0,5,5,7,0,3,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2452.0,16,1,2,1,2,1,0,0,0,5,5,7,0,3,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2449.7,17,2,2,2,2,2,0,0,0,6,5,7,0,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,2452.0,17,2,2,3,2,2,0,0,0,6,5,8,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,2452.0,17,1,2,2,2,1,1,0,0,6,5,9,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,2452.0,18,2,2,3,2,2,1,0,0,7,5,9,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2452.3,18,2,2,3,2,2,1,0,0,7,5,9,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2452.3,18,2,2,3,2,2,1,0,0,7,5,9,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1300,216.67,2452.3,18,2,2,3,2,2,1,0,0,7,5,9,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1350,225.0,2452.4,18,2,2,3,2,2,1,0,0,7,5,10,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,2452.5,18,1,3,2,3,1,0,0,0,7,5,11,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1450,241.67,2452.4,18,1,3,2,3,1,0,0,0,7,5,11,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1500,250.0,2452.4,19,2,2,4,2,2,2,0,0,8,6,11,0,3,5,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1550,258.33,2452.5,20,3,2,4,2,3,2,0,0,9,6,12,0,3,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1600,266.67,2452.4,20,1,4,2,4,1,1,0,0,9,6,12,0,3,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1650,275.0,2452.3,21,2,4,3,4,2,0,0,0,10,6,12,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1700,283.33,2452.3,21,2,3,3,3,2,1,0,0,10,6,12,0,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1750,291.67,2475.8,21,1,4,5,4,1,4,0,0,10,6,15,0,3,5,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0
1800,300.0,2452.6,23,3,4,9,4,3,5,0,0,12,8,20,0,3,5,6,2,3,4,0,0,0,0,0,0,0,0,0,0,0
1850,308.33,2452.6,25,4,5,9,5,4,5,0,0,14,10,22,0,3,5,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0
1900,316.67,2476.3,25,1,8,4,8,1,2,0,0,14,11,24,0,3,5,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1950,325.0,2476.3,29,5,8,10,8,5,4,0,0,18,12,28,0,4,5,6,4,2,3,0,1,0,0,0,0,1,1,0,0,0
2000,333.33,2476.4,31,5,9,12,9,5,6,0,0,20,14,31,0,4,5,6,4,3,5,0,0,0,0,0,0,0,0,0,0,0
2050,341.67,2476.4,36,7,12,18,12,7,15,0,0,25,17,39,1,6,5,6,6,4,5,1,2,0,0,0,0,1,0,0,0,0
2100,350.0,2467.2,39,5,17,9,17,5,4,0,0,25,20,42,2,6,7,9,2,3,2,0,0,0,2,0,0,0,0,0,0,0
2150,358.33,2467.2,41,4,18,12,18,4,7,0,0,25,23,44,3,8,9,9,2,4,2,1,2,1,0,1,0,0,0,0,0,0
2200,366.67,2467.2,44,5,20,9,20,5,6,0,0,28,24,47,3,8,9,9,4,2,3,0,0,0,0,0,0,0,0,0,0,0
2250,375.0,2467.2,46,4,23,14,23,4,10,0,0,30,26,52,4,10,9,9,3,3,5,1,2,0,0,0,0,0,0,0,0,0
2300,383.33,2441.3,50,6,25,17,25,6,13,0,0,30,27,53,7,14,13,13,1,2,0,3,3,4,4,0,0,1,0,0,0,0
2350,391.67,2441.4,55,8,27,15,27,8,10,0,0,30,27,54,9,16,17,18,1,1,0,2,2,3,6,0,0,0,0,0,0,0
2400,400.0,2444.0,57,5,31,10,31,5,5,0,0,30,28,54,12,18,17,20,1,2,0,3,2,0,3,0,0,0,0,0,0,1
2450,408.33,2444.1,60,4,33,16,33,4,11,0,0,32,30,57,13,23,22,21,3,3,3,1,4,2,0,0,0,0,0,0,0,0
2500,416.67,2443.9,61,3,34,14,34,3,7,0,0,33,33,60,17,25,22,21,2,4,3,4,1,0,0,1,0,0,0,0,0,0
2550,425.0,2443.9,63,3,34,9,34,3,6,0,0,35,34,63,20,26,22,21,2,2,1,3,1,0,0,0,0,1,1,0,0,0
2600,433.33,2443.9,66,5,34,15,34,5,11,0,0,37,36,63,25,29,24,22,3,2,0,6,3,0,1,0,0,0,0,0,0,0
2650,441.67,2443.9,67,2,33,5,33,2,2,0,0,37,36,63,25,30,26,23,1,1,0,0,1,2,0,0,0,0,0,0,0,0
2700,450.0,2444.0,67,2,30,2,30,2,0,0,0,37,37,63,26,31,26,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2750,458.33,2441.6,67,2,26,7,26,2,2,0,0,37,37,63,29,33,26,23,1,1,0,3,2,0,0,0,0,0,0,1,0,0
2800,466.67,2444.0,71,6,23,13,23,6,10,0,0,38,38,65,29,35,30,26,2,2,2,0,1,3,3,0,0,0,0,0,0,1
2850,475.0,2444.0,73,4,25,6,25,4,4,0,0,38,38,65,29,35,32,28,1,1,0,0,0,2,2,0,0,0,0,0,0,0
2900,483.33,2443.9,77,7,25,7,25,7,4,0,0,38,38,65,29,35,34,30,1,1,0,0,0,2,3,0,0,0,0,0,0,0
2950,491.67,2465.0,82,8,23,15,23,8,10,0,0,39,40,65,30,39,35,33,2,3,0,1,4,1,4,0,0,0,0,0,0,1
3000,500.0,2443.9,85,6,26,15,26,6,11,0,0,41,42,70,34,40,35,34,4,3,4,2,1,0,1,0,0,0,0,0,0,0
