loop_i,video_fid,t_sec,camera_id,track_id,x1,y1,x2,y2,conf,hits,start_frame,chef_id
0,1530,51.0,camera_7,0,376.6,185.0,503.6,644.1,0.904,1,0,
0,1530,51.0,camera_7,1,524.1,48.4,547.7,197.7,0.398,1,0,
1,1531,51.033,camera_7,0,379.3,185.1,504.0,648.8,0.914,2,0,1
1,1531,51.033,camera_7,1,524.1,50.6,546.4,199.7,0.394,2,0,2
2,1532,51.067,camera_7,0,380.9,185.8,498.5,649.2,0.913,3,0,1
2,1532,51.067,camera_7,1,524.2,46.5,544.6,195.5,0.135,3,0,2
3,1533,51.1,camera_7,0,384.4,186.7,499.4,649.6,0.9,4,0,1
4,1534,51.133,camera_7,0,388.7,187.0,503.2,652.1,0.9,5,0,1
5,1535,51.167,camera_7,0,393.0,185.8,504.6,653.5,0.906,6,0,1
6,1536,51.2,camera_7,0,395.5,187.3,502.2,655.2,0.862,7,0,1
7,1537,51.233,camera_7,0,399.0,189.1,513.2,660.9,0.862,8,0,1
8,1538,51.267,camera_7,0,401.3,189.7,515.9,661.9,0.819,9,0,1
9,1539,51.3,camera_7,0,401.5,188.7,520.2,657.0,0.849,10,0,1
10,1540,51.333,camera_7,0,403.7,189.3,527.3,657.3,0.876,11,0,1
11,1541,51.367,camera_7,0,406.5,188.6,523.4,654.6,0.87,12,0,1
12,1542,51.4,camera_7,0,405.4,186.7,536.2,654.3,0.871,13,0,1
13,1543,51.433,camera_7,0,404.0,184.8,541.1,654.7,0.867,14,0,1
14,1544,51.467,camera_7,0,408.9,181.2,553.0,655.6,0.86,15,0,1
15,1545,51.5,camera_7,0,421.8,178.2,561.4,653.8,0.688,16,0,1
16,1546,51.533,camera_7,0,453.6,178.8,566.2,488.6,0.83,17,0,1
17,1547,51.567,camera_7,0,457.1,177.2,566.0,491.1,0.878,18,0,1
18,1548,51.6,camera_7,0,464.6,176.5,566.7,486.6,0.923,19,0,1
19,1549,51.633,camera_7,0,467.6,174.7,565.7,493.7,0.927,20,0,1
20,1550,51.667,camera_7,0,470.1,173.0,566.2,494.1,0.929,21,0,1
21,1551,51.7,camera_7,0,475.2,172.4,572.7,493.4,0.918,22,0,1
22,1552,51.733,camera_7,0,479.8,171.9,583.3,494.8,0.927,23,0,1
23,1553,51.767,camera_7,0,481.6,170.1,588.3,496.1,0.893,24,0,1
24,1554,51.8,camera_7,0,487.5,169.4,595.8,498.4,0.872,25,0,1
25,1555,51.833,camera_7,0,493.8,170.3,597.1,499.6,0.854,26,0,1
26,1556,51.867,camera_7,0,498.1,171.0,599.1,506.0,0.89,27,0,1
27,1557,51.9,camera_7,0,504.2,172.1,601.7,506.2,0.908,28,0,1
28,1558,51.933,camera_7,0,506.3,173.1,604.1,510.6,0.903,29,0,1
29,1559,51.967,camera_7,0,506.9,173.7,607.7,511.3,0.908,30,0,1
30,1560,52.0,camera_7,0,504.4,175.1,614.7,512.2,0.913,31,0,1
31,1561,52.033,camera_7,0,505.5,174.8,622.7,513.8,0.921,32,0,1
32,1562,52.067,camera_7,0,508.7,173.5,628.1,518.2,0.924,33,0,1
33,1563,52.1,camera_7,0,512.0,171.4,636.3,518.8,0.906,34,0,1
34,1564,52.133,camera_7,0,538.8,170.0,642.6,523.2,0.852,35,0,1
35,1565,52.167,camera_7,0,556.0,169.3,649.7,523.3,0.877,36,0,1
36,1566,52.2,camera_7,0,562.7,169.3,654.0,523.2,0.889,37,0,1
37,1567,52.233,camera_7,0,569.0,169.4,661.5,523.4,0.897,38,0,1
38,1568,52.267,camera_7,0,570.5,169.2,672.4,524.9,0.914,39,0,1
39,1569,52.3,camera_7,0,572.6,167.8,680.3,525.1,0.921,40,0,1
40,1570,52.333,camera_7,0,578.7,164.6,692.2,524.7,0.925,41,0,1
41,1571,52.367,camera_7,0,574.7,163.5,703.1,526.0,0.929,42,0,1
42,1572,52.4,camera_7,0,578.2,162.7,711.4,527.8,0.933,43,0,1
43,1573,52.433,camera_7,0,579.5,161.9,718.1,539.5,0.932,44,0,1
44,1574,52.467,camera_7,0,585.3,161.3,723.2,547.2,0.924,45,0,1
45,1575,52.5,camera_7,0,588.6,162.0,730.6,547.6,0.941,46,0,1
46,1576,52.533,camera_7,0,593.0,163.3,734.8,544.7,0.942,47,0,1
47,1577,52.567,camera_7,0,595.9,163.7,738.0,543.5,0.945,48,0,1
48,1578,52.6,camera_7,0,600.7,164.0,741.2,543.9,0.945,49,0,1
49,1579,52.633,camera_7,0,606.9,164.3,742.8,544.7,0.945,50,0,1
50,1580,52.667,camera_7,0,611.4,162.2,743.8,545.4,0.939,51,0,1
51,1581,52.7,camera_7,0,618.4,160.4,743.9,546.0,0.936,52,0,1
52,1582,52.733,camera_7,0,624.2,158.6,742.0,545.8,0.934,53,0,1
53,1583,52.767,camera_7,0,628.0,156.9,741.0,546.2,0.931,54,0,1
54,1584,52.8,camera_7,0,630.5,155.4,737.9,546.9,0.927,55,0,1
55,1585,52.833,camera_7,0,633.4,155.0,741.1,547.7,0.929,56,0,1
56,1586,52.867,camera_7,0,645.3,154.6,742.5,547.3,0.927,57,0,1
57,1587,52.9,camera_7,0,650.1,153.4,746.4,547.9,0.93,58,0,1
58,1588,52.933,camera_7,0,653.1,152.4,750.1,551.1,0.931,59,0,1
59,1589,52.967,camera_7,0,657.3,151.8,753.7,547.4,0.933,60,0,1
60,1590,53.0,camera_7,0,659.2,150.3,757.9,547.5,0.926,61,0,1
61,1591,53.033,camera_7,0,661.6,149.4,761.2,547.1,0.928,62,0,1
62,1592,53.067,camera_7,0,664.5,148.4,767.9,545.1,0.928,63,0,1
63,1593,53.1,camera_7,0,666.2,149.5,781.4,544.3,0.936,64,0,1
64,1594,53.133,camera_7,0,668.7,151.4,789.1,543.6,0.953,65,0,1
65,1595,53.167,camera_7,0,670.0,153.5,791.8,543.5,0.953,66,0,1
66,1596,53.2,camera_7,0,670.5,153.6,791.9,544.8,0.948,67,0,1
67,1597,53.233,camera_7,0,670.3,155.5,789.8,543.6,0.947,68,0,1
68,1598,53.267,camera_7,0,671.8,155.6,789.7,543.1,0.945,69,0,1
69,1599,53.3,camera_7,0,672.6,155.1,790.1,541.1,0.943,70,0,1
70,1600,53.333,camera_7,0,674.1,155.3,792.3,537.6,0.937,71,0,1
71,1601,53.367,camera_7,0,676.7,153.5,793.5,526.5,0.944,72,0,1
72,1602,53.4,camera_7,0,678.4,151.3,800.3,525.8,0.942,73,0,1
73,1603,53.433,camera_7,0,683.0,149.5,808.6,522.9,0.939,74,0,1
74,1604,53.467,camera_7,0,687.9,148.8,815.9,519.2,0.937,75,0,1
