loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,525.6,6,6,0,7,0,6,0,0,0,3,1,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0
50,8.33,553.0,10,10,0,11,0,10,2,0,0,7,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
100,16.67,553.5,11,10,1,11,1,10,1,0,0,8,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
150,25.0,553.8,12,10,2,11,2,10,0,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
200,33.33,554.0,12,10,2,11,2,10,0,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
250,41.67,554.3,15,13,2,14,2,13,3,0,0,12,1,3,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0
300,50.0,554.4,17,11,6,12,6,11,1,0,0,13,1,4,0,0,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0
350,58.33,554.4,20,12,8,13,8,12,0,0,0,14,1,6,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
400,66.67,554.6,24,16,8,17,8,16,3,0,0,16,1,8,0,0,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0
450,75.0,554.7,27,15,12,16,12,15,5,0,0,19,1,8,0,0,0,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0
500,83.33,554.7,30,15,15,16,15,15,4,0,0,21,1,9,0,0,0,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0
550,91.67,554.7,32,11,21,12,21,11,2,0,0,22,1,10,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
600,100.0,554.8,33,10,23,11,23,10,0,0,0,23,1,10,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0
650,108.33,554.8,39,15,23,16,23,15,5,0,0,25,1,14,0,0,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0
700,116.67,554.8,39,10,27,11,27,10,1,0,0,25,1,14,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
750,125.0,554.9,41,10,29,11,29,10,1,0,0,27,1,14,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
800,133.33,555.0,44,13,29,14,29,13,7,0,0,29,1,15,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0
850,141.67,555.1,46,8,33,9,33,8,1,0,0,31,1,15,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
900,150.0,555.1,47,8,32,9,32,8,2,0,0,32,1,15,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
950,158.33,555.1,50,9,33,10,33,9,1,0,0,34,1,16,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,555.1,56,13,32,14,32,13,1,0,0,38,1,18,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,555.1,59,12,32,13,32,12,2,0,0,38,1,21,0,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,555.1,61,12,33,13,33,12,4,0,0,38,1,23,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,555.2,62,9,30,10,30,9,1,0,0,39,1,23,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,555.4,64,11,30,12,30,11,2,0,0,41,1,23,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,555.4,65,9,28,10,28,9,0,0,0,42,1,23,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1300,216.67,555.6,65,9,26,10,26,9,2,0,0,42,1,23,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1350,225.0,555.6,67,9,27,10,27,9,1,0,0,44,1,23,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,555.7,67,8,21,9,21,8,0,0,0,44,1,23,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
1450,241.67,555.7,69,10,20,11,20,10,1,0,0,45,1,24,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
1500,250.0,286.0,71,11,19,12,19,11,1,0,0,45,1,26,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0
