loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,558.9,15,15,0,19,0,15,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,586.4,18,18,0,21,0,18,5,0,0,3,5,11,5,0,0,0,3,4,11,3,0,0,0,0,0,0,0,0,0,0
100,16.67,586.7,21,16,5,23,5,16,6,0,0,4,6,13,6,2,1,0,3,4,9,4,2,1,0,0,0,0,0,0,0,0
150,25.0,587.0,22,13,9,19,9,13,4,0,0,4,7,15,6,2,2,1,2,2,9,4,0,1,1,0,0,0,0,0,0,0
200,33.33,587.1,25,16,9,21,9,16,1,0,0,5,9,20,7,2,2,1,3,3,12,2,0,0,1,0,0,0,0,0,0,0
250,41.67,587.3,27,16,11,21,11,16,1,0,0,5,9,22,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
300,50.0,587.4,28,16,12,21,12,16,1,0,0,5,9,23,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
350,58.33,587.7,29,14,15,19,15,14,2,0,0,5,9,24,7,2,2,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
400,66.67,587.8,32,15,17,20,17,15,2,0,0,6,9,26,7,2,2,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,587.9,41,23,18,28,18,23,10,0,0,9,10,32,7,3,2,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
