clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3T-seq_024-c5+c6-2-014825,5,camera_5,14825,14826,494.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14825,14826,494.167,1,653.0 184.0 696.0 499.0,1,0,0.8868,0.8868,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14830,14831,494.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14830,14831,494.333,1,582.0 190.0 695.0 515.0,1,0,0.9929,0.9929,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14835,14836,494.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14835,14836,494.5,1,570.0 198.0 661.0 538.0,1,0,0.9544,0.9544,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14840,14841,494.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14840,14841,494.667,1,497.0 213.0 649.0 595.0,1,0,0.9728,0.9728,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14845,14846,494.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14845,14846,494.833,1,494.0 221.0 631.0 623.0,1,0,0.9649,0.9649,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14850,14851,495.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14850,14851,495.0,1,497.0 234.0 603.0 663.0,1,0,0.9758,0.9758,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14855,14856,495.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14855,14856,495.167,1,478.0 257.0 586.0 716.0,1,0,0.9802,0.9802,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14860,14861,495.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14860,14861,495.333,1,423.0 272.0 581.0 716.0,1,0,0.9849,0.9849,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14865,14866,495.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14865,14866,495.5,1,396.0 314.0 585.0 715.0,1,0,0.9721,0.9721,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14870,14871,495.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14870,14871,495.667,1,391.0 337.0 568.0 715.0,1,0,0.9864,0.9864,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14875,14876,495.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14875,14876,495.833,1,359.0 397.0 527.0 717.0,1,0,0.9709,0.9709,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14880,14881,496.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14880,14881,496.0,1,268.0 482.0 486.0 717.0,1,0,0.9859,0.9859,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14885,14886,496.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_024-c5+c6-2-014825,5,camera_6,14885,14886,496.167,1,236.0 578.0 384.0 719.0,1,0,0.977,0.977,1,1,1,0,0,,,1,1,1,1,
L3T-seq_024-c5+c6-2-014825,5,camera_5,14890,14891,496.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
