loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2503.1,6,6,0,6,0,6,0,0,0,5,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2473.9,6,6,0,6,0,6,0,0,0,5,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
100,16.67,2483.9,7,7,0,7,0,7,1,0,0,6,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2475.4,7,6,1,7,1,6,1,0,0,6,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
200,33.33,2439.8,7,6,1,6,1,6,0,0,0,6,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2439.7,7,6,1,7,1,6,1,0,0,6,1,2,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2439.9,7,6,1,6,1,6,0,0,0,6,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
350,58.33,2440.0,7,6,1,6,1,6,1,0,0,6,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2440.0,7,6,1,11,1,6,2,0,0,6,2,2,2,2,0,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0
450,75.0,2440.4,7,6,1,12,1,6,3,0,0,6,3,6,2,3,0,0,5,3,4,0,0,0,0,0,0,0,0,1,0,0
500,83.33,2440.4,8,6,2,9,2,6,2,0,0,7,3,9,2,3,0,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0
550,91.67,2440.5,8,6,2,8,2,6,1,0,0,7,3,9,2,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2440.5,10,7,3,11,3,7,4,0,0,9,3,11,2,3,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2440.6,10,5,5,7,5,5,0,0,0,9,3,11,2,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2440.8,10,5,5,9,5,5,1,0,0,9,5,11,2,3,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0
750,125.0,2440.8,11,6,4,10,4,6,1,0,0,10,5,12,2,3,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2440.8,12,6,5,9,5,6,1,0,0,11,5,12,2,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2440.9,12,5,6,9,6,5,1,0,0,11,5,13,2,3,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2440.9,12,5,6,10,6,5,2,0,0,11,6,14,2,3,0,0,5,4,2,0,0,0,0,1,0,0,0,0,0,0
950,158.33,2440.9,13,6,6,7,6,6,1,0,0,12,6,14,2,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2440.9,13,5,7,6,7,5,2,0,0,12,6,14,2,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,2440.8,14,5,8,6,8,5,1,0,0,13,6,14,2,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,2438.6,15,5,8,6,8,5,0,0,0,14,6,14,2,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,2440.9,15,5,8,7,8,5,1,0,0,14,6,15,2,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2441.4,17,6,6,8,6,6,1,0,0,16,6,16,2,3,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2037.1,18,6,7,10,7,6,2,0,0,17,7,17,2,3,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0
