loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_1,new_track,3
0,0,0.0,camera_1,new_track,4
0,0,0.0,camera_1,new_track,5
0,0,0.0,camera_2,new_track,1
20,100,3.333,camera_1,lost_track,3
23,115,3.833,camera_1,reacquired,3
23,115,3.833,camera_1,removed,-1
45,225,7.5,camera_1,removed,-1
79,395,13.167,camera_1,removed,-1
88,440,14.667,camera_1,new_track,6
89,445,14.833,camera_1,lost_track,4
90,450,15.0,camera_1,removed,-1
93,465,15.5,camera_1,removed,-1
108,540,18.0,camera_1,removed,-1
117,585,19.5,camera_1,reacquired,4
118,590,19.667,camera_1,lost_track,4
119,595,19.833,camera_3,new_track,1
123,615,20.5,camera_3,lost_track,1
139,695,23.167,camera_1,removed,-1
139,695,23.167,camera_3,reacquired,1
140,700,23.333,camera_3,lost_track,1
148,740,24.667,camera_1,removed,4
170,850,28.333,camera_3,removed,1
172,860,28.667,camera_1,removed,-1
204,1020,34.0,camera_5,removed,-1
210,1050,35.0,camera_1,removed,-1
226,1130,37.667,camera_3,new_track,2
227,1135,37.833,camera_3,lost_track,2
231,1155,38.5,camera_1,lost_track,3
233,1165,38.833,camera_1,reacquired,3
235,1175,39.167,camera_3,reacquired,2
236,1180,39.333,camera_3,lost_track,2
237,1185,39.5,camera_3,reacquired,2
238,1190,39.667,camera_3,lost_track,2
249,1245,41.5,camera_1,lost_track,3
250,1250,41.667,camera_1,reacquired,3
253,1265,42.167,camera_1,lost_track,3
254,1270,42.333,camera_1,reacquired,3
262,1310,43.667,camera_1,lost_track,3
263,1315,43.833,camera_1,reacquired,3
268,1340,44.667,camera_3,removed,2
328,1640,54.667,camera_1,lost_track,3
329,1645,54.833,camera_1,reacquired,3
330,1650,55.0,camera_1,lost_track,3
333,1665,55.5,camera_1,reacquired,3
341,1705,56.833,camera_1,lost_track,3
344,1720,57.333,camera_1,reacquired,3
346,1730,57.667,camera_1,lost_track,6
347,1735,57.833,camera_1,reacquired,6
348,1740,58.0,camera_1,lost_track,3
349,1745,58.167,camera_1,reacquired,3
350,1750,58.333,camera_1,lost_track,3
351,1755,58.5,camera_1,reacquired,3
353,1765,58.833,camera_1,lost_track,3
354,1770,59.0,camera_1,reacquired,3
356,1780,59.333,camera_1,lost_track,6
357,1785,59.5,camera_1,reacquired,6
368,1840,61.333,camera_1,lost_track,6
369,1845,61.5,camera_1,reacquired,6
374,1870,62.333,camera_1,lost_track,3
374,1870,62.333,camera_1,lost_track,6
375,1875,62.5,camera_1,reacquired,3
375,1875,62.5,camera_1,reacquired,6
380,1900,63.333,camera_1,lost_track,6
381,1905,63.5,camera_1,reacquired,6
383,1915,63.833,camera_1,lost_track,6
384,1920,64.0,camera_1,reacquired,6
389,1945,64.833,camera_5,new_track,1
392,1960,65.333,camera_1,lost_track,6
393,1965,65.5,camera_1,reacquired,6
394,1970,65.667,camera_2,new_track,2
394,1970,65.667,camera_4,new_track,1
396,1980,66.0,camera_5,new_track,2
398,1990,66.333,camera_4,new_track,2
398,1990,66.333,camera_4,lost_track,1
400,2000,66.667,camera_1,lost_track,6
401,2005,66.833,camera_1,reacquired,6
402,2010,67.0,camera_4,lost_track,2
402,2010,67.0,camera_5,lost_track,2
405,2025,67.5,camera_5,removed,-1
406,2030,67.667,camera_3,new_track,3
408,2040,68.0,camera_5,removed,-1
410,2050,68.333,camera_5,lost_track,1
412,2060,68.667,camera_3,new_track,4
413,2065,68.833,camera_5,removed,-1
415,2075,69.167,camera_5,new_track,3
416,2080,69.333,camera_3,lost_track,3
418,2090,69.667,camera_1,lost_track,6
419,2095,69.833,camera_3,reacquired,3
420,2100,70.0,camera_5,lost_track,3
421,2105,70.167,camera_3,lost_track,3
426,2130,71.0,camera_3,new_track,5
428,2140,71.333,camera_4,removed,1
430,2150,71.667,camera_3,reacquired,3
430,2150,71.667,camera_3,lost_track,5
432,2160,72.0,camera_1,reacquired,6
432,2160,72.0,camera_3,lost_track,3
432,2160,72.0,camera_4,removed,2
432,2160,72.0,camera_5,removed,2
433,2165,72.167,camera_1,lost_track,6
434,2170,72.333,camera_3,removed,-1
435,2175,72.5,camera_1,reacquired,6
435,2175,72.5,camera_2,new_track,3
435,2175,72.5,camera_3,reacquired,3
436,2180,72.667,camera_3,lost_track,3
439,2195,73.167,camera_3,removed,-1
440,2200,73.333,camera_2,lost_track,3
440,2200,73.333,camera_5,removed,1
441,2205,73.5,camera_2,reacquired,3
441,2205,73.5,camera_3,removed,-1
442,2210,73.667,camera_3,new_track,6
443,2215,73.833,camera_1,lost_track,6
443,2215,73.833,camera_3,lost_track,6
446,2230,74.333,camera_3,reacquired,6
446,2230,74.333,camera_3,lost_track,4
448,2240,74.667,camera_1,lost_track,3
449,2245,74.833,camera_1,reacquired,3
450,2250,75.0,camera_3,reacquired,3
450,2250,75.0,camera_5,removed,3
451,2255,75.167,camera_1,reacquired,6
451,2255,75.167,camera_2,lost_track,3
451,2255,75.167,camera_3,lost_track,6
454,2270,75.667,camera_2,reacquired,3
456,2280,76.0,camera_3,lost_track,3
458,2290,76.333,camera_3,new_track,7
459,2295,76.5,camera_3,lost_track,7
460,2300,76.667,camera_1,lost_track,6
460,2300,76.667,camera_3,new_track,8
460,2300,76.667,camera_3,removed,5
461,2305,76.833,camera_1,reacquired,6
462,2310,77.0,camera_2,lost_track,3
463,2315,77.167,camera_1,lost_track,6
463,2315,77.167,camera_2,reacquired,3
463,2315,77.167,camera_3,lost_track,8
465,2325,77.5,camera_1,reacquired,6
466,2330,77.667,camera_1,lost_track,6
467,2335,77.833,camera_2,lost_track,3
467,2335,77.833,camera_3,reacquired,3
468,2340,78.0,camera_2,reacquired,3
470,2350,78.333,camera_3,lost_track,3
476,2380,79.333,camera_3,removed,4
479,2395,79.833,camera_1,lost_track,3
480,2400,80.0,camera_1,reacquired,3
481,2405,80.167,camera_2,lost_track,3
481,2405,80.167,camera_3,removed,6
482,2410,80.333,camera_1,new_track,7
484,2420,80.667,camera_2,reacquired,3
486,2430,81.0,camera_1,lost_track,7
489,2445,81.5,camera_3,removed,7
493,2465,82.167,camera_3,removed,8
496,2480,82.667,camera_1,removed,6
499,2495,83.167,camera_3,new_track,9
500,2500,83.333,camera_3,lost_track,9
500,2500,83.333,camera_3,removed,3
511,2555,85.167,camera_1,reacquired,7
512,2560,85.333,camera_1,lost_track,7
513,2565,85.5,camera_1,reacquired,7
514,2570,85.667,camera_3,reacquired,9
516,2580,86.0,camera_3,lost_track,9
