clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2520,2521,84.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2520,2521,84.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2520,2521,84.0,1,1037.0 245.0 1080.0 492.0,1,0,0.8551,0.8551,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2525,2526,84.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2525,2526,84.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2525,2526,84.167,1,1031.0 228.0 1080.0 495.0,1,0,0.824,0.824,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2530,2531,84.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2530,2531,84.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2530,2531,84.333,1,1032.0 217.0 1080.0 494.0,1,0,0.8593,0.8593,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2535,2536,84.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2535,2536,84.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2535,2536,84.5,1,1013.0 215.0 1080.0 495.0,1,0,0.9591,0.9591,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2540,2541,84.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2540,2541,84.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2540,2541,84.667,1,977.0 220.0 1080.0 520.0,1,0,0.94,0.94,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2545,2546,84.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2545,2546,84.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2545,2546,84.833,1,977.0 217.0 1080.0 540.0,1,0,0.9417,0.9417,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2550,2551,85.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2550,2551,85.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2550,2551,85.0,1,957.0 227.0 1075.0 573.0,1,0,0.8359,0.8359,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2555,2556,85.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2555,2556,85.167,1,0.0 301.0 59.0 552.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2555,2556,85.167,1,930.0 224.0 1064.0 573.0,1,0,0.9261,0.9261,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2560,2561,85.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2560,2561,85.333,1,0.0 292.0 102.0 599.0,1,0,0.9325,0.9325,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2560,2561,85.333,1,881.0 224.0 1040.0 586.0,1,0,0.9486,0.9486,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2565,2566,85.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2565,2566,85.5,1,0.0 294.0 113.0 614.0,1,0,0.9645,0.9645,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2565,2566,85.5,1,875.0 219.0 1012.0 590.0,1,0,0.9345,0.9345,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2570,2571,85.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2570,2571,85.667,1,0.0 295.0 136.0 615.0,1,0,0.9761,0.9761,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2570,2571,85.667,1,872.0 208.0 989.0 601.0,1,0,0.9501,0.9501,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_1,2575,2576,85.833,1,317.0 84.0 351.0 280.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_2,2575,2576,85.833,1,0.0 304.0 124.0 666.0,1,0,0.9617,0.9617,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,5,camera_3,2575,2576,85.833,1,799.0 205.0 952.0 591.0,1,0,0.9264,0.9264,1,2,1,1,0,,,1 1,1,1,1,
