loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2705.3,4,4,0,7,0,4,0,0,0,3,1,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2735.0,8,8,0,11,0,8,3,0,0,7,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
100,16.67,2736.6,10,8,2,11,2,8,1,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2736.9,10,8,2,11,2,8,2,0,0,9,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
200,33.33,2713.5,12,8,4,11,4,8,1,0,0,11,1,3,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2714.1,16,9,7,12,7,9,5,0,0,15,1,3,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2714.3,18,8,10,11,10,8,2,0,0,17,1,4,0,0,0,0,7,1,3,0,0,0,0,1,0,0,0,0,0,0
350,58.33,2714.3,20,8,12,13,12,8,2,0,0,19,1,6,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2714.4,23,9,14,17,14,9,8,0,0,22,1,9,0,0,0,0,8,1,8,0,0,0,0,1,0,0,0,0,0,0
450,75.0,2715.1,26,9,17,14,17,9,5,0,0,25,1,10,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2715.1,28,8,20,12,20,8,3,0,0,27,1,11,0,0,0,0,8,1,4,0,0,0,0,0,0,1,0,0,0,0
550,91.67,2715.3,29,7,22,12,22,7,4,0,0,28,1,14,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2713.0,30,5,25,10,25,5,0,0,0,29,1,15,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2715.2,32,6,25,15,25,6,5,0,0,31,1,19,0,0,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2715.2,32,5,25,9,25,5,1,0,0,31,1,19,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
750,125.0,2715.3,33,5,24,9,24,5,1,0,0,32,1,20,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2715.4,35,7,24,12,24,7,6,0,0,34,1,22,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2715.3,37,5,23,8,23,5,0,0,0,36,1,22,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2715.7,38,6,21,9,21,6,2,0,0,37,1,22,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2713.3,39,6,21,9,21,6,0,0,0,38,1,23,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2715.7,41,8,17,13,17,8,2,0,0,40,1,25,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,2715.6,41,7,14,12,14,7,2,0,0,40,1,28,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,2715.8,41,7,13,10,13,7,1,0,0,40,1,29,0,0,0,0,6,1,3,0,0,0,0,0,0,1,0,0,0,0
1150,191.67,2715.8,42,7,10,10,10,7,0,0,0,41,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1200,200.0,2715.8,44,9,10,12,10,9,2,0,0,43,1,29,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2715.7,44,7,11,10,11,7,0,0,0,43,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1300,216.67,2715.7,45,7,11,10,11,7,1,0,0,44,1,29,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0
1350,225.0,2715.8,46,8,10,11,10,8,1,0,0,45,1,29,0,0,0,0,7,1,3,0,0,0,0,1,0,0,0,0,0,0
1400,233.33,2715.8,46,7,7,10,7,7,0,0,0,45,1,29,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0
1450,241.67,2716.1,47,7,8,11,8,7,0,0,0,46,1,30,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
1500,250.0,2388.1,47,7,7,12,7,7,2,0,0,46,1,32,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
