loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2702.2,8,8,0,11,0,8,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,2731.9,14,13,1,16,1,13,5,0,0,3,2,11,1,0,0,0,3,2,10,1,0,0,0,0,1,0,0,0,0,0
100,16.67,2733.0,21,14,7,19,7,14,6,0,0,4,4,16,1,1,0,0,3,4,10,1,1,0,0,0,0,2,0,0,0,0
150,25.0,2733.7,31,18,13,29,13,18,17,0,0,10,10,19,1,4,0,0,7,9,8,1,4,0,0,0,0,0,0,0,0,0
200,33.33,2710.8,37,14,23,25,23,14,16,0,0,12,17,20,1,9,2,0,4,9,2,1,7,2,0,0,0,0,0,1,0,0
250,41.67,2710.9,46,16,30,27,30,16,16,0,0,18,20,24,5,10,8,0,7,4,4,5,0,7,0,0,0,0,0,0,1,0
300,50.0,2711.1,50,10,40,20,40,10,10,0,0,19,22,30,8,14,8,1,1,3,6,5,4,0,1,0,0,1,0,1,0,0
350,58.33,2708.9,52,10,42,24,42,10,7,0,0,21,24,34,10,20,12,1,2,2,4,5,6,4,1,0,1,0,0,0,0,0
400,66.67,2711.4,67,24,43,33,43,24,20,0,0,24,25,36,12,34,13,3,5,2,3,2,17,2,2,1,0,0,0,0,0,0
450,75.0,2709.3,73,16,57,24,57,16,14,0,0,25,27,37,15,37,16,4,1,3,1,4,10,3,2,1,0,0,1,0,0,0
500,83.33,2711.6,84,17,67,24,67,17,16,0,0,33,29,39,17,46,17,5,7,3,3,1,9,0,1,1,0,0,0,0,0,0
550,91.67,2711.7,92,13,79,20,79,13,9,0,0,34,30,41,20,54,17,5,1,1,2,4,11,0,1,0,0,0,0,0,0,0
600,100.0,2711.8,106,20,86,26,86,20,13,0,0,41,32,42,20,60,20,6,8,2,1,2,9,3,1,0,0,0,0,0,0,0
650,108.33,2711.8,116,12,98,20,98,12,16,0,0,43,37,43,24,67,24,7,1,4,1,3,8,2,1,0,1,0,1,1,0,1
700,116.67,2709.5,123,12,100,23,100,12,12,0,0,44,39,44,28,71,27,12,1,1,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,2711.7,129,13,96,22,96,13,11,0,0,46,40,48,29,75,28,15,2,2,3,2,6,3,4,0,0,0,0,1,0,1
800,133.33,2709.4,137,14,94,19,94,14,7,0,0,46,42,49,30,76,31,22,1,2,3,1,1,3,8,0,0,0,0,0,0,1
850,141.67,2711.8,145,17,92,28,92,17,22,0,0,49,46,50,31,84,35,23,4,4,3,0,9,4,4,0,0,0,0,0,0,0
900,150.0,2709.5,152,13,99,27,99,13,17,0,0,55,50,51,34,87,39,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,2711.6,158,12,104,24,104,12,13,0,0,58,53,57,35,91,41,23,4,4,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,2711.7,174,20,103,31,103,20,14,0,0,64,57,59,38,101,43,27,6,5,4,3,8,2,3,1,0,1,0,0,0,1
1050,175.0,2711.9,183,17,104,25,104,17,17,0,0,70,57,62,39,110,43,28,6,2,4,2,11,0,0,0,0,2,0,0,0,1
1100,183.33,2735.4,188,10,101,17,101,10,11,0,0,70,57,62,45,117,43,28,0,1,1,6,9,0,0,0,0,0,0,0,0,0
1150,191.67,2737.9,188,3,103,8,103,3,0,0,0,70,58,62,45,120,43,28,0,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,2735.7,202,16,94,23,94,16,14,0,0,73,58,63,46,132,43,28,3,2,2,3,13,0,0,0,0,0,0,1,0,0
1250,208.33,2738.0,207,7,91,13,91,7,5,0,0,75,59,63,46,137,43,28,1,2,2,2,7,0,0,1,0,0,0,0,0,0
1300,216.67,2738.0,216,13,90,21,90,13,10,0,0,77,60,64,48,145,43,28,2,3,2,3,11,0,0,0,0,0,0,1,0,0
1350,225.0,2723.7,225,13,94,22,94,13,11,0,0,84,64,67,50,148,43,28,7,5,4,4,2,0,0,1,0,0,0,2,0,0
1400,233.33,2726.2,235,17,91,27,91,17,13,0,0,85,65,74,52,159,43,28,4,2,8,1,12,0,0,0,0,1,0,0,0,0
