loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,528.8,9,9,0,9,0,9,0,0,0,1,3,5,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0
50,8.33,556.1,14,13,1,15,1,13,5,0,0,2,4,9,1,0,0,0,2,3,9,1,0,0,0,0,0,0,0,0,0,0
100,16.67,557.2,22,17,5,21,5,17,9,0,0,4,8,15,1,0,0,0,3,5,12,1,0,0,0,0,0,0,0,0,0,0
150,25.0,557.4,30,18,12,25,12,18,12,0,0,8,10,20,2,1,0,0,6,6,11,1,1,0,0,0,0,0,0,0,0,0
200,33.33,557.8,34,10,24,25,24,10,14,0,0,9,13,21,3,10,4,0,4,4,2,2,9,4,0,0,0,0,0,0,0,0
250,41.67,558.1,39,7,32,15,32,7,7,0,0,9,13,21,4,17,5,4,0,0,1,1,8,1,4,0,0,0,0,0,0,0
300,50.0,558.2,40,6,34,10,34,6,4,0,0,9,13,21,4,19,6,5,0,0,1,0,5,0,4,0,0,0,0,0,0,0
350,58.33,558.2,41,6,35,15,35,6,5,0,0,9,13,21,4,26,8,6,0,0,1,0,8,2,4,0,0,0,0,0,0,0
400,66.67,558.3,50,9,41,26,41,9,13,0,0,12,17,22,7,36,12,6,3,4,2,3,12,2,0,0,0,0,0,0,0,0
450,75.0,558.4,63,17,46,30,46,17,17,0,0,16,20,24,10,42,16,7,4,4,3,2,12,4,1,0,0,0,0,0,0,0
500,83.33,558.7,73,17,56,27,56,17,18,0,0,17,23,24,12,48,19,13,2,2,2,2,9,3,7,0,0,0,0,0,0,0
550,91.67,558.7,78,12,66,18,66,12,5,0,0,18,24,27,13,50,22,15,1,1,4,0,4,3,5,0,0,0,0,0,0,0
600,100.0,558.7,83,14,69,23,69,14,9,0,0,19,25,27,13,57,25,18,2,2,2,0,8,3,6,0,0,0,0,0,0,0
650,108.33,558.7,88,9,75,26,75,9,12,0,0,24,30,30,15,63,27,18,5,5,4,0,9,3,0,0,0,0,0,0,0,0
700,116.67,558.7,95,12,74,23,74,12,17,0,0,25,34,30,17,68,29,19,3,6,2,2,7,2,1,0,0,0,0,0,0,0
750,125.0,558.7,98,8,72,24,72,8,10,0,0,27,36,32,20,74,30,20,2,3,3,3,10,1,2,0,0,0,0,0,0,0
800,133.33,558.8,100,6,64,20,64,6,9,0,0,29,39,35,22,76,32,20,1,4,5,1,7,1,1,0,0,0,0,0,0,0
850,141.67,558.9,106,8,66,19,66,8,11,0,0,35,42,37,22,80,34,20,5,3,4,1,5,1,0,0,0,0,0,0,0,0
900,150.0,559.1,108,7,66,18,66,7,10,0,0,35,42,38,24,89,36,21,2,1,2,2,8,2,1,0,0,0,0,0,0,0
950,158.33,559.1,109,7,65,19,65,7,10,0,0,36,45,40,26,93,38,21,2,3,3,2,6,2,1,0,0,0,0,0,0,0
1000,166.67,559.1,115,11,60,18,60,11,12,0,0,36,46,40,27,99,41,24,1,1,1,1,8,3,3,0,0,0,0,0,0,0
1050,175.0,559.1,126,13,61,22,61,13,11,0,0,38,48,41,28,109,45,26,1,1,2,0,12,4,2,0,0,0,0,0,0,0
1100,183.33,559.2,134,13,56,29,56,13,17,0,0,42,53,43,33,115,47,26,3,5,4,3,11,2,1,0,0,0,0,0,0,0
1150,191.67,559.2,139,9,63,21,63,9,10,0,0,45,54,46,36,121,47,26,2,2,3,4,10,0,0,0,0,0,0,0,0,0
1200,200.0,559.2,148,16,58,28,58,16,13,0,0,48,56,48,38,128,51,27,4,3,2,2,12,4,1,0,0,0,0,0,0,0
1250,208.33,559.2,156,14,62,23,62,14,10,0,0,53,57,51,40,131,52,28,5,3,5,1,6,1,2,0,0,0,0,0,0,0
1300,216.67,559.2,160,12,59,23,59,12,12,0,0,56,59,51,41,136,56,29,5,4,3,1,5,3,2,0,0,0,0,0,0,0
1350,225.0,559.3,169,13,66,30,66,13,19,0,0,59,62,53,44,146,59,30,3,3,3,2,13,4,2,0,0,0,0,0,0,0
1400,233.33,559.3,176,12,70,21,70,12,9,0,0,61,65,55,46,150,62,32,2,3,2,2,5,3,4,0,0,0,0,0,0,0
1450,241.67,559.3,177,7,69,19,69,7,8,0,0,61,66,57,47,158,62,33,2,2,3,1,9,0,2,0,0,0,0,0,0,0
1500,250.0,559.3,184,10,72,21,72,10,10,0,0,63,68,58,49,162,68,35,2,1,1,1,7,6,3,0,0,0,0,0,0,0
1550,258.33,559.3,194,11,79,25,79,11,15,0,0,67,74,61,50,166,70,39,3,4,3,1,7,3,4,0,0,0,0,0,0,0
1600,266.67,559.4,198,9,81,22,81,9,9,0,0,70,77,63,52,169,71,40,4,4,4,1,6,2,1,0,0,0,0,0,0,0
