clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_024-c6+c7-14-012745,5,camera_6,12745,12746,424.833,1,143.0 546.0 332.0 717.0,1,0,0.9812,0.9812,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12745,12746,424.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12750,12751,425.0,1,201.0 486.0 455.0 716.0,1,0,0.9746,0.9746,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12750,12751,425.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12755,12756,425.167,1,265.0 399.0 501.0 715.0,1,0,0.9805,0.9805,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12755,12756,425.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12760,12761,425.333,1,291.0 345.0 516.0 714.0,1,0,0.9641,0.9641,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12760,12761,425.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12765,12766,425.5,1,314.0 314.0 518.0 714.0,1,0,0.9732,0.9732,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12765,12766,425.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12770,12771,425.667,1,350.0 275.0 526.0 714.0,1,0,0.9744,0.9744,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12770,12771,425.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12775,12776,425.833,1,373.0 265.0 536.0 714.0,1,0,0.9245,0.9245,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12775,12776,425.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12780,12781,426.0,1,399.0 238.0 555.0 716.0,1,0,0.971,0.971,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12780,12781,426.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12785,12786,426.167,1,421.0 220.0 571.0 714.0,1,0,0.9614,0.9614,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12785,12786,426.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12790,12791,426.333,1,443.0 210.0 589.0 701.0,1,0,0.9851,0.9851,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12790,12791,426.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12795,12796,426.5,1,463.0 188.0 606.0 627.0,1,0,0.9761,0.9761,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12795,12796,426.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12800,12801,426.667,1,485.0 184.0 609.0 624.0,1,0,0.9725,0.9725,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12800,12801,426.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12805,12806,426.833,1,514.0 174.0 640.0 568.0,1,0,0.988,0.988,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12805,12806,426.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12810,12811,427.0,1,534.0 167.0 668.0 556.0,1,0,0.9203,0.9203,1,2,1,1,0,,,1 2,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12810,12811,427.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12815,12816,427.167,1,574.0 162.0 684.0 543.0,1,0,0.9775,0.9775,1,2,1,1,0,,,1 2,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12815,12816,427.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12820,12821,427.333,1,615.0 156.0 691.0 520.0,1,0,0.974,0.974,1,2,1,1,0,,,1 2,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12820,12821,427.333,1,524.0 69.0 575.0 196.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12825,12826,427.5,1,622.0 162.0 696.0 502.0,1,0,0.9507,0.9507,1,2,1,1,0,,,1 2,1,1,0,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12825,12826,427.5,1,532.0 73.0 606.0 231.0,1,0,0.7484,0.7484,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12830,12831,427.667,0,,0,,0.0,0.0,,1,0,1,0,,,1,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12830,12831,427.667,1,537.0 75.0 594.0 262.0,1,0,0.856,0.856,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12835,12836,427.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12835,12836,427.833,1,565.0 83.0 661.0 353.0,1,0,0.743,0.743,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12840,12841,428.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12840,12841,428.0,1,588.0 84.0 665.0 366.0,1,0,0.9325,0.9325,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12845,12846,428.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12845,12846,428.167,1,597.0 83.0 671.0 366.0,1,0,0.9643,0.9643,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12850,12851,428.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12850,12851,428.333,1,613.0 86.0 705.0 371.0,1,0,0.9146,0.9146,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12855,12856,428.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12855,12856,428.5,1,663.0 100.0 729.0 408.0,1,0,0.9542,0.9542,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12860,12861,428.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12860,12861,428.667,1,676.0 110.0 772.0 424.0,1,0,0.9827,0.9827,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12865,12866,428.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12865,12866,428.833,1,681.0 115.0 781.0 442.0,1,0,0.9509,0.9509,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12870,12871,429.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12870,12871,429.0,1,736.0 119.0 838.0 466.0,1,0,0.943,0.943,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12875,12876,429.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12875,12876,429.167,1,741.0 131.0 865.0 477.0,1,0,0.8977,0.8977,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12880,12881,429.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12880,12881,429.333,1,753.0 137.0 860.0 473.0,1,0,0.9385,0.9385,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12885,12886,429.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12885,12886,429.5,1,799.0 143.0 896.0 480.0,1,0,0.9628,0.9628,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12890,12891,429.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12890,12891,429.667,1,852.0 156.0 931.0 330.0,0,,0.0,0.3152,,1,1,1,0,,,3,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12895,12896,429.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12895,12896,429.833,1,873.0 160.0 963.0 333.0,1,0,0.973,0.973,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12900,12901,430.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12900,12901,430.0,1,912.0 168.0 993.0 310.0,1,0,0.9615,0.9615,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12905,12906,430.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12905,12906,430.167,1,935.0 177.0 1018.0 318.0,1,0,0.9048,0.9048,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12910,12911,430.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12910,12911,430.333,1,928.0 184.0 1036.0 323.0,1,0,0.8754,0.8754,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12915,12916,430.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12915,12916,430.5,1,933.0 186.0 1041.0 329.0,1,0,0.947,0.947,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12920,12921,430.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12920,12921,430.667,1,937.0 186.0 1041.0 330.0,1,0,0.9075,0.9075,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12925,12926,430.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12925,12926,430.833,1,936.0 181.0 1036.0 329.0,1,0,0.9552,0.9552,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12930,12931,431.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12930,12931,431.0,1,950.0 187.0 1054.0 335.0,1,0,0.942,0.942,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12935,12936,431.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12935,12936,431.167,1,970.0 199.0 1079.0 343.0,1,0,0.8069,0.8069,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12940,12941,431.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12940,12941,431.333,1,998.0 208.0 1080.0 399.0,1,0,0.6087,0.6087,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12945,12946,431.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12945,12946,431.5,1,1008.0 214.0 1079.0 414.0,1,0,0.5621,0.5621,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12950,12951,431.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12950,12951,431.667,1,1013.0 221.0 1078.0 416.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12955,12956,431.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12955,12956,431.833,1,1010.0 218.0 1079.0 433.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12960,12961,432.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12960,12961,432.0,1,1008.0 215.0 1080.0 451.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12965,12966,432.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12965,12966,432.167,1,1005.0 202.0 1080.0 482.0,1,0,0.9053,0.9053,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12970,12971,432.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12970,12971,432.333,1,989.0 193.0 1080.0 443.0,1,0,0.6578,0.6578,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12975,12976,432.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12975,12976,432.5,1,968.0 184.0 1064.0 360.0,1,0,0.6468,0.6468,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12980,12981,432.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12980,12981,432.667,1,961.0 179.0 1043.0 330.0,1,0,0.8966,0.8966,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12985,12986,432.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12985,12986,432.833,1,943.0 174.0 1019.0 321.0,1,0,0.8914,0.8914,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12990,12991,433.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12990,12991,433.0,1,911.0 168.0 997.0 317.0,1,0,0.964,0.964,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,12995,12996,433.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,12995,12996,433.167,1,883.0 159.0 977.0 310.0,1,0,0.892,0.892,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,13000,13001,433.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,13000,13001,433.333,1,865.0 155.0 957.0 301.0,1,0,0.9557,0.9557,3,1,1,0,0,,,3,1,0,1,
L3S-seq_024-c6+c7-14-012745,5,camera_6,13005,13006,433.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,5,camera_7,13005,13006,433.5,1,820.0 147.0 915.0 366.0,1,0,0.6829,0.6829,3,1,1,0,0,,,3,1,0,1,
