loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_1,new_track,3
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_4,new_track,1
0,0,0.0,camera_5,new_track,1
2,10,0.333,camera_2,removed,-1
2,10,0.333,camera_4,lost_track,1
3,15,0.5,camera_2,new_track,2
3,15,0.5,camera_2,new_track,3
3,15,0.5,camera_3,lost_track,1
7,35,1.167,camera_3,new_track,3
15,75,2.5,camera_1,lost_track,2
16,80,2.667,camera_3,reacquired,1
17,85,2.833,camera_1,reacquired,2
17,85,2.833,camera_2,removed,-1
17,85,2.833,camera_3,lost_track,1
17,85,2.833,camera_3,lost_track,2
19,95,3.167,camera_1,lost_track,3
21,105,3.5,camera_1,reacquired,3
21,105,3.5,camera_1,lost_track,2
22,110,3.667,camera_1,new_track,4
22,110,3.667,camera_1,reacquired,2
22,110,3.667,camera_2,lost_track,3
22,110,3.667,camera_3,new_track,4
23,115,3.833,camera_1,lost_track,2
23,115,3.833,camera_3,lost_track,4
24,120,4.0,camera_3,reacquired,4
24,120,4.0,camera_3,removed,-1
27,135,4.5,camera_2,reacquired,3
28,140,4.667,camera_2,lost_track,3
29,145,4.833,camera_3,removed,-1
30,150,5.0,camera_2,reacquired,3
31,155,5.167,camera_1,removed,-1
32,160,5.333,camera_4,removed,1
33,165,5.5,camera_2,lost_track,3
33,165,5.5,camera_3,lost_track,4
34,170,5.667,camera_2,reacquired,3
34,170,5.667,camera_3,reacquired,4
35,175,5.833,camera_3,lost_track,4
40,200,6.667,camera_3,reacquired,4
46,230,7.667,camera_3,lost_track,4
47,235,7.833,camera_3,reacquired,4
47,235,7.833,camera_3,removed,1
47,235,7.833,camera_3,removed,2
48,240,8.0,camera_3,lost_track,4
52,260,8.667,camera_3,reacquired,4
53,265,8.833,camera_1,removed,2
53,265,8.833,camera_3,lost_track,4
54,270,9.0,camera_3,reacquired,4
60,300,10.0,camera_3,lost_track,4
64,320,10.667,camera_3,lost_track,3
65,325,10.833,camera_3,reacquired,3
65,325,10.833,camera_3,removed,-1
66,330,11.0,camera_2,lost_track,2
66,330,11.0,camera_3,lost_track,3
67,335,11.167,camera_2,reacquired,2
68,340,11.333,camera_3,new_track,5
69,345,11.5,camera_3,lost_track,5
71,355,11.833,camera_3,reacquired,3
73,365,12.167,camera_3,lost_track,3
74,370,12.333,camera_3,reacquired,3
74,370,12.333,camera_3,removed,-1
76,380,12.667,camera_3,new_track,6
77,385,12.833,camera_3,removed,-1
78,390,13.0,camera_2,lost_track,3
78,390,13.0,camera_3,lost_track,3
78,390,13.0,camera_5,lost_track,1
79,395,13.167,camera_3,reacquired,3
79,395,13.167,camera_5,new_track,2
80,400,13.333,camera_2,removed,-1
80,400,13.333,camera_3,lost_track,3
80,400,13.333,camera_5,removed,-1
81,405,13.5,camera_3,reacquired,3
82,410,13.667,camera_3,new_track,7
82,410,13.667,camera_3,lost_track,3
82,410,13.667,camera_5,reacquired,1
83,415,13.833,camera_3,reacquired,3
84,420,14.0,camera_5,lost_track,1
85,425,14.167,camera_3,lost_track,3
85,425,14.167,camera_5,reacquired,1
86,430,14.333,camera_3,reacquired,3
86,430,14.333,camera_5,lost_track,1
88,440,14.667,camera_3,lost_track,6
88,440,14.667,camera_5,lost_track,2
89,445,14.833,camera_3,reacquired,6
90,450,15.0,camera_2,lost_track,2
90,450,15.0,camera_3,removed,4
91,455,15.167,camera_5,reacquired,1
92,460,15.333,camera_3,lost_track,6
92,460,15.333,camera_3,lost_track,7
93,465,15.5,camera_2,reacquired,2
93,465,15.5,camera_3,reacquired,6
93,465,15.5,camera_3,reacquired,7
94,470,15.667,camera_3,lost_track,6
94,470,15.667,camera_3,lost_track,7
99,495,16.5,camera_3,removed,5
100,500,16.667,camera_3,lost_track,3
101,505,16.833,camera_3,reacquired,6
102,510,17.0,camera_3,lost_track,6
104,520,17.333,camera_3,reacquired,3
104,520,17.333,camera_3,reacquired,7
104,520,17.333,camera_6,new_track,1
105,525,17.5,camera_3,reacquired,6
105,525,17.5,camera_3,lost_track,3
106,530,17.667,camera_3,reacquired,3
106,530,17.667,camera_3,lost_track,6
108,540,18.0,camera_2,removed,3
108,540,18.0,camera_3,reacquired,6
110,550,18.333,camera_3,lost_track,6
111,555,18.5,camera_3,reacquired,6
112,560,18.667,camera_3,lost_track,6
112,560,18.667,camera_6,lost_track,1
113,565,18.833,camera_3,reacquired,6
113,565,18.833,camera_6,reacquired,1
113,565,18.833,camera_6,removed,-1
114,570,19.0,camera_1,lost_track,3
114,570,19.0,camera_3,lost_track,6
115,575,19.167,camera_1,reacquired,3
116,580,19.333,camera_3,reacquired,6
117,585,19.5,camera_1,removed,-1
117,585,19.5,camera_6,new_track,2
118,590,19.667,camera_3,lost_track,3
118,590,19.667,camera_3,lost_track,6
118,590,19.667,camera_3,lost_track,7
118,590,19.667,camera_5,removed,2
119,595,19.833,camera_3,reacquired,6
119,595,19.833,camera_6,lost_track,1
119,595,19.833,camera_6,lost_track,2
120,600,20.0,camera_6,removed,-1
120,600,20.0,camera_7,removed,-1
121,605,20.167,camera_1,removed,-1
121,605,20.167,camera_3,lost_track,6
122,610,20.333,camera_3,reacquired,7
123,615,20.5,camera_3,lost_track,7
123,615,20.5,camera_7,removed,-1
125,625,20.833,camera_3,reacquired,3
125,625,20.833,camera_3,reacquired,7
127,635,21.167,camera_7,removed,-1
128,640,21.333,camera_3,lost_track,7
129,645,21.5,camera_7,new_track,1
131,655,21.833,camera_2,lost_track,2
131,655,21.833,camera_3,reacquired,7
132,660,22.0,camera_2,reacquired,2
133,665,22.167,camera_2,lost_track,2
134,670,22.333,camera_2,reacquired,2
134,670,22.333,camera_3,lost_track,7
135,675,22.5,camera_1,removed,-1
135,675,22.5,camera_2,lost_track,2
135,675,22.5,camera_3,reacquired,7
136,680,22.667,camera_2,reacquired,2
148,740,24.667,camera_7,lost_track,1
149,745,24.833,camera_1,new_track,5
149,745,24.833,camera_3,new_track,8
149,745,24.833,camera_6,removed,1
149,745,24.833,camera_6,removed,2
150,750,25.0,camera_1,lost_track,5
151,755,25.167,camera_1,reacquired,5
151,755,25.167,camera_3,lost_track,8
151,755,25.167,camera_3,removed,6
152,760,25.333,camera_1,lost_track,5
153,765,25.5,camera_1,reacquired,5
154,770,25.667,camera_1,lost_track,5
154,770,25.667,camera_3,reacquired,8
154,770,25.667,camera_7,removed,-1
