loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_1,new_track,3
0,0,0.0,camera_1,new_track,4
0,0,0.0,camera_1,new_track,5
0,0,0.0,camera_1,new_track,6
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
6,30,1.0,camera_3,new_track,2
8,40,1.333,camera_1,lost_track,3
8,40,1.333,camera_1,lost_track,5
8,40,1.333,camera_1,lost_track,6
9,45,1.5,camera_1,reacquired,3
14,70,2.333,camera_1,reacquired,5
15,75,2.5,camera_3,lost_track,2
16,80,2.667,camera_1,lost_track,5
16,80,2.667,camera_3,reacquired,2
17,85,2.833,camera_1,lost_track,3
18,90,3.0,camera_1,reacquired,3
18,90,3.0,camera_3,lost_track,1
18,90,3.0,camera_5,new_track,0
20,100,3.333,camera_1,lost_track,3
21,105,3.5,camera_1,new_track,7
21,105,3.5,camera_1,reacquired,3
21,105,3.5,camera_5,new_track,1
22,110,3.667,camera_5,new_track,2
23,115,3.833,camera_5,lost_track,0
24,120,4.0,camera_5,new_track,3
25,125,4.167,camera_1,lost_track,3
30,150,5.0,camera_1,reacquired,3
30,150,5.0,camera_3,new_track,3
30,150,5.0,camera_3,new_track,4
31,155,5.167,camera_3,reacquired,1
31,155,5.167,camera_5,lost_track,1
31,155,5.167,camera_5,lost_track,2
31,155,5.167,camera_5,lost_track,3
33,165,5.5,camera_3,lost_track,1
33,165,5.5,camera_3,lost_track,3
36,180,6.0,camera_1,lost_track,7
38,190,6.333,camera_1,removed,6
40,200,6.667,camera_1,reacquired,7
40,200,6.667,camera_3,reacquired,1
40,200,6.667,camera_3,reacquired,3
42,210,7.0,camera_3,lost_track,3
43,215,7.167,camera_3,reacquired,3
44,220,7.333,camera_1,lost_track,3
44,220,7.333,camera_1,lost_track,7
46,230,7.667,camera_1,removed,5
47,235,7.833,camera_3,lost_track,3
48,240,8.0,camera_3,reacquired,3
49,245,8.167,camera_1,reacquired,3
52,260,8.667,camera_1,lost_track,3
53,265,8.833,camera_5,removed,0
54,270,9.0,camera_3,lost_track,1
59,295,9.833,camera_3,reacquired,1
60,300,10.0,camera_3,lost_track,2
61,305,10.167,camera_3,reacquired,2
61,305,10.167,camera_5,removed,1
61,305,10.167,camera_5,removed,2
61,305,10.167,camera_5,removed,3
62,310,10.333,camera_3,lost_track,3
63,315,10.5,camera_3,reacquired,3
70,350,11.667,camera_1,new_track,8
70,350,11.667,camera_3,lost_track,3
71,355,11.833,camera_3,reacquired,3
74,370,12.333,camera_1,removed,7
77,385,12.833,camera_3,lost_track,3
80,400,13.333,camera_3,new_track,5
81,405,13.5,camera_3,reacquired,3
82,410,13.667,camera_1,removed,3
89,445,14.833,camera_3,new_track,6
90,450,15.0,camera_1,new_track,9
90,450,15.0,camera_1,new_track,10
94,470,15.667,camera_1,lost_track,10
94,470,15.667,camera_3,lost_track,6
95,475,15.833,camera_3,new_track,7
96,480,16.0,camera_1,reacquired,10
99,495,16.5,camera_3,lost_track,3
102,510,17.0,camera_1,lost_track,10
114,570,19.0,camera_1,lost_track,9
115,575,19.167,camera_3,lost_track,1
116,580,19.333,camera_3,reacquired,1
117,585,19.5,camera_1,reacquired,9
124,620,20.667,camera_3,removed,6
129,645,21.5,camera_3,removed,3
132,660,22.0,camera_1,removed,10
132,660,22.0,camera_3,new_track,8
144,720,24.0,camera_3,new_track,9
144,720,24.0,camera_3,lost_track,7
145,725,24.167,camera_3,reacquired,7
145,725,24.167,camera_3,lost_track,9
147,735,24.5,camera_3,reacquired,9
149,745,24.833,camera_3,lost_track,7
151,755,25.167,camera_3,lost_track,1
154,770,25.667,camera_3,reacquired,1
155,775,25.833,camera_3,reacquired,7
155,775,25.833,camera_3,lost_track,9
156,780,26.0,camera_3,reacquired,9
156,780,26.0,camera_3,lost_track,7
157,785,26.167,camera_3,reacquired,7
160,800,26.667,camera_3,lost_track,8
161,805,26.833,camera_3,reacquired,8
162,810,27.0,camera_3,lost_track,9
169,845,28.167,camera_3,lost_track,8
177,885,29.5,camera_3,reacquired,8
177,885,29.5,camera_3,lost_track,4
180,900,30.0,camera_3,lost_track,8
181,905,30.167,camera_3,new_track,10
183,915,30.5,camera_1,lost_track,9
186,930,31.0,camera_3,reacquired,8
188,940,31.333,camera_3,lost_track,2
192,960,32.0,camera_1,reacquired,9
192,960,32.0,camera_3,removed,9
193,965,32.167,camera_3,lost_track,10
197,985,32.833,camera_3,reacquired,10
199,995,33.167,camera_3,reacquired,2
199,995,33.167,camera_3,lost_track,5
201,1005,33.5,camera_1,lost_track,9
202,1010,33.667,camera_3,reacquired,5
204,1020,34.0,camera_3,lost_track,5
207,1035,34.5,camera_3,removed,4
210,1050,35.0,camera_3,lost_track,2
