loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,535.1,8,8,0,11,0,8,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,562.5,13,13,0,16,0,13,5,0,0,3,2,10,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,562.9,16,11,5,17,5,11,3,0,0,4,4,13,1,1,0,0,3,4,8,1,1,0,0,0,0,0,0,0,0,0
150,25.0,563.4,28,19,9,28,9,19,15,0,0,10,11,17,1,4,0,0,7,9,7,1,4,0,0,0,0,0,0,0,0,0
200,33.33,563.8,32,13,19,25,19,13,13,0,0,12,18,17,1,8,2,0,4,9,2,1,7,2,0,0,0,0,0,0,0,0
250,41.67,564.0,37,15,22,26,22,15,13,0,0,17,21,21,4,8,5,0,8,5,4,4,0,5,0,0,0,0,0,0,0,0
300,50.0,564.2,40,8,32,18,32,8,5,0,0,19,22,25,6,11,5,1,2,3,5,4,3,0,1,0,0,0,0,0,0,0
350,58.33,564.4,44,10,34,25,34,10,6,0,0,21,24,26,8,17,9,1,2,3,4,4,7,4,1,0,0,0,0,0,0,0
400,66.67,564.8,61,26,35,36,35,26,20,0,0,24,25,28,10,30,10,3,5,3,3,2,19,2,2,0,0,0,0,0,0,0
450,75.0,564.9,66,15,51,25,51,15,11,0,0,24,27,29,13,35,13,4,1,4,1,4,10,3,2,0,0,0,0,0,0,0
500,83.33,565.0,75,16,59,23,59,16,12,0,0,30,28,30,14,42,14,5,6,4,2,1,9,0,1,0,0,0,0,0,0,0
550,91.67,565.0,79,14,65,21,65,14,8,0,0,30,29,32,16,48,14,5,2,2,2,3,11,0,1,0,0,0,0,0,0,0
600,100.0,565.1,90,19,71,27,71,19,11,0,0,35,31,33,16,54,17,6,6,3,1,2,11,3,1,0,0,0,0,0,0,0
650,108.33,565.1,98,13,81,22,81,13,15,0,0,35,35,34,19,61,21,7,1,5,1,3,9,2,1,0,0,0,0,0,0,0
700,116.67,565.1,106,12,88,25,88,12,12,0,0,36,37,35,22,65,24,12,1,3,1,4,7,5,4,0,0,0,0,0,0,0
750,125.0,565.1,112,13,82,24,82,13,8,0,0,38,38,38,23,68,25,15,2,3,3,2,7,3,4,0,0,0,0,0,0,0
800,133.33,565.3,117,13,83,19,83,13,5,0,0,38,40,38,24,69,28,20,1,3,2,1,3,3,6,0,0,0,0,0,0,0
850,141.67,565.4,124,15,81,26,81,15,17,0,0,41,43,40,25,74,32,20,4,5,3,0,7,4,3,0,0,0,0,0,0,0
900,150.0,565.6,130,14,83,29,83,14,15,0,0,46,47,41,29,78,36,20,5,6,3,4,5,4,2,0,0,0,0,0,0,0
950,158.33,565.7,133,11,88,24,88,11,12,0,0,48,50,47,30,82,38,20,3,5,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,565.7,144,19,81,30,81,19,9,0,0,51,53,49,33,90,40,23,5,4,5,3,9,2,2,0,0,0,0,0,0,0
1050,175.0,566.1,151,18,78,26,78,18,12,0,0,54,53,52,34,98,40,24,5,2,4,2,13,0,0,0,0,0,0,0,0,0
1100,183.33,566.1,156,14,78,19,78,14,8,0,0,54,53,52,37,103,40,24,1,1,1,5,11,0,0,0,0,0,0,0,0,0
1150,191.67,566.1,156,4,85,9,85,4,0,0,0,54,54,52,37,106,40,24,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,566.1,171,17,79,24,79,17,12,0,0,56,54,53,38,119,40,24,3,2,2,3,14,0,0,0,0,0,0,0,0,0
1250,208.33,566.1,178,10,75,16,75,10,4,0,0,58,55,53,38,126,40,24,2,2,2,2,8,0,0,0,0,0,0,0,0,0
1300,216.67,566.1,185,13,75,19,75,13,6,0,0,59,56,54,40,133,40,24,2,2,2,3,10,0,0,0,0,0,0,0,0,0
1350,225.0,566.1,192,14,78,24,78,14,9,0,0,64,60,57,42,136,40,24,6,5,4,4,5,0,0,0,0,0,0,0,0,0
1400,233.33,566.4,201,18,76,27,76,18,9,0,0,66,61,62,44,146,40,24,4,2,8,1,12,0,0,0,0,0,0,0,0,0
1450,241.67,566.6,208,18,75,28,75,18,12,0,0,67,64,64,47,157,40,24,3,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,566.7,214,15,81,27,81,15,18,0,0,69,66,64,50,165,40,24,2,5,3,4,13,0,0,0,0,0,0,0,0,0
1550,258.33,566.7,216,11,83,18,83,11,9,0,0,69,67,64,53,169,42,24,0,2,1,2,11,2,0,0,0,0,0,0,0,0
1600,266.67,566.7,221,13,79,18,79,13,9,0,0,69,67,64,54,174,46,25,0,1,1,1,11,3,1,0,0,0,0,0,0,0
1650,275.0,566.6,228,14,74,17,74,14,10,0,0,69,70,64,54,180,46,26,0,4,1,0,11,0,1,0,0,0,0,0,0,0
1700,283.33,566.7,233,11,76,17,76,11,7,0,0,72,73,65,56,183,48,26,2,3,2,2,5,2,1,0,0,0,0,0,0,0
