loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,534.2,11,11,0,11,0,11,0,0,0,2,5,4,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0
50,8.33,561.5,23,21,2,21,2,21,5,0,0,5,10,8,0,0,0,0,5,9,7,0,0,0,0,0,0,0,0,0,0,0
100,16.67,562.2,27,18,9,20,9,18,7,0,0,6,11,11,0,1,0,0,5,6,8,0,1,0,0,0,0,0,0,0,0,0
150,25.0,562.5,32,16,16,22,16,16,8,0,0,8,13,11,1,3,3,0,5,5,6,1,2,3,0,0,0,0,0,0,0,0
200,33.33,562.7,34,12,22,19,22,12,5,0,0,9,15,14,1,4,4,0,3,4,7,1,1,3,0,0,0,0,0,0,0,0
250,41.67,563.1,36,12,24,27,24,12,14,0,0,10,17,16,4,12,6,0,3,5,6,3,8,2,0,0,0,0,0,0,0,0
300,50.0,563.2,37,11,26,24,26,11,10,0,0,11,19,16,4,19,8,0,2,4,5,1,9,3,0,0,0,0,0,0,0,0
350,58.33,563.3,39,10,29,28,29,10,12,0,0,12,22,21,7,27,8,0,3,5,7,1,12,0,0,0,0,0,0,0,0,0
400,66.67,563.5,45,14,31,31,31,14,17,0,0,13,24,22,8,35,12,0,3,4,4,1,15,4,0,0,0,0,0,0,0,0
450,75.0,563.6,48,12,36,23,36,12,7,0,0,13,26,23,9,39,13,1,1,4,3,1,10,3,1,0,0,0,0,0,0,0
500,83.33,563.7,52,13,39,24,39,13,10,0,0,15,28,25,12,43,13,2,3,6,3,4,7,0,1,0,0,0,0,0,0,0
550,91.67,563.7,57,12,45,24,45,12,7,0,0,17,30,28,14,47,13,2,3,5,6,3,6,0,1,0,0,0,0,0,0,0
600,100.0,564.0,60,14,46,26,46,14,13,0,0,19,33,30,17,49,16,2,4,6,3,3,6,3,1,0,0,0,0,0,0,0
650,108.33,564.2,67,15,46,30,46,15,12,0,0,22,37,34,17,56,21,6,5,5,6,0,6,4,4,0,0,0,0,0,0,0
700,116.67,564.2,70,13,42,24,42,13,10,0,0,22,39,37,18,57,24,7,3,5,6,1,3,3,3,0,0,0,0,0,0,0
750,125.0,564.2,78,14,45,21,45,14,5,0,0,25,40,41,18,60,25,11,4,3,5,0,4,0,5,0,0,0,0,0,0,0
800,133.33,564.7,81,14,44,28,44,14,15,0,0,25,42,45,19,63,29,12,3,5,6,1,5,4,4,0,0,0,0,0,0,0
850,141.67,564.8,90,16,48,28,48,16,13,0,0,29,47,47,20,69,31,13,6,6,5,0,7,3,1,0,0,0,0,0,0,0
900,150.0,564.8,94,13,53,23,53,13,12,0,0,33,47,50,21,70,36,13,5,3,6,1,2,5,1,0,0,0,0,0,0,0
950,158.33,564.9,102,17,54,29,54,17,10,0,0,35,53,53,25,74,36,13,5,8,5,5,6,0,0,0,0,0,0,0,0,0
1000,166.67,564.9,107,14,59,25,59,14,9,0,0,37,56,54,25,79,36,13,4,6,5,3,7,0,0,0,0,0,0,0,0,0
1050,175.0,564.9,109,10,62,18,62,10,4,0,0,39,57,55,26,80,36,13,5,4,5,2,2,0,0,0,0,0,0,0,0,0
1100,183.33,564.9,109,6,62,21,62,6,3,0,0,39,58,55,27,87,36,13,2,4,4,3,8,0,0,0,0,0,0,0,0,0
1150,191.67,565.1,112,9,58,29,58,9,8,0,0,42,62,57,29,92,36,13,5,7,5,4,8,0,0,0,0,0,0,0,0,0
1200,200.0,565.2,116,12,54,29,54,12,6,0,0,46,66,60,29,93,38,13,8,8,7,1,3,2,0,0,0,0,0,0,0,0
1250,208.33,565.2,121,13,55,27,55,13,12,0,0,47,69,61,30,96,38,15,6,7,5,1,5,2,1,0,0,0,0,0,0,0
1300,216.67,565.2,125,14,52,28,52,14,12,0,0,50,72,64,31,99,40,16,6,6,6,1,5,2,2,0,0,0,0,0,0,0
1350,225.0,565.2,129,14,49,28,49,14,12,0,0,52,74,68,32,100,42,18,4,5,8,1,4,2,4,0,0,0,0,0,0,0
1400,233.33,565.2,134,14,46,27,46,14,10,0,0,53,76,72,32,100,45,21,3,5,11,0,1,3,4,0,0,0,0,0,0,0
1450,241.67,565.2,140,15,48,28,48,15,9,0,0,55,78,75,32,107,46,23,4,5,7,0,7,1,4,0,0,0,0,0,0,0
1500,250.0,565.2,144,17,42,27,42,17,10,0,0,55,80,76,33,109,50,25,4,6,5,1,3,3,5,0,0,0,0,0,0,0
1550,258.33,460.9,150,16,44,25,44,16,12,0,0,57,84,79,35,111,52,25,4,7,4,2,3,2,3,0,0,0,0,0,0,0
