loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,559.0,7,7,0,19,0,7,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,586.6,7,7,0,21,0,7,5,0,0,3,5,11,5,0,0,0,3,4,11,3,0,0,0,0,0,0,0,0,0,0
100,16.67,587.0,8,7,1,23,1,7,6,0,0,4,6,13,6,2,1,0,3,4,9,4,2,1,0,0,0,0,0,0,0,0
150,25.0,587.2,9,5,4,19,4,5,4,0,0,4,7,15,6,2,2,1,2,2,9,4,0,1,1,0,0,0,0,0,0,0
200,33.33,587.5,10,6,4,21,4,6,1,0,0,5,9,20,7,2,2,1,3,3,12,2,0,0,1,0,0,0,0,0,0,0
250,41.67,587.7,10,5,5,21,5,5,1,0,0,5,9,22,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
300,50.0,588.0,10,5,5,21,5,5,1,0,0,5,9,23,7,2,2,1,2,3,13,2,0,0,1,0,0,0,0,0,0,0
350,58.33,588.1,10,5,5,19,5,5,2,0,0,5,9,24,7,2,2,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
400,66.67,588.2,11,6,5,20,5,6,2,0,0,6,9,26,7,2,2,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,588.4,14,8,6,28,6,8,10,0,0,9,10,32,7,3,2,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,588.8,19,10,9,35,9,10,16,0,0,13,15,38,8,6,4,2,6,6,13,3,3,2,2,0,0,0,0,0,0,0
550,91.67,589.0,23,7,16,32,16,7,12,0,0,16,18,40,11,11,8,3,2,5,9,4,5,4,3,0,0,0,0,0,0,0
600,100.0,589.2,30,8,22,28,22,8,13,0,0,20,21,40,11,20,12,3,3,3,4,1,10,5,2,0,0,0,0,0,0,0
650,108.33,589.8,35,8,26,18,26,8,5,0,0,21,22,41,12,23,16,6,1,1,2,2,3,4,5,0,0,0,0,0,0,0
700,116.67,589.8,42,10,28,26,28,10,12,0,0,21,22,42,13,29,19,13,1,0,3,2,7,5,8,0,0,0,0,0,0,0
750,125.0,589.9,43,5,34,23,34,5,9,0,0,21,25,42,16,40,20,13,1,2,1,4,12,1,2,0,0,0,0,0,0,0
800,133.33,590.2,47,8,35,30,35,8,15,0,0,21,25,44,18,55,22,15,0,0,3,3,18,2,4,0,0,0,0,0,0,0
850,141.67,590.3,51,10,36,34,36,10,14,0,0,23,29,48,21,64,24,15,2,4,5,5,14,2,2,0,0,0,0,0,0,0
900,150.0,590.6,58,15,38,39,38,15,22,0,0,26,33,50,24,73,28,15,5,6,3,3,16,4,2,0,0,0,0,0,0,0
950,158.33,590.7,68,18,45,36,45,18,18,0,0,26,34,50,26,85,35,17,0,1,0,4,18,10,3,0,0,0,0,0,0,0
1000,166.67,590.8,73,11,57,35,57,11,14,0,0,29,38,54,31,96,35,19,3,5,4,5,14,0,4,0,0,0,0,0,0,0
1050,175.0,590.9,77,11,59,30,59,11,13,0,0,31,40,59,31,103,35,21,4,4,5,1,11,0,5,0,0,0,0,0,0,0
1100,183.33,591.1,80,8,58,35,58,8,19,0,0,34,43,64,34,105,40,21,3,6,9,3,5,5,4,0,0,0,0,0,0,0
1150,191.67,591.1,82,5,58,30,58,5,8,0,0,36,47,67,37,112,40,21,3,7,8,3,8,0,1,0,0,0,0,0,0,0
1200,200.0,591.2,85,6,54,35,54,6,20,0,0,37,51,70,39,123,42,21,3,7,5,3,16,1,0,0,0,0,0,0,0,0
1250,208.33,591.2,99,18,53,27,53,18,11,0,0,41,52,72,39,124,49,25,6,2,5,1,2,7,4,0,0,0,0,0,0,0
1300,216.67,591.3,107,16,54,40,54,16,18,0,0,45,54,78,40,131,55,29,7,2,8,1,8,10,4,0,0,0,0,0,0,0
1350,225.0,591.3,119,17,63,45,63,17,24,0,0,46,60,81,43,139,63,32,2,6,6,3,12,12,4,0,0,0,0,0,0,0
1400,233.33,591.3,129,14,75,36,75,14,16,0,0,49,63,84,45,141,69,36,3,6,7,2,4,9,5,0,0,0,0,0,0,0
1450,241.67,591.3,134,11,81,31,81,11,16,0,0,51,65,86,48,151,72,39,3,4,4,2,11,3,4,0,0,0,0,0,0,0
1500,250.0,591.3,139,8,83,37,83,8,23,0,0,51,67,88,52,163,76,40,0,3,2,5,20,4,3,0,0,0,0,0,0,0
1550,258.33,591.5,153,17,77,38,77,17,22,0,0,52,69,88,55,174,85,44,1,2,2,3,15,11,4,0,0,0,0,0,0,0
