clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_025-c6+c7-10-004360,5,camera_6,4360,4361,145.333,1,192.0 430.0 438.0 717.0,1,0,0.9883,0.9883,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4360,4361,145.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4365,4366,145.5,1,241.0 388.0 493.0 715.0,1,0,0.984,0.984,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4365,4366,145.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4370,4371,145.667,1,309.0 341.0 553.0 714.0,1,0,0.9799,0.9799,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4370,4371,145.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4375,4376,145.833,1,353.0 303.0 577.0 716.0,1,0,0.9876,0.9876,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4375,4376,145.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4380,4381,146.0,1,382.0 287.0 590.0 714.0,1,0,0.9809,0.9809,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4380,4381,146.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4385,4386,146.167,1,406.0 253.0 601.0 715.0,1,0,0.9885,0.9885,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4385,4386,146.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4390,4391,146.333,1,432.0 244.0 613.0 713.0,1,0,0.9821,0.9821,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4390,4391,146.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4395,4396,146.5,1,453.0 224.0 624.0 715.0,1,0,0.9792,0.9792,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4395,4396,146.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4400,4401,146.667,1,472.0 206.0 632.0 695.0,1,0,0.9882,0.9882,1,1,1,0,0,,,1,1,1,0,
L3S-seq_025-c6+c7-10-004360,5,camera_7,4400,4401,146.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c6+c7-10-004360,5,camera_6,4405,4406,146.833,1,484.0 194.0 632.0 643.0,1,0,0.9791,0.9791,1,1,1,0,0,,,1,1,1,0,
