loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,535.5,10,10,0,11,0,10,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,563.0,15,15,0,16,0,15,5,0,0,3,2,10,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,563.1,19,13,6,17,6,13,3,0,0,4,4,13,1,1,0,0,3,4,8,1,1,0,0,0,0,0,0,0,0,0
150,25.0,564.2,27,15,12,28,12,15,15,0,0,10,11,17,1,4,0,0,7,9,7,1,4,0,0,0,0,0,0,0,0,0
200,33.33,564.2,29,8,21,25,21,8,13,0,0,12,18,17,1,8,2,0,4,9,2,1,7,2,0,0,0,0,0,0,0,0
250,41.67,564.4,34,11,23,26,23,11,13,0,0,17,21,21,4,8,5,0,8,5,4,4,0,5,0,0,0,0,0,0,0,0
300,50.0,564.5,37,6,31,18,31,6,5,0,0,19,22,25,6,11,5,1,2,3,5,4,3,0,1,0,0,0,0,0,0,0
350,58.33,564.5,40,7,33,25,33,7,6,0,0,21,24,26,8,17,9,1,2,3,4,4,7,4,1,0,0,0,0,0,0,0
400,66.67,564.7,45,11,34,36,34,11,20,0,0,24,25,28,10,30,10,3,5,3,3,2,19,2,2,0,0,0,0,0,0,0
450,75.0,564.8,50,11,39,25,39,11,11,0,0,24,27,29,13,35,13,4,1,4,1,4,10,3,2,0,0,0,0,0,0,0
500,83.33,565.0,59,15,44,23,44,15,12,0,0,30,28,30,14,42,14,5,6,4,2,1,9,0,1,0,0,0,0,0,0,0
550,91.67,565.1,64,14,50,21,50,14,8,0,0,30,29,32,16,48,14,5,2,2,2,3,11,0,1,0,0,0,0,0,0,0
600,100.0,565.2,79,22,57,27,57,22,11,0,0,35,31,33,16,54,17,6,6,3,1,2,11,3,1,0,0,0,0,0,0,0
650,108.33,565.3,84,11,69,22,69,11,15,0,0,35,35,34,19,61,21,7,1,5,1,3,9,2,1,0,0,0,0,0,0,0
700,116.67,565.3,91,11,72,25,72,11,12,0,0,36,37,35,22,65,24,12,1,3,1,4,7,5,4,0,0,0,0,0,0,0
750,125.0,565.3,97,12,66,24,66,12,8,0,0,38,38,38,23,68,25,15,2,3,3,2,7,3,4,0,0,0,0,0,0,0
800,133.33,565.3,103,13,68,19,68,13,5,0,0,38,40,38,24,69,28,20,1,3,2,1,3,3,6,0,0,0,0,0,0,0
850,141.67,565.5,109,14,66,26,66,14,17,0,0,41,43,40,25,74,32,20,4,5,3,0,7,4,3,0,0,0,0,0,0,0
900,150.0,565.6,118,15,71,29,71,15,15,0,0,46,47,41,29,78,36,20,5,6,3,4,5,4,2,0,0,0,0,0,0,0
950,158.33,565.6,123,11,79,24,79,11,12,0,0,48,50,47,30,82,38,20,3,5,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,565.7,131,14,79,30,79,14,9,0,0,51,53,49,33,90,40,23,5,4,5,3,9,2,2,0,0,0,0,0,0,0
1050,175.0,565.8,135,12,83,26,83,12,12,0,0,54,53,52,34,98,40,24,5,2,4,2,13,0,0,0,0,0,0,0,0,0
1100,183.33,566.0,140,13,78,19,78,13,8,0,0,54,53,52,37,103,40,24,1,1,1,5,11,0,0,0,0,0,0,0,0,0
1150,191.67,566.1,143,7,83,9,83,7,0,0,0,54,54,52,37,106,40,24,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,566.1,158,20,76,24,76,20,12,0,0,56,54,53,38,119,40,24,3,2,2,3,14,0,0,0,0,0,0,0,0,0
1250,208.33,566.2,167,13,75,16,75,13,4,0,0,58,55,53,38,126,40,24,2,2,2,2,8,0,0,0,0,0,0,0,0,0
1300,216.67,566.2,175,15,77,19,77,15,6,0,0,59,56,54,40,133,40,24,2,2,2,3,10,0,0,0,0,0,0,0,0,0
1350,225.0,566.2,182,13,83,24,83,13,9,0,0,64,60,57,42,136,40,24,6,5,4,4,5,0,0,0,0,0,0,0,0,0
1400,233.33,566.3,192,17,82,27,82,17,9,0,0,66,61,62,44,146,40,24,4,2,8,1,12,0,0,0,0,0,0,0,0,0
1450,241.67,566.3,195,12,81,28,81,12,12,0,0,67,64,64,47,157,40,24,3,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,566.3,197,10,81,27,81,10,18,0,0,69,66,64,50,165,40,24,2,5,3,4,13,0,0,0,0,0,0,0,0,0
1550,258.33,566.3,199,8,78,18,78,8,9,0,0,69,67,64,53,169,42,24,0,2,1,2,11,2,0,0,0,0,0,0,0,0
1600,266.67,566.3,204,9,75,18,75,9,9,0,0,69,67,64,54,174,46,25,0,1,1,1,11,3,1,0,0,0,0,0,0,0
1650,275.0,566.3,207,7,74,17,74,7,10,0,0,69,70,64,54,180,46,26,0,4,1,0,11,0,1,0,0,0,0,0,0,0
1700,283.33,566.3,214,8,77,17,77,8,7,0,0,72,73,65,56,183,48,26,2,3,2,2,5,2,1,0,0,0,0,0,0,0
