loop_i,video_fid,t_sec,camera_id,kind,track_id
0,2540,84.667,camera_5,new_track,0
9,2549,84.967,camera_5,new_track,1
30,2570,85.667,camera_5,new_track,2
68,2608,86.933,camera_5,new_track,3
107,2647,88.233,camera_5,lost_track,2
134,2674,89.133,camera_5,lost_track,0
218,2758,91.933,camera_5,lost_track,3
245,2785,92.833,camera_5,new_track,4
254,2794,93.133,camera_5,new_track,5
257,2797,93.233,camera_5,removed,2
265,2805,93.5,camera_5,new_track,6
268,2808,93.6,camera_5,new_track,7
284,2824,94.133,camera_5,removed,0
307,2847,94.9,camera_5,lost_track,6
318,2858,95.267,camera_5,reacquired,6
320,2860,95.333,camera_5,new_track,8
