loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_2,new_track,3
0,0,0.0,camera_2,new_track,4
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
3,15,0.5,camera_3,new_track,4
4,20,0.667,camera_3,new_track,5
4,20,0.667,camera_3,new_track,6
7,35,1.167,camera_3,lost_track,5
9,45,1.5,camera_2,new_track,5
10,50,1.667,camera_3,reacquired,5
12,60,2.0,camera_2,lost_track,5
13,65,2.167,camera_2,reacquired,5
14,70,2.333,camera_3,lost_track,3
15,75,2.5,camera_1,new_track,2
15,75,2.5,camera_2,lost_track,3
16,80,2.667,camera_3,lost_track,4
18,90,3.0,camera_2,new_track,6
18,90,3.0,camera_2,new_track,7
18,90,3.0,camera_3,reacquired,4
23,115,3.833,camera_3,lost_track,5
24,120,4.0,camera_2,lost_track,7
25,125,4.167,camera_1,new_track,3
25,125,4.167,camera_3,lost_track,2
27,135,4.5,camera_2,lost_track,6
28,140,4.667,camera_3,reacquired,2
29,145,4.833,camera_2,lost_track,4
29,145,4.833,camera_3,reacquired,5
31,155,5.167,camera_1,lost_track,2
32,160,5.333,camera_2,reacquired,4
37,185,6.167,camera_3,lost_track,6
38,190,6.333,camera_3,new_track,7
39,195,6.5,camera_1,new_track,4
39,195,6.5,camera_2,new_track,8
39,195,6.5,camera_3,lost_track,4
40,200,6.667,camera_2,new_track,9
42,210,7.0,camera_2,lost_track,8
44,220,7.333,camera_1,reacquired,2
44,220,7.333,camera_3,removed,3
45,225,7.5,camera_2,removed,3
47,235,7.833,camera_2,lost_track,5
48,240,8.0,camera_2,reacquired,8
52,260,8.667,camera_1,lost_track,3
52,260,8.667,camera_3,reacquired,4
53,265,8.833,camera_3,lost_track,7
54,270,9.0,camera_2,removed,7
55,275,9.167,camera_3,new_track,8
57,285,9.5,camera_2,removed,6
57,285,9.5,camera_3,reacquired,7
59,295,9.833,camera_1,reacquired,3
59,295,9.833,camera_3,lost_track,8
60,300,10.0,camera_3,new_track,9
61,305,10.167,camera_2,lost_track,9
62,310,10.333,camera_1,new_track,5
63,315,10.5,camera_3,lost_track,5
64,320,10.667,camera_3,lost_track,2
64,320,10.667,camera_3,lost_track,9
66,330,11.0,camera_3,reacquired,2
66,330,11.0,camera_3,reacquired,9
67,335,11.167,camera_1,lost_track,2
67,335,11.167,camera_1,lost_track,3
67,335,11.167,camera_3,removed,6
68,340,11.333,camera_1,reacquired,3
70,350,11.667,camera_3,lost_track,9
72,360,12.0,camera_3,reacquired,9
77,385,12.833,camera_2,removed,5
77,385,12.833,camera_3,lost_track,4
77,385,12.833,camera_3,lost_track,7
81,405,13.5,camera_2,lost_track,8
82,410,13.667,camera_3,reacquired,5
83,415,13.833,camera_1,lost_track,4
83,415,13.833,camera_2,lost_track,4
83,415,13.833,camera_5,new_track,0
84,420,14.0,camera_2,reacquired,8
85,425,14.167,camera_1,reacquired,4
86,430,14.333,camera_1,lost_track,1
86,430,14.333,camera_2,new_track,10
88,440,14.667,camera_1,lost_track,5
88,440,14.667,camera_2,reacquired,4
88,440,14.667,camera_2,lost_track,1
89,445,14.833,camera_3,removed,8
91,455,15.167,camera_2,lost_track,4
91,455,15.167,camera_2,removed,9
91,455,15.167,camera_3,new_track,10
92,460,15.333,camera_2,reacquired,4
92,460,15.333,camera_3,lost_track,5
95,475,15.833,camera_3,reacquired,5
97,485,16.167,camera_1,removed,2
97,485,16.167,camera_2,lost_track,4
99,495,16.5,camera_1,lost_track,3
102,510,17.0,camera_1,reacquired,3
102,510,17.0,camera_5,lost_track,0
103,515,17.167,camera_1,new_track,6
103,515,17.167,camera_2,new_track,11
103,515,17.167,camera_3,lost_track,9
104,520,17.333,camera_3,lost_track,2
107,535,17.833,camera_3,removed,4
107,535,17.833,camera_3,removed,7
108,540,18.0,camera_3,reacquired,2
108,540,18.0,camera_3,reacquired,9
109,545,18.167,camera_2,new_track,12
111,555,18.5,camera_6,new_track,0
112,560,18.667,camera_2,lost_track,12
116,580,19.333,camera_1,new_track,7
116,580,19.333,camera_1,removed,1
118,590,19.667,camera_1,removed,5
118,590,19.667,camera_2,removed,1
125,625,20.833,camera_3,lost_track,5
126,630,21.0,camera_3,reacquired,5
126,630,21.0,camera_3,lost_track,10
127,635,21.167,camera_2,removed,4
132,660,22.0,camera_5,removed,0
133,665,22.167,camera_2,lost_track,8
133,665,22.167,camera_6,new_track,1
135,675,22.5,camera_2,reacquired,8
136,680,22.667,camera_1,lost_track,7
137,685,22.833,camera_5,new_track,1
138,690,23.0,camera_6,lost_track,1
