loop_i,video_fid,t_sec,camera_id,kind,track_id
0,1710,57.0,camera_6,new_track,0
0,1710,57.0,camera_7,new_track,0
13,1723,57.433,camera_6,new_track,1
78,1788,59.6,camera_7,lost_track,0
79,1789,59.633,camera_6,new_track,2
90,1800,60.0,camera_6,lost_track,2
91,1801,60.033,camera_6,reacquired,2
92,1802,60.067,camera_6,lost_track,2
105,1815,60.5,camera_6,reacquired,2
108,1818,60.6,camera_7,removed,0
118,1828,60.933,camera_6,lost_track,1
148,1858,61.933,camera_6,removed,1
183,1893,63.1,camera_6,lost_track,2
199,1909,63.633,camera_7,new_track,1
213,1923,64.1,camera_6,removed,2
238,1948,64.933,camera_7,lost_track,1
268,1978,65.933,camera_7,removed,1
