loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2703.7,11,11,0,19,0,11,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,2731.8,14,12,2,19,2,12,3,0,0,3,5,11,5,0,0,0,2,4,10,3,0,0,0,0,0,0,0,0,0,0
100,16.67,2712.8,18,14,4,25,4,14,10,0,0,4,7,13,6,2,1,0,3,5,10,4,2,1,0,0,0,0,0,0,0,0
150,25.0,2713.5,22,12,10,17,10,12,2,0,0,4,8,15,6,2,3,1,2,2,9,3,0,0,1,0,0,0,0,0,2,0
200,33.33,2711.3,27,15,12,20,12,15,2,0,0,5,9,20,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
250,41.67,2713.7,29,15,14,20,14,15,4,0,0,5,9,22,7,2,3,1,2,3,12,2,0,0,1,0,0,0,0,0,0,0
300,50.0,2713.8,30,14,16,19,16,14,2,0,0,5,9,23,7,2,3,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
350,58.33,2713.8,31,12,19,17,19,12,0,0,0,5,9,24,7,2,3,1,2,3,9,2,0,0,1,0,0,0,0,0,0,0
400,66.67,2713.9,34,15,19,20,19,15,4,0,0,6,9,26,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,2714.2,46,22,24,28,24,22,12,0,0,9,10,35,7,3,3,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,2714.4,64,28,36,41,36,28,24,0,0,14,15,49,8,6,5,2,5,6,20,3,3,2,2,0,1,1,0,0,0,0
550,91.67,2714.7,70,18,52,34,52,18,18,0,0,16,19,52,11,13,10,3,3,5,8,4,6,5,3,1,0,0,0,1,0,0
600,100.0,2714.8,76,16,60,31,60,16,18,0,0,20,22,53,11,25,16,3,3,3,5,1,10,7,2,0,0,0,0,1,0,0
650,108.33,2715.0,84,16,64,21,64,16,8,0,0,21,23,54,12,29,20,9,1,1,2,2,4,4,7,1,0,0,1,1,0,0
700,116.67,2715.2,92,17,70,28,70,17,15,0,0,21,23,56,13,35,24,14,1,0,4,2,7,5,9,0,0,0,1,0,0,0
750,125.0,2715.2,101,18,73,26,73,18,14,0,0,21,26,56,16,49,25,14,1,3,1,4,15,0,2,0,0,2,1,1,1,0
800,133.33,2715.3,115,21,81,30,81,21,19,0,0,21,26,58,20,63,27,16,0,0,3,4,17,2,4,0,0,0,0,1,0,0
850,141.67,2715.3,125,21,88,36,88,21,20,0,0,23,30,62,26,71,29,16,2,4,5,7,15,2,2,0,0,1,0,0,0,1
900,150.0,2729.4,136,28,92,39,92,28,23,0,0,25,34,64,29,79,34,16,4,5,3,3,18,5,2,0,0,0,1,0,1,0
950,158.33,2727.2,151,30,102,41,102,30,27,0,0,25,35,64,31,95,39,20,0,1,0,4,23,9,4,0,0,0,0,2,0,0
1000,166.67,2729.7,162,22,119,38,119,22,20,0,0,28,39,68,37,109,39,22,3,5,4,7,15,0,4,0,0,0,1,0,0,0
1050,175.0,2727.3,169,19,121,27,121,19,11,0,0,30,41,73,37,115,39,22,4,4,5,1,9,0,4,0,0,0,0,1,0,0
1100,183.33,2718.0,174,16,112,36,112,16,21,0,0,32,44,77,41,119,45,23,3,6,7,4,6,6,4,0,0,0,0,0,0,0
1150,191.67,2716.3,179,16,108,35,108,16,16,0,0,34,50,82,44,129,46,23,3,9,9,3,10,0,1,0,0,0,1,0,0,0
1200,200.0,2719.0,189,20,104,35,104,20,22,0,0,36,55,86,47,141,48,23,4,7,5,4,14,1,0,0,0,2,0,1,0,0
1250,208.33,2716.7,204,23,109,27,109,23,15,0,0,40,58,88,48,141,55,28,6,3,5,1,0,7,5,0,0,0,0,2,0,0
1300,216.67,2716.9,215,24,110,40,110,24,21,0,0,43,59,92,50,149,62,30,6,2,8,2,8,10,4,0,0,0,0,1,0,0
1350,225.0,2716.9,238,32,118,51,118,32,31,0,0,46,66,95,53,160,72,34,3,7,6,3,13,13,6,0,1,0,0,0,1,0
1400,233.33,2716.9,248,20,129,35,129,20,17,0,0,47,71,98,56,163,78,39,3,5,6,3,3,7,8,0,1,1,0,1,1,1
1450,241.67,2719.3,258,20,131,32,131,20,18,0,0,49,72,99,61,174,81,42,3,3,4,2,12,3,5,0,1,0,0,0,0,0
1500,250.0,2719.1,270,21,132,35,132,21,23,0,0,49,77,100,65,186,86,43,0,3,2,5,17,5,3,0,0,0,0,0,0,0
1550,258.33,2719.2,293,29,135,35,135,29,21,0,0,50,79,100,66,195,99,48,1,2,2,2,13,11,5,0,0,0,0,0,0,0
1600,266.67,2716.9,307,24,137,32,137,24,18,0,0,51,80,104,69,204,104,51,1,1,5,2,11,7,6,0,0,0,0,2,0,1
1650,275.0,2716.9,327,29,143,39,143,29,24,0,0,52,86,106,71,214,112,57,1,5,3,1,11,11,7,0,0,0,2,1,0,1
1700,283.33,2719.3,345,26,157,36,157,26,21,0,0,54,87,111,73,219,124,61,2,1,5,3,6,12,7,0,0,0,0,1,1,0
1750,291.67,2719.6,358,25,168,37,168,25,25,0,0,57,93,117,76,226,126,63,3,6,7,3,9,4,5,0,0,1,0,0,0,0
1800,300.0,2719.7,372,25,173,49,173,25,29,0,0,61,101,123,82,241,128,65,4,11,8,6,16,2,3,1,0,0,1,2,0,0
