clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4395,4396,146.5,1,159.0 186.0 262.0 545.0,1,0,0.959,0.959,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4395,4396,146.5,1,943.0 466.0 1080.0 715.0,1,0,0.9457,0.9457,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4395,4396,146.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4396,4397,146.533,1,155.0 188.0 262.0 548.0,1,0,0.9711,0.9711,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4396,4397,146.533,1,942.0 452.0 1080.0 715.0,1,0,0.9354,0.9354,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4396,4397,146.533,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4397,4398,146.567,1,150.0 189.0 262.0 549.0,1,0,0.9662,0.9662,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4397,4398,146.567,1,936.0 430.0 1080.0 714.0,1,0,0.8874,0.8874,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4397,4398,146.567,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4398,4399,146.6,1,144.0 189.0 262.0 551.0,1,0,0.9552,0.9552,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4398,4399,146.6,1,933.0 402.0 1080.0 714.0,1,0,0.9265,0.9265,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4398,4399,146.6,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4399,4400,146.633,1,133.0 192.0 260.0 551.0,1,0,0.9556,0.9556,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4399,4400,146.633,1,933.0 380.0 1080.0 715.0,1,0,0.9446,0.9446,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4399,4400,146.633,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4400,4401,146.667,1,129.0 193.0 259.0 551.0,1,0,0.9472,0.9472,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4400,4401,146.667,1,933.0 371.0 1080.0 715.0,1,0,0.8864,0.8864,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4400,4401,146.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4401,4402,146.7,1,126.0 193.0 255.0 551.0,1,0,0.9495,0.9495,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4401,4402,146.7,1,932.0 285.0 1080.0 715.0,1,0,0.7615,0.7615,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4401,4402,146.7,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_2,4402,4403,146.733,1,123.0 194.0 252.0 551.0,1,0,0.9636,0.9636,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_3,4402,4403,146.733,1,933.0 277.0 1079.0 710.0,1,0,0.8061,0.8061,1,2,1,1,0,,,1 1,1,1,1,
L3S-seq_025-c2+c3+c4-6-004395,1,camera_4,4402,4403,146.733,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
