loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,556.3,7,7,0,9,0,7,0,0,0,1,2,3,0,0,0,3,1,2,3,0,0,0,3,0,0,0,0,0,0,0
50,8.33,583.9,17,16,1,19,1,16,5,0,0,5,4,9,0,0,0,3,4,3,9,0,0,0,3,0,0,0,0,0,0,0
100,16.67,584.4,25,20,5,24,5,20,11,0,0,7,6,10,0,0,4,4,5,4,8,0,0,4,3,0,0,0,0,0,0,0
150,25.0,584.6,30,18,12,26,12,18,7,0,0,10,8,14,0,3,6,4,6,6,10,0,1,2,1,0,0,0,0,0,0,0
200,33.33,584.8,39,24,15,28,15,24,8,0,0,14,12,17,0,3,6,4,8,8,12,0,0,0,0,0,0,0,0,0,0,0
250,41.67,585.0,43,21,22,25,22,21,2,0,0,17,13,19,0,3,6,4,9,6,10,0,0,0,0,0,0,0,0,0,0,0
300,50.0,585.1,44,20,24,23,24,20,0,0,0,18,13,19,0,3,6,4,9,6,8,0,0,0,0,0,0,0,0,0,0,0
350,58.33,585.1,48,22,26,27,26,22,5,0,0,21,13,23,0,3,6,4,10,5,12,0,0,0,0,0,0,0,0,0,0,0
400,66.67,585.1,49,19,30,24,30,19,2,0,0,21,13,24,0,3,6,4,7,5,12,0,0,0,0,0,0,0,0,0,0,0
450,75.0,585.2,55,24,31,29,31,24,7,0,0,24,14,26,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
500,83.33,585.3,57,24,33,29,33,24,4,0,0,26,14,28,0,3,6,4,10,5,14,0,0,0,0,0,0,0,0,0,0,0
550,91.67,585.3,57,22,35,26,35,22,1,0,0,26,14,28,0,3,6,4,9,4,13,0,0,0,0,0,0,0,0,0,0,0
600,100.0,585.4,59,24,35,28,35,24,2,0,0,27,15,28,0,3,6,4,10,5,13,0,0,0,0,0,0,0,0,0,0,0
650,108.33,585.4,61,23,34,29,34,23,3,0,0,28,16,30,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
700,116.67,585.5,63,23,29,29,29,23,5,0,0,29,17,31,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
750,125.0,585.5,64,21,29,26,29,21,2,0,0,30,17,32,0,3,6,4,8,6,12,0,0,0,0,0,0,0,0,0,0,0
800,133.33,585.6,64,19,24,23,24,19,0,0,0,30,17,32,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
850,141.67,585.8,66,21,21,26,21,21,2,0,0,32,17,33,0,3,6,4,8,6,12,0,0,0,0,0,0,0,0,0,0,0
900,150.0,585.8,67,19,24,24,24,19,1,0,0,32,18,35,0,3,6,4,6,6,12,0,0,0,0,0,0,0,0,0,0,0
950,158.33,585.8,70,18,22,22,22,18,0,0,0,34,18,38,0,3,6,4,5,6,11,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,585.8,71,19,21,23,21,19,1,0,0,35,18,38,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,585.8,76,23,20,27,20,23,2,0,0,38,20,38,0,3,6,4,9,8,10,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,585.8,78,21,23,25,23,21,1,0,0,40,20,38,0,3,6,4,9,7,9,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,585.9,80,21,24,25,24,21,1,0,0,41,21,38,0,3,6,4,9,7,9,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,585.9,83,22,25,27,25,22,3,0,0,44,21,39,0,3,6,4,10,7,10,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,585.9,86,24,23,29,23,24,2,0,0,47,21,40,0,3,6,4,12,6,11,0,0,0,0,0,0,0,0,0,0,0
1300,216.67,585.9,88,23,24,28,24,23,1,0,0,49,21,41,0,3,6,4,11,6,11,0,0,0,0,0,0,0,0,0,0,0
1350,225.0,585.9,89,23,22,28,22,23,5,0,0,50,21,41,0,3,6,4,11,6,11,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,586.0,93,23,25,29,25,23,3,0,0,53,22,43,0,3,6,4,10,7,12,0,0,0,0,0,0,0,0,0,0,0
1450,241.67,586.1,98,26,27,32,27,26,5,0,0,57,23,44,0,3,6,4,12,8,12,0,0,0,0,0,0,0,0,0,0,0
1500,250.0,586.1,106,28,29,32,29,28,6,0,0,63,24,45,0,3,6,4,12,9,11,0,0,0,0,0,0,0,0,0,0,0
1550,258.33,586.1,117,32,33,35,33,32,7,0,0,71,25,47,0,3,6,4,13,9,13,0,0,0,0,0,0,0,0,0,0,0
1600,266.67,586.2,124,32,39,35,39,32,7,0,0,75,26,49,0,3,6,4,13,9,13,0,0,0,0,0,0,0,0,0,0,0
1650,275.0,586.3,126,26,46,29,46,26,1,0,0,77,26,50,0,3,6,4,10,8,11,0,0,0,0,0,0,0,0,0,0,0
1700,283.33,586.2,130,29,43,32,43,29,1,0,0,81,26,52,0,3,6,4,13,8,11,0,0,0,0,0,0,0,0,0,0,0
1750,291.67,586.2,132,25,47,29,47,25,13,0,0,83,26,53,0,3,6,4,11,8,10,0,0,0,0,0,0,0,0,0,0,0
1800,300.0,586.2,137,19,56,22,56,19,8,0,0,88,26,56,0,3,6,4,8,4,10,0,0,0,0,0,0,0,0,0,0,0
