loop_i,video_fid,t_sec,camera_id,track_id,x1,y1,x2,y2,conf,hits,start_frame,chef_id
0,6810,227.0,camera_6,0,317.4,481.6,570.7,717.7,0.909,1,0,
1,6811,227.033,camera_6,0,317.1,473.0,578.8,717.1,0.91,2,0,1
2,6812,227.067,camera_6,0,322.2,466.9,595.2,717.5,0.92,3,0,1
3,6813,227.1,camera_6,0,328.0,459.5,595.9,717.3,0.923,4,0,1
4,6814,227.133,camera_6,0,338.8,447.6,594.8,717.0,0.924,5,0,1
5,6815,227.167,camera_6,0,343.2,440.7,593.3,717.3,0.93,6,0,1
6,6816,227.2,camera_6,0,346.3,433.1,594.0,717.3,0.937,7,0,1
7,6817,227.233,camera_6,0,352.3,417.7,591.1,717.3,0.942,8,0,1
8,6818,227.267,camera_6,0,354.8,406.6,590.8,716.7,0.947,9,0,1
9,6819,227.3,camera_6,0,362.6,391.0,590.5,716.6,0.947,10,0,1
10,6820,227.333,camera_6,0,367.4,383.7,590.1,716.1,0.951,11,0,1
11,6821,227.367,camera_6,0,378.8,370.9,590.0,716.5,0.949,12,0,1
12,6822,227.4,camera_6,0,388.7,364.5,590.0,716.5,0.947,13,0,1
13,6823,227.433,camera_6,0,400.3,360.4,590.8,716.6,0.947,14,0,1
14,6824,227.467,camera_6,0,416.5,354.1,591.0,717.5,0.947,15,0,1
15,6825,227.5,camera_6,0,422.4,350.6,593.1,717.9,0.949,16,0,1
16,6826,227.533,camera_6,0,426.0,347.1,593.6,717.5,0.949,17,0,1
17,6827,227.567,camera_6,0,431.6,343.9,595.5,717.3,0.95,18,0,1
18,6828,227.6,camera_6,0,441.8,332.9,600.1,717.1,0.949,19,0,1
19,6829,227.633,camera_6,0,446.7,328.0,603.9,716.8,0.948,20,0,1
20,6830,227.667,camera_6,0,452.5,322.0,607.2,716.3,0.95,21,0,1
21,6831,227.7,camera_6,0,459.7,304.1,612.7,716.2,0.952,22,0,1
22,6832,227.733,camera_6,0,462.9,298.7,614.5,715.9,0.953,23,0,1
23,6833,227.767,camera_6,0,466.0,294.2,615.4,715.6,0.954,24,0,1
24,6834,227.8,camera_6,0,469.0,289.4,617.8,717.1,0.955,25,0,1
25,6835,227.833,camera_6,0,477.6,283.1,620.6,716.8,0.951,26,0,1
26,6836,227.867,camera_6,0,480.8,280.9,622.3,716.5,0.95,27,0,1
27,6837,227.9,camera_6,0,485.1,277.6,624.5,716.3,0.946,28,0,1
28,6838,227.933,camera_6,0,488.5,273.3,626.8,716.4,0.946,29,0,1
29,6839,227.967,camera_6,0,494.6,267.2,626.1,715.8,0.952,30,0,1
30,6840,228.0,camera_6,0,494.8,264.0,628.0,715.5,0.95,31,0,1
31,6841,228.033,camera_6,0,492.4,260.5,629.9,715.7,0.949,32,0,1
32,6842,228.067,camera_6,0,488.1,252.0,632.1,704.3,0.946,33,0,1
33,6843,228.1,camera_6,0,489.4,248.5,633.5,686.8,0.947,34,0,1
34,6844,228.133,camera_6,0,497.5,243.4,633.8,674.8,0.944,35,0,1
35,6845,228.167,camera_6,0,502.1,243.1,635.0,676.2,0.943,36,0,1
36,6846,228.2,camera_6,0,505.4,243.0,634.9,676.4,0.944,37,0,1
37,6847,228.233,camera_6,0,509.4,243.4,636.8,676.2,0.947,38,0,1
38,6848,228.267,camera_6,0,514.1,243.6,638.7,676.8,0.944,39,0,1
39,6849,228.3,camera_6,0,518.5,243.2,640.5,676.6,0.941,40,0,1
