clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L1-seq_020-c3-16-002975,1,camera_3,2975,2976,99.167,1,1009.0 157.0 1080.0 397.0,1,0,0.9773,0.9773,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2976,2977,99.2,1,1009.0 158.0 1080.0 397.0,1,0,0.9714,0.9714,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2977,2978,99.233,1,1009.0 157.0 1080.0 397.0,1,0,0.9777,0.9777,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2978,2979,99.267,1,1009.0 157.0 1080.0 397.0,1,0,0.9892,0.9892,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2979,2980,99.3,1,1009.0 157.0 1080.0 397.0,1,0,0.9774,0.9774,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2980,2981,99.333,1,1009.0 156.0 1080.0 397.0,1,0,0.9265,0.9265,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2981,2982,99.367,1,1009.0 156.0 1080.0 396.0,1,0,0.9803,0.9803,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2982,2983,99.4,1,1009.0 156.0 1080.0 397.0,1,0,0.9866,0.9866,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2983,2984,99.433,1,1009.0 155.0 1080.0 396.0,1,0,0.9472,0.9472,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2984,2985,99.467,1,1009.0 155.0 1080.0 396.0,1,0,0.9414,0.9414,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2985,2986,99.5,1,1009.0 155.0 1080.0 396.0,1,0,0.9582,0.9582,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2986,2987,99.533,1,1009.0 155.0 1080.0 396.0,1,0,0.9753,0.9753,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2987,2988,99.567,1,1009.0 155.0 1080.0 396.0,1,0,0.9689,0.9689,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2988,2989,99.6,1,1009.0 155.0 1080.0 397.0,1,0,0.9873,0.9873,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2989,2990,99.633,1,1009.0 155.0 1080.0 397.0,1,0,0.9915,0.9915,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2990,2991,99.667,1,1009.0 154.0 1080.0 397.0,1,0,0.9841,0.9841,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2991,2992,99.7,1,1009.0 154.0 1080.0 397.0,1,0,0.9729,0.9729,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2992,2993,99.733,1,1009.0 154.0 1080.0 397.0,1,0,0.9609,0.9609,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2993,2994,99.767,1,1009.0 155.0 1080.0 397.0,1,0,0.9697,0.9697,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2994,2995,99.8,1,1009.0 155.0 1080.0 397.0,1,0,0.9755,0.9755,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2995,2996,99.833,1,1009.0 155.0 1080.0 397.0,1,0,0.9791,0.9791,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2996,2997,99.867,1,1009.0 155.0 1080.0 397.0,1,0,0.9735,0.9735,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2997,2998,99.9,1,1009.0 155.0 1080.0 397.0,1,0,0.9783,0.9783,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2998,2999,99.933,1,1009.0 155.0 1080.0 397.0,1,0,0.9765,0.9765,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,2999,3000,99.967,1,1009.0 155.0 1080.0 397.0,1,0,0.9745,0.9745,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,3000,3001,100.0,1,1009.0 155.0 1080.0 397.0,1,0,0.9783,0.9783,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,3001,3002,100.033,1,1009.0 155.0 1080.0 397.0,1,0,0.9758,0.9758,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,3002,3003,100.067,1,1009.0 155.0 1080.0 397.0,1,0,0.9764,0.9764,1,1,1,0,0,,,1,1,1,1,
L1-seq_020-c3-16-002975,1,camera_3,3003,3004,100.1,1,1009.0 155.0 1080.0 397.0,1,0,0.9827,0.9827,1,1,1,0,0,,,1,1,1,1,
