loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,534.5,7,7,0,11,0,7,0,0,0,2,5,4,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0
50,8.33,562.1,11,10,1,20,1,10,5,0,0,5,9,10,0,0,0,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0
100,16.67,562.7,12,10,2,19,2,10,6,0,0,6,11,12,0,1,0,0,5,6,7,0,1,0,0,0,0,0,0,0,0,0
150,25.0,562.8,15,10,5,23,5,10,9,0,0,8,15,13,1,3,3,0,5,6,6,1,2,3,0,0,0,0,0,0,0,0
200,33.33,563.0,16,8,8,18,8,8,4,0,0,9,17,16,1,4,4,0,3,4,6,1,1,3,0,0,0,0,0,0,0,0
250,41.67,563.2,18,8,10,30,10,8,17,0,0,10,20,19,4,13,6,0,3,6,7,3,9,2,0,0,0,0,0,0,0,0
300,50.0,563.2,19,7,12,25,12,7,11,0,0,11,22,20,4,22,8,0,2,4,6,1,9,3,0,0,0,0,0,0,0,0
350,58.33,563.5,20,8,12,30,12,8,17,0,0,12,25,25,6,31,8,0,3,5,9,1,12,0,0,0,0,0,0,0,0,0
400,66.67,563.6,25,9,16,25,16,9,12,0,0,13,27,26,7,38,12,0,2,4,3,1,11,4,0,0,0,0,0,0,0,0
450,75.0,563.7,27,7,20,23,20,7,10,0,0,13,29,28,9,41,13,1,1,4,3,1,10,3,1,0,0,0,0,0,0,0
500,83.33,563.9,30,7,23,26,23,7,12,0,0,15,31,30,12,48,13,2,3,5,3,4,10,0,1,0,0,0,0,0,0,0
550,91.67,564.2,32,6,26,27,26,6,10,0,0,17,33,34,14,54,13,2,3,5,7,3,8,0,1,0,0,0,0,0,0,0
600,100.0,564.2,33,6,27,26,27,6,13,0,0,18,37,36,17,56,16,2,3,6,4,3,6,3,1,0,0,0,0,0,0,0
650,108.33,564.6,41,12,28,32,28,12,15,0,0,21,41,42,17,63,21,6,5,5,8,0,6,4,4,0,0,0,0,0,0,0
700,116.67,564.6,42,8,29,23,29,8,10,0,0,21,43,47,18,65,24,7,3,5,6,1,2,3,3,0,0,0,0,0,0,0
750,125.0,564.7,49,10,32,18,32,10,2,0,0,24,44,49,18,67,25,11,4,3,5,0,2,0,4,0,0,0,0,0,0,0
800,133.33,564.7,51,10,32,28,32,10,15,0,0,25,45,54,19,70,29,12,4,4,7,1,4,4,4,0,0,0,0,0,0,0
850,141.67,564.7,56,9,35,31,35,9,16,0,0,29,51,57,20,76,31,13,6,7,6,0,8,3,1,0,0,0,0,0,0,0
900,150.0,564.9,60,8,40,23,40,8,12,0,0,33,51,61,21,77,36,13,5,3,6,1,2,5,1,0,0,0,0,0,0,0
950,158.33,564.9,61,6,40,32,40,6,13,0,0,34,58,65,26,82,36,13,4,9,6,6,7,0,0,0,0,0,0,0,0,0
1000,166.67,565.0,63,6,39,27,39,6,10,0,0,36,61,67,26,89,36,13,4,6,6,3,8,0,0,0,0,0,0,0,0,0
1050,175.0,565.3,65,7,36,20,36,7,6,0,0,38,63,68,27,90,36,13,5,5,6,2,2,0,0,0,0,0,0,0,0,0
1100,183.33,565.5,65,4,37,21,37,4,3,0,0,38,64,69,28,96,36,13,2,4,4,3,8,0,0,0,0,0,0,0,0,0
1150,191.67,565.5,68,7,35,28,35,7,7,0,0,41,69,70,30,101,36,13,5,8,4,4,7,0,0,0,0,0,0,0,0,0
1200,200.0,565.7,73,11,33,30,33,11,6,0,0,46,73,73,30,102,38,13,9,8,7,1,3,2,0,0,0,0,0,0,0,0
1250,208.33,565.8,78,11,36,31,36,11,15,0,0,48,76,75,31,106,38,16,7,7,7,1,5,2,2,0,0,0,0,0,0,0
1300,216.67,565.8,81,10,35,29,35,10,13,0,0,49,79,78,32,109,40,18,5,6,7,1,5,2,3,0,0,0,0,0,0,0
1350,225.0,565.7,85,10,36,28,36,10,13,0,0,51,81,83,33,110,42,20,4,5,9,1,3,2,4,0,0,0,0,0,0,0
1400,233.33,565.8,94,14,33,31,33,14,15,0,0,52,83,89,33,110,45,27,3,5,12,0,0,3,8,0,0,0,0,0,0,0
1450,241.67,565.8,100,12,40,28,40,12,10,0,0,56,85,93,33,117,46,29,5,5,7,0,6,1,4,0,0,0,0,0,0,0
1500,250.0,565.8,103,12,36,29,36,12,14,0,0,57,88,94,35,119,50,31,4,7,5,2,3,3,5,0,0,0,0,0,0,0
1550,258.33,461.8,105,10,39,25,39,10,13,0,0,58,93,98,37,121,52,32,4,8,4,2,2,2,3,0,0,0,0,0,0,0
