loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2446.1,5,5,0,5,0,5,0,0,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2452.5,5,5,0,5,0,5,0,0,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
100,16.67,2453.0,6,6,0,6,0,6,1,0,0,5,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2454.2,6,5,1,5,1,5,0,0,0,5,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
200,33.33,2395.6,6,5,1,5,1,5,0,0,0,5,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2395.6,7,6,1,6,1,6,1,0,0,6,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
300,50.0,2395.6,7,5,2,5,2,5,0,0,0,6,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
350,58.33,2395.6,8,6,2,6,2,6,1,0,0,7,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
400,66.67,2395.7,8,5,3,5,3,5,0,0,0,7,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
450,75.0,2395.8,9,6,3,6,3,6,0,0,0,8,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
500,83.33,2395.9,9,6,3,6,3,6,1,0,0,8,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
550,91.67,2396.1,10,6,4,8,4,6,3,0,0,9,1,2,0,1,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
600,100.0,2396.2,10,5,5,7,5,5,0,0,0,9,1,2,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0
650,108.33,2396.4,13,8,5,9,5,8,3,0,0,12,1,2,0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0
700,116.67,2396.4,13,6,6,6,6,6,1,0,0,12,1,2,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
750,125.0,2396.5,14,7,6,7,6,7,2,0,0,13,1,2,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2396.5,14,7,6,9,6,7,4,0,0,13,1,4,0,1,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2396.6,15,6,7,7,7,6,1,0,0,14,1,5,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
900,150.0,2420.1,15,5,8,6,8,5,0,0,0,14,1,6,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2396.7,15,5,7,6,7,5,0,0,0,14,1,6,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2396.8,15,5,7,8,7,5,3,0,0,14,1,7,0,2,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0
1050,175.0,2420.4,16,6,7,7,7,6,0,0,0,15,1,8,0,2,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
1100,183.33,2396.9,16,6,7,8,7,6,0,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1150,191.67,2397.0,16,6,5,8,5,6,0,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1200,200.0,2397.3,16,6,5,8,5,6,1,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1250,208.33,2397.2,16,6,3,8,3,6,0,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1300,216.67,2397.2,16,6,3,8,3,6,1,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1350,225.0,2397.2,16,6,3,8,3,6,2,0,0,15,1,9,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1400,233.33,2397.2,17,7,1,9,1,7,3,0,0,16,1,9,0,2,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0
1450,241.67,2397.2,18,8,1,9,1,8,2,0,0,17,1,9,0,2,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0
1500,250.0,2064.4,19,8,1,10,1,8,3,0,0,18,1,10,0,2,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0
