loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,535.0,10,10,0,11,0,10,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,562.4,15,15,0,16,0,15,5,0,0,3,2,10,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,562.7,21,15,6,17,6,15,3,0,0,4,4,13,1,1,0,0,3,4,8,1,1,0,0,0,0,0,0,0,0,0
150,25.0,563.1,36,22,14,28,14,22,15,0,0,10,11,17,1,4,0,0,7,9,7,1,4,0,0,0,0,0,0,0,0,0
200,33.33,563.3,44,18,26,25,26,18,13,0,0,12,18,17,1,8,2,0,4,9,2,1,7,2,0,0,0,0,0,0,0,0
250,41.67,563.3,51,17,34,26,34,17,13,0,0,17,21,21,4,8,5,0,8,5,4,4,0,5,0,0,0,0,0,0,0,0
300,50.0,563.6,55,12,43,18,43,12,5,0,0,19,22,25,6,11,5,1,2,3,5,4,3,0,1,0,0,0,0,0,0,0
350,58.33,563.7,58,13,45,25,45,13,6,0,0,21,24,26,8,17,9,1,2,3,4,4,7,4,1,0,0,0,0,0,0,0
400,66.67,563.9,70,23,47,36,47,23,20,0,0,24,25,28,10,30,10,3,5,3,3,2,19,2,2,0,0,0,0,0,0,0
450,75.0,564.1,76,17,59,25,59,17,11,0,0,24,27,29,13,35,13,4,1,4,1,4,10,3,2,0,0,0,0,0,0,0
500,83.33,564.3,86,19,67,23,67,19,12,0,0,30,28,30,14,42,14,5,6,4,2,1,9,0,1,0,0,0,0,0,0,0
550,91.67,564.6,90,15,75,21,75,15,8,0,0,30,29,32,16,48,14,5,2,2,2,3,11,0,1,0,0,0,0,0,0,0
600,100.0,564.7,104,23,81,27,81,23,11,0,0,35,31,33,16,54,17,6,6,3,1,2,11,3,1,0,0,0,0,0,0,0
650,108.33,564.8,110,14,92,22,92,14,15,0,0,35,35,34,19,61,21,7,1,5,1,3,9,2,1,0,0,0,0,0,0,0
700,116.67,564.8,117,14,95,25,95,14,12,0,0,36,37,35,22,65,24,12,1,3,1,4,7,5,4,0,0,0,0,0,0,0
750,125.0,565.0,123,16,83,24,83,16,8,0,0,38,38,38,23,68,25,15,2,3,3,2,7,3,4,0,0,0,0,0,0,0
800,133.33,565.0,130,16,83,19,83,16,5,0,0,38,40,38,24,69,28,20,1,3,2,1,3,3,6,0,0,0,0,0,0,0
850,141.67,565.2,139,19,79,26,79,19,17,0,0,41,43,40,25,74,32,20,4,5,3,0,7,4,3,0,0,0,0,0,0,0
900,150.0,565.3,148,19,85,29,85,19,15,0,0,46,47,41,29,78,36,20,5,6,3,4,5,4,2,0,0,0,0,0,0,0
950,158.33,565.4,155,15,95,24,95,15,12,0,0,48,50,47,30,82,38,20,3,5,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,565.4,167,21,92,30,92,21,9,0,0,51,53,49,33,90,40,23,5,4,5,3,9,2,2,0,0,0,0,0,0,0
1050,175.0,565.6,171,17,90,26,90,17,12,0,0,54,53,52,34,98,40,24,5,2,4,2,13,0,0,0,0,0,0,0,0,0
1100,183.33,565.6,173,13,85,19,85,13,8,0,0,54,53,52,37,103,40,24,1,1,1,5,11,0,0,0,0,0,0,0,0,0
1150,191.67,565.6,174,6,90,9,90,6,0,0,0,54,54,52,37,106,40,24,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,565.6,186,16,82,24,82,16,12,0,0,56,54,53,38,119,40,24,3,2,2,3,14,0,0,0,0,0,0,0,0,0
1250,208.33,565.8,195,13,80,16,80,13,4,0,0,58,55,53,38,126,40,24,2,2,2,2,8,0,0,0,0,0,0,0,0,0
1300,216.67,565.8,199,12,82,19,82,12,6,0,0,59,56,54,40,133,40,24,2,2,2,3,10,0,0,0,0,0,0,0,0,0
1350,225.0,565.8,206,14,83,24,83,14,9,0,0,64,60,57,42,136,40,24,6,5,4,4,5,0,0,0,0,0,0,0,0,0
1400,233.33,565.8,211,15,80,27,80,15,9,0,0,66,61,62,44,146,40,24,4,2,8,1,12,0,0,0,0,0,0,0,0,0
1450,241.67,565.9,217,16,73,28,73,16,12,0,0,67,64,64,47,157,40,24,3,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,565.9,223,16,74,27,74,16,18,0,0,69,66,64,50,165,40,24,2,5,3,4,13,0,0,0,0,0,0,0,0,0
1550,258.33,565.9,226,10,75,18,75,10,9,0,0,69,67,64,53,169,42,24,0,2,1,2,11,2,0,0,0,0,0,0,0,0
1600,266.67,565.9,231,12,69,18,69,12,9,0,0,69,67,64,54,174,46,25,0,1,1,1,11,3,1,0,0,0,0,0,0,0
1650,275.0,565.9,239,15,66,17,66,15,10,0,0,69,70,64,54,180,46,26,0,4,1,0,11,0,1,0,0,0,0,0,0,0
1700,283.33,565.9,248,12,74,17,74,12,7,0,0,72,73,65,56,183,48,26,2,3,2,2,5,2,1,0,0,0,0,0,0,0
