loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_1,new_track,3
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_3,new_track,1
7,35,1.167,camera_3,new_track,2
10,50,1.667,camera_3,lost_track,2
12,60,2.0,camera_3,reacquired,2
17,85,2.833,camera_3,lost_track,2
20,100,3.333,camera_3,reacquired,2
28,140,4.667,camera_3,removed,-1
31,155,5.167,camera_3,new_track,3
35,175,5.833,camera_3,lost_track,3
36,180,6.0,camera_3,reacquired,3
37,185,6.167,camera_3,lost_track,3
46,230,7.667,camera_3,new_track,4
47,235,7.833,camera_3,lost_track,4
54,270,9.0,camera_3,removed,-1
56,280,9.333,camera_3,new_track,5
59,295,9.833,camera_3,lost_track,2
60,300,10.0,camera_3,reacquired,2
62,310,10.333,camera_1,lost_track,2
62,310,10.333,camera_2,new_track,2
63,315,10.5,camera_1,reacquired,2
63,315,10.5,camera_3,lost_track,2
64,320,10.667,camera_3,reacquired,2
65,325,10.833,camera_3,lost_track,5
66,330,11.0,camera_1,lost_track,2
66,330,11.0,camera_3,reacquired,5
67,335,11.167,camera_3,removed,3
68,340,11.333,camera_3,lost_track,2
68,340,11.333,camera_3,lost_track,5
69,345,11.5,camera_3,reacquired,5
70,350,11.667,camera_2,lost_track,2
71,355,11.833,camera_2,reacquired,2
72,360,12.0,camera_2,lost_track,2
73,365,12.167,camera_2,reacquired,2
74,370,12.333,camera_3,reacquired,2
74,370,12.333,camera_3,removed,-1
75,375,12.5,camera_2,lost_track,2
77,385,12.833,camera_3,lost_track,2
77,385,12.833,camera_3,removed,4
82,410,13.667,camera_1,new_track,4
82,410,13.667,camera_2,new_track,3
82,410,13.667,camera_3,lost_track,5
84,420,14.0,camera_1,lost_track,4
84,420,14.0,camera_3,removed,-1
85,425,14.167,camera_3,reacquired,2
85,425,14.167,camera_3,reacquired,5
86,430,14.333,camera_3,lost_track,5
87,435,14.5,camera_3,reacquired,5
89,445,14.833,camera_3,lost_track,5
93,465,15.5,camera_1,new_track,5
93,465,15.5,camera_2,removed,-1
93,465,15.5,camera_3,new_track,6
95,475,15.833,camera_3,lost_track,6
96,480,16.0,camera_1,removed,2
98,490,16.333,camera_2,removed,-1
98,490,16.333,camera_3,lost_track,2
99,495,16.5,camera_3,reacquired,2
99,495,16.5,camera_3,removed,-1
101,505,16.833,camera_2,reacquired,2
101,505,16.833,camera_2,removed,-1
101,505,16.833,camera_3,new_track,7
101,505,16.833,camera_3,lost_track,2
101,505,16.833,camera_3,removed,-1
101,505,16.833,camera_5,new_track,1
102,510,17.0,camera_2,new_track,4
102,510,17.0,camera_3,new_track,8
104,520,17.333,camera_2,lost_track,3
105,525,17.5,camera_1,lost_track,5
105,525,17.5,camera_2,lost_track,2
106,530,17.667,camera_2,reacquired,2
106,530,17.667,camera_2,reacquired,3
106,530,17.667,camera_3,new_track,9
107,535,17.833,camera_2,lost_track,3
107,535,17.833,camera_3,lost_track,9
107,535,17.833,camera_3,removed,-1
108,540,18.0,camera_2,lost_track,2
108,540,18.0,camera_3,lost_track,8
109,545,18.167,camera_2,reacquired,3
109,545,18.167,camera_3,removed,-1
110,550,18.333,camera_2,reacquired,2
110,550,18.333,camera_2,lost_track,3
110,550,18.333,camera_3,reacquired,8
110,550,18.333,camera_3,lost_track,7
111,555,18.5,camera_3,reacquired,7
111,555,18.5,camera_3,removed,-1
112,560,18.667,camera_3,lost_track,8
112,560,18.667,camera_3,lost_track,7
113,565,18.833,camera_3,new_track,10
114,570,19.0,camera_1,removed,4
114,570,19.0,camera_2,lost_track,4
114,570,19.0,camera_3,reacquired,8
115,575,19.167,camera_2,reacquired,4
115,575,19.167,camera_3,lost_track,8
115,575,19.167,camera_3,lost_track,10
115,575,19.167,camera_3,removed,-1
115,575,19.167,camera_5,new_track,2
115,575,19.167,camera_5,lost_track,1
116,580,19.333,camera_2,lost_track,4
116,580,19.333,camera_3,new_track,11
116,580,19.333,camera_3,reacquired,10
117,585,19.5,camera_3,lost_track,11
117,585,19.5,camera_5,reacquired,1
118,590,19.667,camera_3,new_track,12
118,590,19.667,camera_3,removed,-1
118,590,19.667,camera_5,lost_track,1
119,595,19.833,camera_3,removed,5
120,600,20.0,camera_2,removed,-1
121,605,20.167,camera_3,removed,-1
121,605,20.167,camera_5,new_track,3
122,610,20.333,camera_3,new_track,13
122,610,20.333,camera_3,lost_track,12
123,615,20.5,camera_3,lost_track,10
124,620,20.667,camera_2,lost_track,2
124,620,20.667,camera_5,new_track,4
125,625,20.833,camera_2,new_track,5
125,625,20.833,camera_3,removed,6
125,625,20.833,camera_5,lost_track,2
125,625,20.833,camera_5,lost_track,4
126,630,21.0,camera_3,new_track,14
126,630,21.0,camera_3,reacquired,11
126,630,21.0,camera_5,removed,-1
127,635,21.167,camera_3,lost_track,13
127,635,21.167,camera_3,removed,-1
127,635,21.167,camera_5,reacquired,4
128,640,21.333,camera_2,removed,-1
128,640,21.333,camera_5,lost_track,4
129,645,21.5,camera_3,lost_track,14
129,645,21.5,camera_5,new_track,5
130,650,21.667,camera_1,new_track,6
130,650,21.667,camera_3,new_track,15
130,650,21.667,camera_3,reacquired,13
131,655,21.833,camera_2,reacquired,4
131,655,21.833,camera_2,lost_track,5
131,655,21.833,camera_3,lost_track,13
131,655,21.833,camera_3,removed,2
131,655,21.833,camera_5,lost_track,5
132,660,22.0,camera_2,reacquired,5
132,660,22.0,camera_5,reacquired,2
133,665,22.167,camera_2,lost_track,5
133,665,22.167,camera_5,reacquired,5
133,665,22.167,camera_5,lost_track,3
134,670,22.333,camera_5,reacquired,3
134,670,22.333,camera_5,lost_track,2
134,670,22.333,camera_5,lost_track,5
135,675,22.5,camera_1,removed,5
135,675,22.5,camera_5,reacquired,5
136,680,22.667,camera_5,reacquired,2
137,685,22.833,camera_1,lost_track,6
137,685,22.833,camera_3,reacquired,13
137,685,22.833,camera_3,removed,9
137,685,22.833,camera_5,lost_track,5
138,690,23.0,camera_2,lost_track,4
138,690,23.0,camera_5,new_track,6
139,695,23.167,camera_2,new_track,6
139,695,23.167,camera_3,lost_track,13
139,695,23.167,camera_5,lost_track,3
140,700,23.333,camera_2,lost_track,6
140,700,23.333,camera_2,removed,3
141,705,23.5,camera_2,new_track,8
141,705,23.5,camera_2,new_track,7
141,705,23.5,camera_3,removed,-1
141,705,23.5,camera_5,reacquired,3
141,705,23.5,camera_5,removed,-1
142,710,23.667,camera_3,removed,7
145,725,24.167,camera_2,lost_track,7
