clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L1-seq_020-c1-4-007505,1,camera_1,7505,7506,250.167,1,369.0 0.0 417.0 90.0,1,0,0.9343,0.9343,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7506,7507,250.2,1,369.0 0.0 417.0 90.0,1,0,0.9363,0.9363,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7507,7508,250.233,1,370.0 0.0 417.0 90.0,1,0,0.9368,0.9368,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7508,7509,250.267,1,373.0 0.0 417.0 90.0,1,0,0.9378,0.9378,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7509,7510,250.3,1,376.0 0.0 421.0 90.0,1,0,0.9035,0.9035,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7510,7511,250.333,1,377.0 0.0 432.0 90.0,1,0,0.8027,0.8027,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7511,7512,250.367,1,378.0 0.0 442.0 90.0,1,0,0.7971,0.7971,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7512,7513,250.4,1,379.0 0.0 453.0 90.0,1,0,0.9352,0.9352,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7513,7514,250.433,1,380.0 0.0 461.0 90.0,1,0,0.8988,0.8988,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7514,7515,250.467,1,381.0 0.0 467.0 90.0,1,0,0.936,0.936,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7515,7516,250.5,1,383.0 0.0 471.0 90.0,1,0,0.9236,0.9236,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7516,7517,250.533,1,384.0 0.0 474.0 90.0,1,0,0.9034,0.9034,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7517,7518,250.567,1,386.0 0.0 475.0 91.0,1,0,0.9359,0.9359,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7518,7519,250.6,1,387.0 0.0 476.0 94.0,1,0,0.9419,0.9419,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7519,7520,250.633,1,387.0 0.0 476.0 94.0,1,0,0.9341,0.9341,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7520,7521,250.667,1,390.0 0.0 476.0 94.0,1,0,0.939,0.939,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7521,7522,250.7,1,400.0 0.0 476.0 94.0,1,0,0.9661,0.9661,1,1,1,0,0,,,1,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7522,7523,250.733,1,406.0 0.0 476.0 95.0,1,0,0.9488,0.9488,1,2,1,1,0,,,1 2,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7523,7524,250.767,1,413.0 0.0 476.0 97.0,1,0,0.6732,0.6732,1,2,1,1,0,,,1 2,1,1,0,
L1-seq_020-c1-4-007505,1,camera_1,7524,7525,250.8,1,417.0 0.0 476.0 101.0,1,1,0.8664,0.8664,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7525,7526,250.833,1,424.0 0.0 476.0 103.0,1,1,0.8645,0.8645,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7526,7527,250.867,1,427.0 0.0 476.0 105.0,1,1,0.8874,0.8874,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7527,7528,250.9,1,429.0 0.0 477.0 108.0,1,1,0.8489,0.8489,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7528,7529,250.933,1,431.0 0.0 478.0 108.0,1,1,0.8037,0.8037,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7529,7530,250.967,1,434.0 0.0 487.0 110.0,1,1,0.9605,0.9605,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7530,7531,251.0,1,437.0 0.0 491.0 112.0,1,1,0.9359,0.9359,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7531,7532,251.033,1,439.0 0.0 492.0 116.0,1,1,0.8565,0.8565,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7532,7533,251.067,1,424.0 0.0 496.0 121.0,1,1,0.758,0.758,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7533,7534,251.1,1,426.0 0.0 497.0 121.0,1,1,0.7236,0.7236,2,1,1,0,0,,,2,1,0,1,
L1-seq_020-c1-4-007505,1,camera_1,7534,7535,251.133,1,427.0 0.0 497.0 122.0,1,1,0.788,0.788,2,1,1,0,0,,,2,1,0,1,
