loop_i,video_fid,t_sec,camera_id,kind,track_id
0,5890,196.333,camera_6,new_track,0
64,5954,198.467,camera_6,new_track,1
71,5961,198.7,camera_6,new_track,2
75,5965,198.833,camera_6,lost_track,1
105,5995,199.833,camera_6,removed,1
113,6003,200.1,camera_7,new_track,0
143,6033,201.1,camera_7,lost_track,0
154,6044,201.467,camera_6,lost_track,2
160,6050,201.667,camera_6,reacquired,2
173,6063,202.1,camera_7,removed,0
239,6129,204.3,camera_7,new_track,1
263,6153,205.1,camera_7,new_track,2
264,6154,205.133,camera_7,lost_track,1
282,6172,205.733,camera_6,lost_track,2
284,6174,205.8,camera_6,reacquired,2
286,6176,205.867,camera_6,lost_track,2
289,6179,205.967,camera_7,reacquired,1
292,6182,206.067,camera_7,lost_track,1
