loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_2,new_track,3
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
0,0,0.0,camera_3,new_track,5
0,0,0.0,camera_4,new_track,0
0,0,0.0,camera_4,new_track,1
2,10,0.333,camera_3,new_track,6
2,10,0.333,camera_3,new_track,7
7,35,1.167,camera_3,lost_track,4
8,40,1.333,camera_3,reacquired,4
27,135,4.5,camera_3,lost_track,5
27,135,4.5,camera_3,lost_track,7
28,140,4.667,camera_3,reacquired,5
40,200,6.667,camera_4,lost_track,1
44,220,7.333,camera_4,new_track,2
49,245,8.167,camera_3,new_track,8
51,255,8.5,camera_3,lost_track,5
52,260,8.667,camera_3,reacquired,5
54,270,9.0,camera_3,lost_track,5
57,285,9.5,camera_3,removed,7
59,295,9.833,camera_2,lost_track,3
64,320,10.667,camera_3,new_track,9
66,330,11.0,camera_3,reacquired,5
67,335,11.167,camera_3,lost_track,5
70,350,11.667,camera_3,new_track,10
70,350,11.667,camera_3,lost_track,8
70,350,11.667,camera_4,removed,1
74,370,12.333,camera_3,lost_track,6
76,380,12.667,camera_1,new_track,0
89,445,14.833,camera_2,removed,3
90,450,15.0,camera_4,new_track,3
97,485,16.167,camera_3,removed,5
99,495,16.5,camera_4,lost_track,2
100,500,16.667,camera_3,removed,8
101,505,16.833,camera_4,lost_track,3
102,510,17.0,camera_4,new_track,4
104,520,17.333,camera_3,removed,6
107,535,17.833,camera_3,lost_track,10
110,550,18.333,camera_3,new_track,11
116,580,19.333,camera_4,reacquired,2
118,590,19.667,camera_3,new_track,12
120,600,20.0,camera_3,lost_track,3
121,605,20.167,camera_3,reacquired,3
125,625,20.833,camera_3,new_track,13
125,625,20.833,camera_4,lost_track,2
125,625,20.833,camera_4,lost_track,4
129,645,21.5,camera_4,reacquired,4
131,655,21.833,camera_3,lost_track,3
131,655,21.833,camera_4,removed,3
132,660,22.0,camera_3,lost_track,13
135,675,22.5,camera_3,reacquired,3
137,685,22.833,camera_3,lost_track,3
137,685,22.833,camera_3,removed,10
143,715,23.833,camera_4,new_track,5
146,730,24.333,camera_3,reacquired,13
148,740,24.667,camera_3,lost_track,13
148,740,24.667,camera_4,reacquired,2
149,745,24.833,camera_4,lost_track,2
152,760,25.333,camera_4,lost_track,4
153,765,25.5,camera_3,new_track,14
163,815,27.167,camera_4,reacquired,4
164,820,27.333,camera_3,lost_track,14
164,820,27.333,camera_4,lost_track,5
165,825,27.5,camera_3,reacquired,14
165,825,27.5,camera_4,lost_track,4
166,830,27.667,camera_3,lost_track,14
167,835,27.833,camera_3,removed,3
170,850,28.333,camera_4,reacquired,5
174,870,29.0,camera_3,new_track,15
175,875,29.167,camera_3,new_track,16
175,875,29.167,camera_3,lost_track,15
178,890,29.667,camera_3,lost_track,16
178,890,29.667,camera_3,removed,13
179,895,29.833,camera_3,reacquired,16
179,895,29.833,camera_4,removed,2
180,900,30.0,camera_3,lost_track,16
181,905,30.167,camera_3,reacquired,16
188,940,31.333,camera_4,new_track,6
189,945,31.5,camera_4,lost_track,5
192,960,32.0,camera_3,lost_track,9
193,965,32.167,camera_3,reacquired,9
194,970,32.333,camera_3,lost_track,9
195,975,32.5,camera_4,removed,4
196,980,32.667,camera_3,removed,14
199,995,33.167,camera_3,reacquired,9
200,1000,33.333,camera_3,lost_track,12
201,1005,33.5,camera_3,reacquired,12
205,1025,34.167,camera_3,removed,15
206,1030,34.333,camera_4,new_track,7
207,1035,34.5,camera_4,new_track,8
210,1050,35.0,camera_4,lost_track,8
211,1055,35.167,camera_2,new_track,4
215,1075,35.833,camera_3,lost_track,16
217,1085,36.167,camera_3,reacquired,16
217,1085,36.167,camera_3,lost_track,12
219,1095,36.5,camera_4,removed,5
221,1105,36.833,camera_3,lost_track,16
224,1120,37.333,camera_4,reacquired,8
231,1155,38.5,camera_3,reacquired,12
234,1170,39.0,camera_2,lost_track,4
236,1180,39.333,camera_3,lost_track,12
238,1190,39.667,camera_3,lost_track,9
239,1195,39.833,camera_3,reacquired,16
239,1195,39.833,camera_4,lost_track,8
241,1205,40.167,camera_4,lost_track,7
242,1210,40.333,camera_3,new_track,17
244,1220,40.667,camera_4,reacquired,7
247,1235,41.167,camera_3,new_track,18
250,1250,41.667,camera_3,lost_track,18
254,1270,42.333,camera_3,reacquired,18
255,1275,42.5,camera_3,lost_track,16
256,1280,42.667,camera_3,reacquired,16
256,1280,42.667,camera_3,lost_track,17
256,1280,42.667,camera_3,lost_track,18
259,1295,43.167,camera_3,reacquired,17
259,1295,43.167,camera_4,new_track,9
260,1300,43.333,camera_3,lost_track,17
261,1305,43.5,camera_3,reacquired,17
261,1305,43.5,camera_3,lost_track,16
261,1305,43.5,camera_4,lost_track,7
261,1305,43.5,camera_4,lost_track,9
264,1320,44.0,camera_2,removed,4
266,1330,44.333,camera_3,removed,12
268,1340,44.667,camera_3,removed,9
269,1345,44.833,camera_4,removed,8
276,1380,46.0,camera_3,reacquired,16
276,1380,46.0,camera_4,lost_track,0
278,1390,46.333,camera_3,lost_track,17
281,1405,46.833,camera_2,new_track,5
281,1405,46.833,camera_3,reacquired,17
286,1430,47.667,camera_3,removed,18
290,1450,48.333,camera_2,lost_track,5
291,1455,48.5,camera_4,removed,7
291,1455,48.5,camera_4,removed,9
298,1490,49.667,camera_3,new_track,19
301,1505,50.167,camera_3,lost_track,19
306,1530,51.0,camera_4,removed,0
320,1600,53.333,camera_2,removed,5
322,1610,53.667,camera_2,new_track,6
322,1610,53.667,camera_3,lost_track,16
323,1615,53.833,camera_3,reacquired,16
325,1625,54.167,camera_3,lost_track,11
326,1630,54.333,camera_1,lost_track,0
326,1630,54.333,camera_3,reacquired,11
327,1635,54.5,camera_1,new_track,1
330,1650,55.0,camera_1,lost_track,1
330,1650,55.0,camera_4,new_track,10
331,1655,55.167,camera_3,removed,19
331,1655,55.167,camera_4,lost_track,10
332,1660,55.333,camera_3,lost_track,17
334,1670,55.667,camera_3,reacquired,17
334,1670,55.667,camera_4,reacquired,10
335,1675,55.833,camera_2,lost_track,6
336,1680,56.0,camera_4,new_track,11
337,1685,56.167,camera_3,lost_track,2
342,1710,57.0,camera_4,lost_track,6
342,1710,57.0,camera_4,lost_track,10
343,1715,57.167,camera_3,new_track,20
343,1715,57.167,camera_4,reacquired,6
349,1745,58.167,camera_4,lost_track,11
353,1765,58.833,camera_4,new_track,12
354,1770,59.0,camera_3,lost_track,17
354,1770,59.0,camera_4,lost_track,6
356,1780,59.333,camera_1,removed,0
356,1780,59.333,camera_3,new_track,21
357,1785,59.5,camera_3,reacquired,17
357,1785,59.5,camera_4,reacquired,6
360,1800,60.0,camera_1,removed,1
362,1810,60.333,camera_3,lost_track,17
364,1820,60.667,camera_3,reacquired,17
364,1820,60.667,camera_4,lost_track,12
365,1825,60.833,camera_2,removed,6
367,1835,61.167,camera_2,new_track,7
367,1835,61.167,camera_3,removed,2
371,1855,61.833,camera_1,new_track,2
372,1860,62.0,camera_4,removed,10
373,1865,62.167,camera_3,new_track,22
375,1875,62.5,camera_1,lost_track,2
377,1885,62.833,camera_3,lost_track,20
379,1895,63.167,camera_4,removed,11
385,1925,64.167,camera_3,lost_track,22
387,1935,64.5,camera_3,reacquired,22
389,1945,64.833,camera_2,new_track,8
393,1965,65.5,camera_2,lost_track,7
394,1970,65.667,camera_2,reacquired,7
394,1970,65.667,camera_4,removed,12
396,1980,66.0,camera_2,lost_track,8
398,1990,66.333,camera_3,reacquired,20
399,1995,66.5,camera_3,lost_track,4
401,2005,66.833,camera_2,reacquired,8
401,2005,66.833,camera_3,lost_track,21
402,2010,67.0,camera_3,reacquired,4
402,2010,67.0,camera_3,reacquired,21
403,2015,67.167,camera_3,lost_track,20
405,2025,67.5,camera_1,removed,2
405,2025,67.5,camera_2,lost_track,7
405,2025,67.5,camera_3,reacquired,20
406,2030,67.667,camera_3,lost_track,20
412,2060,68.667,camera_3,reacquired,20
412,2060,68.667,camera_3,lost_track,4
414,2070,69.0,camera_1,new_track,3
414,2070,69.0,camera_2,lost_track,0
415,2075,69.167,camera_2,reacquired,0
415,2075,69.167,camera_3,reacquired,4
416,2080,69.333,camera_1,new_track,4
416,2080,69.333,camera_3,lost_track,4
419,2095,69.833,camera_1,lost_track,4
419,2095,69.833,camera_3,reacquired,4
419,2095,69.833,camera_3,lost_track,20
421,2105,70.167,camera_3,reacquired,20
425,2125,70.833,camera_2,lost_track,8
426,2130,71.0,camera_4,new_track,13
428,2140,71.333,camera_3,new_track,23
428,2140,71.333,camera_3,lost_track,4
428,2140,71.333,camera_3,lost_track,17
430,2150,71.667,camera_3,reacquired,4
431,2155,71.833,camera_4,lost_track,6
433,2165,72.167,camera_3,lost_track,4
433,2165,72.167,camera_4,reacquired,6
434,2170,72.333,camera_3,lost_track,23
435,2175,72.5,camera_2,removed,7
440,2200,73.333,camera_3,new_track,24
446,2230,74.333,camera_3,lost_track,21
447,2235,74.5,camera_3,new_track,25
449,2245,74.833,camera_1,removed,4
450,2250,75.0,camera_4,new_track,14
451,2255,75.167,camera_3,reacquired,21
455,2275,75.833,camera_2,removed,8
456,2280,76.0,camera_4,lost_track,14
458,2290,76.333,camera_3,lost_track,25
458,2290,76.333,camera_3,removed,17
459,2295,76.5,camera_3,reacquired,25
463,2315,77.167,camera_3,removed,4
463,2315,77.167,camera_4,new_track,15
464,2320,77.333,camera_3,removed,23
464,2320,77.333,camera_4,lost_track,6
467,2335,77.833,camera_3,lost_track,21
467,2335,77.833,camera_3,lost_track,25
468,2340,78.0,camera_3,new_track,26
468,2340,78.0,camera_3,reacquired,21
468,2340,78.0,camera_3,reacquired,25
470,2350,78.333,camera_4,reacquired,6
470,2350,78.333,camera_4,lost_track,15
471,2355,78.5,camera_3,lost_track,25
472,2360,78.667,camera_3,reacquired,25
473,2365,78.833,camera_3,lost_track,21
473,2365,78.833,camera_3,lost_track,25
475,2375,79.167,camera_3,reacquired,21
477,2385,79.5,camera_3,new_track,27
478,2390,79.667,camera_3,lost_track,20
478,2390,79.667,camera_3,lost_track,21
478,2390,79.667,camera_4,lost_track,13
479,2395,79.833,camera_3,reacquired,20
481,2405,80.167,camera_3,reacquired,21
481,2405,80.167,camera_3,lost_track,27
483,2415,80.5,camera_3,reacquired,27
484,2420,80.667,camera_3,lost_track,21
486,2430,81.0,camera_4,removed,14
488,2440,81.333,camera_4,reacquired,15
489,2445,81.5,camera_3,reacquired,25
492,2460,82.0,camera_3,lost_track,26
492,2460,82.0,camera_4,lost_track,6
494,2470,82.333,camera_3,reacquired,26
494,2470,82.333,camera_3,lost_track,24
494,2470,82.333,camera_4,reacquired,6
495,2475,82.5,camera_3,reacquired,24
495,2475,82.5,camera_3,lost_track,26
499,2495,83.167,camera_3,reacquired,26
507,2535,84.5,camera_4,new_track,16
508,2540,84.667,camera_4,removed,13
509,2545,84.833,camera_4,new_track,17
512,2560,85.333,camera_4,lost_track,16
514,2570,85.667,camera_3,removed,21
515,2575,85.833,camera_3,lost_track,24
515,2575,85.833,camera_3,lost_track,26
518,2590,86.333,camera_3,reacquired,24
520,2600,86.667,camera_4,lost_track,15
522,2610,87.0,camera_3,lost_track,25
522,2610,87.0,camera_4,lost_track,17
523,2615,87.167,camera_3,lost_track,27
524,2620,87.333,camera_3,reacquired,27
525,2625,87.5,camera_3,reacquired,25
530,2650,88.333,camera_3,lost_track,27
531,2655,88.5,camera_3,new_track,28
532,2660,88.667,camera_4,new_track,18
533,2665,88.833,camera_3,lost_track,24
534,2670,89.0,camera_3,lost_track,28
537,2685,89.5,camera_3,reacquired,24
538,2690,89.667,camera_4,new_track,19
539,2695,89.833,camera_4,lost_track,6
541,2705,90.167,camera_4,reacquired,6
542,2710,90.333,camera_4,removed,16
543,2715,90.5,camera_4,lost_track,19
545,2725,90.833,camera_3,removed,26
550,2750,91.667,camera_4,removed,15
552,2760,92.0,camera_4,removed,17
560,2800,93.333,camera_3,removed,27
564,2820,94.0,camera_3,removed,28
569,2845,94.833,camera_3,lost_track,25
572,2860,95.333,camera_3,new_track,29
573,2865,95.5,camera_4,removed,19
575,2875,95.833,camera_3,reacquired,25
576,2880,96.0,camera_3,lost_track,24
577,2885,96.167,camera_3,reacquired,24
577,2885,96.167,camera_3,lost_track,25
580,2900,96.667,camera_3,reacquired,25
581,2905,96.833,camera_3,lost_track,25
584,2920,97.333,camera_3,lost_track,29
584,2920,97.333,camera_4,lost_track,6
593,2965,98.833,camera_4,new_track,20
596,2980,99.333,camera_4,new_track,21
598,2990,99.667,camera_4,new_track,22
599,2995,99.833,camera_3,new_track,30
600,3000,100.0,camera_4,lost_track,20
605,3025,100.833,camera_4,lost_track,22
608,3040,101.333,camera_3,reacquired,25
608,3040,101.333,camera_3,lost_track,30
610,3050,101.667,camera_3,lost_track,25
612,3060,102.0,camera_3,reacquired,30
612,3060,102.0,camera_3,lost_track,22
614,3070,102.333,camera_3,removed,29
614,3070,102.333,camera_4,removed,6
617,3085,102.833,camera_4,lost_track,21
620,3100,103.333,camera_4,reacquired,21
627,3135,104.5,camera_3,new_track,31
630,3150,105.0,camera_4,removed,20
635,3175,105.833,camera_4,removed,22
636,3180,106.0,camera_3,lost_track,20
640,3200,106.667,camera_3,removed,25
641,3205,106.833,camera_4,lost_track,21
642,3210,107.0,camera_3,removed,22
645,3225,107.5,camera_4,reacquired,21
648,3240,108.0,camera_3,reacquired,20
649,3245,108.167,camera_3,lost_track,31
650,3250,108.333,camera_3,reacquired,31
656,3280,109.333,camera_3,lost_track,31
659,3295,109.833,camera_3,reacquired,31
660,3300,110.0,camera_3,lost_track,31
661,3305,110.167,camera_1,new_track,5
661,3305,110.167,camera_3,new_track,32
666,3330,111.0,camera_3,new_track,33
667,3335,111.167,camera_4,lost_track,18
