clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_024-c6+c7-6-016490,1,camera_6,16490,16491,549.667,1,599.0 164.0 694.0 551.0,1,0,0.9537,0.9537,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16490,16491,549.667,1,522.0 72.0 544.0 171.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16491,16492,549.7,1,601.0 162.0 694.0 544.0,1,0,0.9658,0.9658,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16491,16492,549.7,1,523.0 72.0 546.0 172.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16492,16493,549.733,1,604.0 161.0 695.0 542.0,1,0,0.9746,0.9746,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16492,16493,549.733,1,523.0 72.0 548.0 173.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16493,16494,549.767,1,607.0 159.0 694.0 533.0,1,0,0.9666,0.9666,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16493,16494,549.767,1,524.0 72.0 550.0 174.0,1,0,0.7554,0.7554,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16494,16495,549.8,1,610.0 159.0 694.0 516.0,1,0,0.9397,0.9397,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16494,16495,549.8,1,525.0 72.0 553.0 174.0,1,0,0.7768,0.7768,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16495,16496,549.833,1,616.0 159.0 695.0 522.0,1,0,0.9813,0.9813,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16495,16496,549.833,1,526.0 72.0 555.0 175.0,1,0,0.8985,0.8985,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16496,16497,549.867,1,616.0 160.0 695.0 521.0,1,0,0.9445,0.9445,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16496,16497,549.867,1,526.0 72.0 557.0 176.0,1,0,0.8938,0.8938,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16497,16498,549.9,1,616.0 161.0 696.0 515.0,1,0,0.9529,0.9529,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16497,16498,549.9,1,527.0 72.0 559.0 177.0,1,0,0.8958,0.8958,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16498,16499,549.933,1,616.0 160.0 699.0 513.0,1,0,0.9215,0.9215,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16498,16499,549.933,1,527.0 72.0 559.0 177.0,1,0,0.9417,0.9417,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16499,16500,549.967,1,617.0 160.0 698.0 510.0,1,0,0.9705,0.9705,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16499,16500,549.967,1,528.0 72.0 563.0 178.0,1,0,0.9404,0.9404,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16500,16501,550.0,1,619.0 163.0 696.0 507.0,1,0,0.9293,0.9293,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16500,16501,550.0,1,528.0 73.0 565.0 179.0,1,0,0.9295,0.9295,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16501,16502,550.033,1,622.0 166.0 695.0 505.0,0,,0.0,0.472,,2,1,2,0,,,1 2,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16501,16502,550.033,1,529.0 74.0 572.0 193.0,1,0,0.6096,0.6096,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16502,16503,550.067,1,624.0 169.0 693.0 502.0,0,,0.0,0.4527,,2,1,2,0,,,1 2,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16502,16503,550.067,1,530.0 74.0 579.0 207.0,1,0,0.6658,0.6658,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16503,16504,550.1,1,624.0 169.0 693.0 502.0,0,,0.0,0.4313,,2,1,2,0,,,1 2,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16503,16504,550.1,1,530.0 75.0 586.0 221.0,1,0,0.8114,0.8114,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16504,16505,550.133,1,623.0 210.0 695.0 500.0,0,,0.0,0.4321,,1,1,1,0,,,1,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16504,16505,550.133,1,531.0 76.0 593.0 235.0,1,0,0.891,0.891,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16505,16506,550.167,1,633.0 216.0 695.0 496.0,0,,0.0,0.417,,1,1,1,0,,,1,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16505,16506,550.167,1,531.0 76.0 593.0 235.0,1,0,0.9254,0.9254,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16506,16507,550.2,1,639.0 217.0 694.0 495.0,0,,0.0,0.3727,,1,1,1,0,,,1,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16506,16507,550.2,1,534.0 76.0 600.0 240.0,1,0,0.8905,0.8905,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16507,16508,550.233,0,,0,,0.0,0.0,,1,0,1,0,,,1,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16507,16508,550.233,1,536.0 77.0 604.0 262.0,1,0,0.8748,0.8748,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16508,16509,550.267,0,,0,,0.0,0.0,,1,0,1,0,,,1,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16508,16509,550.267,1,536.0 77.0 606.0 268.0,1,0,0.8776,0.8776,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16509,16510,550.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16509,16510,550.3,1,537.0 78.0 609.0 271.0,1,0,0.8426,0.8426,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16510,16511,550.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16510,16511,550.333,1,538.0 79.0 611.0 270.0,1,0,0.8828,0.8828,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16511,16512,550.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16511,16512,550.367,1,543.0 79.0 614.0 294.0,1,0,0.7585,0.7585,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16512,16513,550.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16512,16513,550.4,1,547.0 80.0 618.0 317.0,1,0,0.8666,0.8666,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16513,16514,550.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16513,16514,550.433,1,552.0 80.0 621.0 341.0,1,0,0.9044,0.9044,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16514,16515,550.467,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16514,16515,550.467,1,552.0 80.0 621.0 341.0,1,0,0.9435,0.9435,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16515,16516,550.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16515,16516,550.5,1,553.0 81.0 623.0 346.0,1,0,0.934,0.934,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16516,16517,550.533,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16516,16517,550.533,1,554.0 81.0 624.0 346.0,1,0,0.9318,0.9318,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16517,16518,550.567,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16517,16518,550.567,1,561.0 83.0 625.0 347.0,1,0,0.9633,0.9633,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16518,16519,550.6,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16518,16519,550.6,1,567.0 83.0 623.0 348.0,1,0,0.9489,0.9489,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16519,16520,550.633,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16519,16520,550.633,1,567.0 83.0 620.0 347.0,1,0,0.929,0.929,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16520,16521,550.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16520,16521,550.667,1,567.0 82.0 620.0 344.0,1,0,0.9179,0.9179,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16521,16522,550.7,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16521,16522,550.7,1,564.0 81.0 619.0 344.0,1,0,0.8719,0.8719,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16522,16523,550.733,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16522,16523,550.733,1,562.0 80.0 618.0 343.0,1,0,0.9081,0.9081,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16523,16524,550.767,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16523,16524,550.767,1,561.0 80.0 617.0 343.0,1,0,0.8986,0.8986,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16524,16525,550.8,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-6-016490,1,camera_7,16524,16525,550.8,1,560.0 80.0 617.0 343.0,1,0,0.9085,0.9085,3,1,1,0,0,,,3,1,0,0,
L3S-seq_024-c6+c7-6-016490,1,camera_6,16525,16526,550.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
