loop_i,video_fid,t_sec,camera_id,kind,track_id
0,4035,134.5,camera_5,new_track,0
0,4035,134.5,camera_5,new_track,1
1,4040,134.667,camera_5,lost_track,1
30,4185,139.5,camera_5,new_track,2
31,4190,139.667,camera_5,lost_track,2
31,4190,139.667,camera_5,removed,1
32,4195,139.833,camera_5,new_track,3
32,4195,139.833,camera_5,reacquired,2
44,4255,141.833,camera_5,lost_track,2
45,4260,142.0,camera_5,lost_track,3
46,4265,142.167,camera_5,reacquired,3
49,4280,142.667,camera_5,new_track,4
49,4280,142.667,camera_5,lost_track,3
57,4320,144.0,camera_5,reacquired,3
59,4330,144.333,camera_5,new_track,5
62,4345,144.833,camera_5,lost_track,3
67,4370,145.667,camera_5,new_track,6
