loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2702.4,11,11,0,11,0,11,0,0,0,2,5,4,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2732.2,22,17,5,17,5,17,6,0,0,4,8,10,0,0,0,0,4,6,7,0,0,0,0,0,1,0,0,0,0,0
100,16.67,2733.2,29,18,11,20,11,18,8,0,0,7,10,13,0,1,0,0,5,7,7,0,1,0,0,0,0,0,0,0,0,0
150,25.0,2734.0,42,23,19,24,19,23,12,0,0,10,14,14,1,3,3,0,6,6,6,1,2,3,0,0,1,0,0,0,0,0
200,33.33,2708.3,50,19,31,19,31,19,5,0,0,11,16,17,1,4,5,0,3,4,6,1,1,4,0,0,0,0,0,0,0,0
250,41.67,2710.9,71,31,40,32,40,31,20,0,0,12,19,20,4,13,8,0,3,5,8,3,10,3,0,0,0,0,0,0,0,0
300,50.0,2708.6,84,23,61,23,61,23,10,0,0,13,21,20,4,21,10,0,2,4,4,1,9,3,0,0,0,0,0,1,1,0
350,58.33,2711.2,105,25,80,28,80,25,17,0,0,14,26,26,7,30,10,0,3,7,6,1,11,0,0,0,1,0,0,0,0,0
400,66.67,2711.4,122,27,95,27,95,27,14,0,0,15,28,27,8,37,15,0,3,4,3,1,11,5,0,0,0,0,0,0,1,0
450,75.0,2709.7,135,24,111,24,111,24,10,0,0,15,30,29,9,42,16,2,1,4,4,1,10,3,2,0,0,0,0,1,0,0
500,83.33,2712.2,151,24,127,24,127,24,13,0,0,17,32,31,12,48,16,3,3,5,3,4,8,0,1,0,0,0,1,2,0,0
550,91.67,2712.2,169,30,139,30,139,30,13,0,0,20,34,35,14,55,16,3,4,5,7,3,10,0,1,0,0,0,0,0,0,1
600,100.0,2712.3,185,29,156,29,156,29,17,0,0,21,37,37,17,59,19,3,4,6,4,3,8,3,1,0,0,0,0,1,0,0
650,108.33,2712.5,211,30,172,30,172,30,13,0,0,23,42,41,17,67,23,7,5,5,6,0,7,3,4,0,0,1,0,0,0,0
700,116.67,2710.3,226,22,187,23,187,22,11,0,0,23,44,47,19,69,26,8,3,5,7,1,1,3,3,0,0,1,0,0,0,0
750,125.0,2712.7,241,21,190,22,190,21,8,0,0,26,46,51,19,71,27,12,4,4,7,0,2,0,5,0,0,0,0,1,0,0
800,133.33,2712.7,259,30,193,30,193,30,17,0,0,27,47,56,21,75,31,13,4,4,8,2,4,4,4,0,0,0,0,1,1,0
850,141.67,2712.6,281,31,193,31,193,31,18,0,0,31,53,59,21,81,33,14,6,7,6,0,8,3,1,0,1,1,0,0,1,0
900,150.0,2712.6,293,21,204,21,204,21,10,0,0,34,53,62,22,83,36,14,5,3,6,1,2,3,1,0,1,0,0,0,0,0
950,158.33,2710.3,316,33,189,34,189,33,16,0,0,37,60,67,26,88,36,14,6,9,7,5,7,0,0,0,1,0,0,0,0,0
1000,166.67,2710.5,326,23,196,23,196,23,8,0,0,39,62,68,27,92,36,14,4,6,5,3,6,0,0,0,0,0,0,0,0,0
1050,175.0,2712.6,332,17,195,18,195,17,6,0,0,40,64,70,28,93,36,14,4,5,5,2,2,0,0,0,1,0,0,0,0,0
1100,183.33,2712.6,340,19,184,19,184,19,2,0,0,40,65,71,29,98,36,14,2,3,4,3,7,0,0,0,1,0,0,0,0,0
1150,191.67,2712.6,359,32,178,32,178,32,14,0,0,43,72,73,31,103,36,14,5,9,5,4,9,0,0,0,1,0,0,0,0,0
1200,200.0,2712.7,374,28,176,28,176,28,9,0,0,48,76,76,31,104,38,14,8,8,7,1,2,2,0,0,0,0,0,0,0,0
1250,208.33,2713.2,388,29,166,31,166,29,16,0,0,49,79,79,32,109,38,17,6,7,7,1,6,2,2,0,1,1,0,0,0,0
1300,216.67,2713.3,403,27,164,29,164,27,13,0,0,52,82,82,33,112,40,19,6,6,6,1,5,2,3,0,1,1,0,0,0,0
1350,225.0,2711.1,418,27,166,28,166,27,14,0,0,54,84,87,34,113,42,22,4,4,9,1,3,2,5,0,0,1,0,0,0,0
1400,233.33,2713.6,434,26,165,28,165,26,13,0,0,55,86,94,34,113,44,29,3,5,11,0,0,2,7,0,0,1,0,0,0,1
1450,241.67,2713.5,453,30,157,30,157,30,13,0,0,59,89,96,34,121,45,31,5,5,7,0,8,1,4,1,1,0,0,0,0,1
1500,250.0,2711.2,469,31,157,33,157,31,18,0,0,60,92,98,37,123,48,35,4,7,6,3,3,3,7,0,0,0,0,1,1,0
1550,258.33,2613.4,484,24,164,25,164,24,13,0,0,61,98,101,39,125,50,36,4,9,4,2,2,2,2,0,0,0,0,0,0,1
