clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_000-c6+c7-9-004450,5,camera_6,4450,4451,148.333,1,534.0 162.0 649.0 474.0,1,0,0.9588,0.9588,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4450,4451,148.333,1,549.0 70.0 600.0 269.0,1,0,0.8849,0.8849,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4455,4456,148.5,1,530.0 163.0 648.0 474.0,1,0,0.9843,0.9843,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4455,4456,148.5,1,540.0 73.0 600.0 226.0,1,0,0.7717,0.7717,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4460,4461,148.667,1,508.0 168.0 648.0 495.0,1,0,0.8715,0.8715,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4460,4461,148.667,1,534.0 77.0 599.0 228.0,1,0,0.862,0.862,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4465,4466,148.833,1,528.0 174.0 647.0 512.0,1,0,0.9317,0.9317,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4465,4466,148.833,1,539.0 76.0 598.0 262.0,1,0,0.9278,0.9278,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4470,4471,149.0,1,518.0 178.0 649.0 518.0,1,0,0.8994,0.8994,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4470,4471,149.0,1,533.0 75.0 599.0 257.0,1,0,0.8685,0.8685,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4475,4476,149.167,1,502.0 181.0 653.0 520.0,1,0,0.8411,0.8411,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4475,4476,149.167,1,528.0 77.0 599.0 269.0,1,0,0.8365,0.8365,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4480,4481,149.333,1,509.0 184.0 652.0 522.0,1,0,0.9744,0.9744,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4480,4481,149.333,1,528.0 75.0 598.0 268.0,1,0,0.7375,0.7375,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4485,4486,149.5,1,509.0 191.0 652.0 563.0,1,0,0.9175,0.9175,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4485,4486,149.5,1,527.0 75.0 573.0 256.0,1,0,0.8898,0.8898,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4490,4491,149.667,1,502.0 195.0 656.0 586.0,1,0,0.9235,0.9235,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4490,4491,149.667,1,527.0 77.0 564.0 253.0,1,0,0.8967,0.8967,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4495,4496,149.833,1,503.0 200.0 656.0 587.0,1,0,0.9765,0.9765,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4495,4496,149.833,1,527.0 98.0 552.0 250.0,1,0,0.7445,0.7445,3,1,1,0,0,,,3,1,0,0,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4500,4501,150.0,1,498.0 207.0 657.0 618.0,1,0,0.9431,0.9431,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4500,4501,150.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4505,4506,150.167,1,494.0 222.0 658.0 658.0,1,0,0.9199,0.9199,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4505,4506,150.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4510,4511,150.333,1,480.0 228.0 660.0 657.0,1,0,0.919,0.919,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4510,4511,150.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4515,4516,150.5,1,476.0 237.0 661.0 662.0,1,0,0.9247,0.9247,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4515,4516,150.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4520,4521,150.667,1,463.0 252.0 659.0 699.0,1,0,0.8654,0.8654,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4520,4521,150.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4525,4526,150.833,1,453.0 265.0 655.0 711.0,1,0,0.9348,0.9348,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4525,4526,150.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4530,4531,151.0,1,421.0 293.0 653.0 715.0,1,0,0.8781,0.8781,1,2,1,1,0,,,1 2,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4530,4531,151.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4535,4536,151.167,1,441.0 320.0 657.0 715.0,1,0,0.972,0.972,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4535,4536,151.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4540,4541,151.333,1,427.0 342.0 664.0 715.0,1,0,0.9664,0.9664,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4540,4541,151.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4545,4546,151.5,1,411.0 359.0 667.0 715.0,1,0,0.9499,0.9499,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4545,4546,151.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4550,4551,151.667,1,400.0 381.0 663.0 715.0,1,0,0.9339,0.9339,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4550,4551,151.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4555,4556,151.833,1,370.0 384.0 655.0 714.0,1,0,0.9773,0.9773,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4555,4556,151.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4560,4561,152.0,1,337.0 398.0 649.0 716.0,1,0,0.9858,0.9858,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4560,4561,152.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4565,4566,152.167,1,314.0 428.0 641.0 715.0,1,0,0.9722,0.9722,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4565,4566,152.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4570,4571,152.333,1,329.0 447.0 637.0 717.0,1,0,0.9531,0.9531,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4570,4571,152.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4575,4576,152.5,1,340.0 464.0 625.0 717.0,1,0,0.9791,0.9791,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4575,4576,152.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4580,4581,152.667,1,327.0 481.0 611.0 717.0,1,0,0.9946,0.9946,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4580,4581,152.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4585,4586,152.833,1,314.0 495.0 587.0 718.0,1,0,0.9918,0.9918,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4585,4586,152.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4590,4591,153.0,1,297.0 494.0 560.0 717.0,1,0,0.9914,0.9914,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4590,4591,153.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4595,4596,153.167,1,296.0 514.0 535.0 717.0,1,0,0.9721,0.9721,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4595,4596,153.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4600,4601,153.333,1,295.0 536.0 521.0 717.0,1,0,0.9718,0.9718,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4600,4601,153.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4605,4606,153.5,1,280.0 559.0 499.0 718.0,1,0,0.9798,0.9798,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4605,4606,153.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4610,4611,153.667,1,262.0 583.0 467.0 717.0,1,0,0.9769,0.9769,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4610,4611,153.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4615,4616,153.833,1,222.0 601.0 418.0 718.0,1,0,0.9544,0.9544,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4615,4616,153.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_000-c6+c7-9-004450,5,camera_6,4620,4621,154.0,1,187.0 625.0 306.0 718.0,1,0,0.8922,0.8922,1,1,1,0,0,,,1,1,1,1,
L3S-seq_000-c6+c7-9-004450,5,camera_7,4620,4621,154.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
