loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2489.4,3,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2458.6,5,5,0,8,0,5,4,0,0,1,4,3,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0
100,16.67,2456.6,5,4,1,8,1,4,5,0,0,1,7,6,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0
150,25.0,2467.6,10,8,2,15,2,8,9,0,0,4,11,7,1,2,3,0,3,6,1,1,1,3,0,0,0,0,0,0,0,0
200,33.33,2439.0,11,5,6,14,6,5,8,0,0,5,14,12,1,2,4,0,1,6,4,1,0,2,0,1,0,2,0,0,0,0
250,41.67,2439.3,14,5,9,19,9,5,14,0,0,8,17,12,4,9,5,0,2,6,1,3,6,1,0,1,0,0,0,0,0,0
300,50.0,2439.6,16,5,11,14,11,5,6,0,0,10,19,13,4,11,9,0,2,5,1,1,2,3,0,0,0,0,0,0,0,0
350,58.33,2440.0,17,4,13,11,13,4,6,0,0,11,19,14,7,15,9,0,1,4,1,1,4,0,0,0,1,0,0,0,0,0
400,66.67,2440.0,18,3,15,12,15,3,7,0,0,12,22,15,8,16,11,0,0,6,1,1,2,2,0,0,0,0,0,0,0,0
450,75.0,2440.2,19,3,16,12,16,3,8,0,0,12,24,15,10,19,13,1,0,5,0,1,3,2,1,0,0,0,0,0,1,0
500,83.33,2440.2,20,3,17,13,17,3,9,0,0,13,25,16,14,22,13,1,1,4,1,4,3,0,0,0,0,1,0,0,0,0
550,91.67,2440.3,22,4,18,14,18,4,7,0,0,15,27,18,16,24,13,1,2,5,1,2,4,0,0,0,0,0,0,1,0,0
600,100.0,2440.4,24,3,21,21,21,3,11,0,0,16,28,20,19,29,17,2,1,5,2,3,6,4,0,0,0,0,0,0,0,1
650,108.33,2438.2,29,7,21,20,21,7,10,0,0,19,30,22,19,31,19,4,3,5,3,0,3,4,2,0,0,0,0,0,0,0
700,116.67,2438.2,31,7,22,15,22,7,8,0,0,19,30,23,20,32,21,6,2,4,2,1,1,2,3,0,0,0,0,0,1,0
750,125.0,2438.2,34,6,23,14,23,6,5,0,0,21,33,27,20,33,22,7,2,5,4,0,1,0,2,0,0,0,0,0,0,0
800,133.33,2440.6,36,8,21,21,21,8,15,0,0,22,35,27,22,35,27,8,3,5,1,2,2,5,3,0,0,0,0,1,1,0
850,141.67,2440.7,39,6,22,23,22,6,15,0,0,24,40,33,22,40,28,9,3,8,6,0,3,2,1,0,0,0,0,0,1,0
900,150.0,2440.8,42,6,24,13,24,6,8,0,0,24,40,35,23,40,32,10,1,4,2,1,0,4,1,0,0,0,0,0,0,0
950,158.33,2440.9,45,6,25,19,25,6,11,0,0,27,43,38,24,45,32,10,3,6,3,2,5,0,0,0,0,1,0,0,0,0
1000,166.67,2441.0,46,4,26,15,26,4,9,0,0,28,46,41,25,46,32,10,2,7,3,2,1,0,0,0,0,1,0,0,0,0
1050,175.0,2441.2,47,4,26,10,26,4,5,0,0,29,49,44,26,46,32,10,2,5,1,2,0,0,0,0,0,2,0,0,0,0
1100,183.33,2441.2,47,2,28,8,28,2,6,0,0,29,52,47,27,47,32,10,0,4,1,2,1,0,0,0,2,0,0,1,0,0
1150,191.67,2441.4,48,3,26,13,26,3,6,0,0,30,53,48,33,50,32,10,1,4,1,4,3,0,0,0,0,0,0,0,0,0
1200,200.0,2441.7,49,4,23,17,23,4,8,0,0,31,57,52,34,51,34,10,2,7,4,1,1,2,0,0,0,1,0,0,0,0
1250,208.33,2460.3,52,6,23,21,23,6,14,0,0,33,60,55,35,53,35,11,3,8,4,1,2,2,1,0,0,0,0,0,0,0
1300,216.67,2441.8,59,10,23,20,23,10,13,0,0,36,61,58,36,55,37,15,3,4,3,1,2,2,5,0,0,0,0,0,0,0
1350,225.0,2440.2,60,5,27,13,27,5,5,0,0,37,64,60,37,56,38,15,1,5,2,1,1,1,2,0,1,0,0,0,0,0
1400,233.33,2440.3,64,8,23,13,23,8,5,0,0,39,66,63,37,56,39,17,2,5,1,0,0,1,4,0,0,1,0,0,0,1
1450,241.67,2440.4,67,7,26,16,26,7,6,0,0,40,68,64,37,59,41,18,1,6,2,0,3,1,3,0,0,0,0,0,0,0
1500,250.0,2442.7,70,9,22,19,22,9,11,0,0,40,71,64,39,60,43,21,1,5,2,2,2,2,5,0,0,1,0,0,0,0
1550,258.33,2342.4,71,5,24,15,24,5,8,0,0,41,73,66,41,61,45,21,0,6,1,2,1,3,2,0,0,0,0,0,0,0
