clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3T-seq_004-c6+c7-7-004590,5,camera_6,4590,4591,153.0,1,362.0 534.0 568.0 717.0,1,0,0.9641,0.9641,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4590,4591,153.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4595,4596,153.167,1,362.0 457.0 592.0 716.0,1,0,0.9847,0.9847,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4595,4596,153.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4600,4601,153.333,1,381.0 418.0 605.0 717.0,1,0,0.9764,0.9764,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4600,4601,153.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4605,4606,153.5,1,401.0 387.0 610.0 714.0,1,0,0.9619,0.9619,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4605,4606,153.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4610,4611,153.667,1,415.0 343.0 605.0 714.0,1,0,0.9837,0.9837,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4610,4611,153.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4615,4616,153.833,1,428.0 317.0 597.0 714.0,1,0,0.9805,0.9805,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4615,4616,153.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4620,4621,154.0,1,437.0 309.0 593.0 714.0,1,0,0.9575,0.9575,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4620,4621,154.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4625,4626,154.167,1,448.0 268.0 592.0 714.0,1,0,0.9735,0.9735,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4625,4626,154.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4630,4631,154.333,1,479.0 248.0 614.0 695.0,1,0,0.9897,0.9897,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4630,4631,154.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4635,4636,154.5,1,503.0 220.0 620.0 620.0,1,0,0.9826,0.9826,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4635,4636,154.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4640,4641,154.667,1,526.0 210.0 632.0 600.0,1,0,0.9847,0.9847,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4640,4641,154.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4645,4646,154.833,1,556.0 194.0 659.0 549.0,1,0,0.9705,0.9705,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4645,4646,154.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4650,4651,155.0,1,567.0 196.0 681.0 545.0,1,0,0.942,0.942,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4650,4651,155.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4655,4656,155.167,1,576.0 191.0 697.0 525.0,1,0,0.9685,0.9685,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4655,4656,155.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4660,4661,155.333,1,635.0 185.0 698.0 514.0,1,0,0.8423,0.8423,1,2,1,1,0,,,1 2,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4660,4661,155.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4665,4666,155.5,1,635.0 194.0 708.0 515.0,1,0,0.9004,0.9004,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4665,4666,155.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4670,4671,155.667,1,644.0 273.0 695.0 511.0,1,0,0.6486,0.6486,1,1,1,0,0,,,1,1,1,1,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4670,4671,155.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4675,4676,155.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4675,4676,155.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4680,4681,156.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4680,4681,156.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4685,4686,156.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4685,4686,156.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4690,4691,156.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4690,4691,156.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4695,4696,156.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4695,4696,156.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4700,4701,156.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4700,4701,156.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4705,4706,156.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4705,4706,156.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4710,4711,157.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4710,4711,157.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4715,4716,157.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4715,4716,157.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4720,4721,157.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4720,4721,157.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4725,4726,157.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4725,4726,157.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4730,4731,157.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4730,4731,157.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4735,4736,157.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4735,4736,157.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4740,4741,158.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4740,4741,158.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4745,4746,158.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4745,4746,158.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4750,4751,158.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4750,4751,158.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4755,4756,158.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4755,4756,158.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4760,4761,158.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4760,4761,158.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4765,4766,158.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4765,4766,158.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4770,4771,159.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4770,4771,159.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4775,4776,159.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4775,4776,159.167,1,527.0 92.0 572.0 254.0,0,,0.0,0.0,,0,1,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4780,4781,159.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4780,4781,159.333,1,533.0 95.0 595.0 261.0,1,0,0.8802,0.8802,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4785,4786,159.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4785,4786,159.5,1,553.0 100.0 600.0 267.0,1,0,0.9243,0.9243,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4790,4791,159.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4790,4791,159.667,1,575.0 102.0 639.0 369.0,1,0,0.9411,0.9411,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4795,4796,159.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4795,4796,159.833,1,588.0 108.0 662.0 383.0,1,0,0.9403,0.9403,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4800,4801,160.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4800,4801,160.0,1,606.0 108.0 670.0 384.0,1,0,0.897,0.897,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4805,4806,160.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4805,4806,160.167,1,623.0 112.0 698.0 400.0,1,0,0.9316,0.9316,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4810,4811,160.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4810,4811,160.333,1,625.0 122.0 723.0 416.0,1,0,0.9228,0.9228,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4815,4816,160.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4815,4816,160.5,1,648.0 125.0 734.0 418.0,1,0,0.9584,0.9584,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4820,4821,160.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4820,4821,160.667,1,691.0 129.0 767.0 436.0,1,0,0.9524,0.9524,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4825,4826,160.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4825,4826,160.833,1,691.0 142.0 808.0 452.0,1,0,0.8828,0.8828,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4830,4831,161.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4830,4831,161.0,1,714.0 145.0 817.0 458.0,1,0,0.9653,0.9653,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4835,4836,161.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4835,4836,161.167,1,760.0 148.0 844.0 459.0,1,0,0.9688,0.9688,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4840,4841,161.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4840,4841,161.333,1,762.0 159.0 880.0 459.0,1,0,0.961,0.961,3,1,1,0,0,,,3,1,0,0,
L3T-seq_004-c6+c7-7-004590,5,camera_6,4845,4846,161.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3T-seq_004-c6+c7-7-004590,5,camera_7,4845,4846,161.5,1,854.0 163.0 919.0 268.0,0,,0.0,0.0446,,1,1,1,0,,,3,0,,,
