loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2704.6,9,9,0,9,0,9,0,0,0,7,0,2,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
50,8.33,2734.2,12,10,2,14,2,10,7,0,0,8,0,4,0,4,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0
100,16.67,2736.0,16,13,3,13,3,13,2,0,0,10,0,6,0,4,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
150,25.0,2735.6,19,14,5,14,5,14,6,0,0,11,0,8,0,4,0,0,6,0,8,0,0,0,0,1,0,0,0,0,0,0
200,33.33,2710.7,20,13,7,13,7,13,3,0,0,12,0,8,0,4,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
250,41.67,2708.9,25,17,8,17,8,17,3,0,0,15,0,10,0,4,0,0,8,0,9,0,0,0,0,1,0,0,0,0,0,0
300,50.0,2711.4,25,14,11,14,11,14,3,0,0,15,0,10,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
350,58.33,2709.1,26,13,13,15,13,13,4,0,0,16,0,10,0,6,0,0,7,0,6,0,2,0,0,0,0,0,0,0,0,0
400,66.67,2711.6,29,15,14,21,14,15,6,0,0,16,1,13,2,10,0,0,7,1,7,2,4,0,0,0,0,0,0,0,0,0
450,75.0,2711.7,35,17,18,17,18,17,3,0,0,18,3,15,2,10,0,0,8,2,7,0,0,0,0,0,0,0,0,1,0,0
500,83.33,2711.7,37,14,23,14,23,14,5,0,0,19,3,16,2,10,0,0,6,2,6,0,0,0,0,0,0,1,0,0,0,0
550,91.67,2711.8,39,14,25,14,25,14,4,0,0,21,3,16,2,10,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0
600,100.0,2711.9,46,21,25,21,25,21,9,0,0,26,3,18,2,10,0,0,12,2,7,0,0,0,0,0,0,0,0,0,0,0
650,108.33,2711.9,51,18,30,18,30,18,6,0,0,30,3,19,2,10,0,0,11,1,6,0,0,0,0,0,0,0,0,0,0,0
700,116.67,2711.9,54,14,37,14,37,14,4,0,0,30,4,21,2,10,0,0,7,2,5,0,0,0,0,0,0,1,0,0,0,0
750,125.0,2712.0,59,14,39,14,39,14,5,0,0,32,4,24,2,10,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0
800,133.33,2712.1,64,15,42,15,42,15,2,0,0,35,4,26,2,10,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0,0
850,141.67,2710.2,70,19,41,19,41,19,7,0,0,39,4,28,2,10,0,0,10,2,7,0,0,0,0,1,0,0,0,0,0,0
900,150.0,2712.6,72,14,46,14,46,14,3,0,0,39,5,29,2,10,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0
950,158.33,2712.7,79,16,49,16,49,16,4,0,0,43,5,32,2,10,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,2712.8,87,17,55,17,55,17,10,0,0,47,5,36,2,10,0,0,11,0,6,0,0,0,0,0,0,1,0,0,0,0
1050,175.0,2712.7,94,15,59,15,59,15,6,0,0,52,5,38,2,10,0,0,10,0,5,0,0,0,0,0,0,1,0,0,0,0
1100,183.33,2712.7,100,13,63,13,63,13,7,0,0,55,5,41,2,10,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,2713.3,107,13,69,13,69,13,5,0,0,57,5,46,2,10,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2713.4,116,17,69,17,69,17,7,0,0,62,5,50,2,10,0,0,10,0,7,0,0,0,0,1,0,0,0,0,0,0
1250,208.33,2287.1,123,20,66,20,66,20,8,0,0,64,7,53,2,10,0,0,10,2,8,0,0,0,0,0,0,1,0,0,0,0
