loop_i,video_fid,t_sec,camera_id,kind,track_id
492,2460,82.0,camera_1,lost_track,24
495,2475,82.5,camera_1,reacquired,24
496,2480,82.667,camera_1,lost_track,23
496,2480,82.667,camera_1,lost_track,24
498,2490,83.0,camera_1,reacquired,24
498,2490,83.0,camera_3,removed,9
499,2495,83.167,camera_1,lost_track,24
504,2520,84.0,camera_1,reacquired,24
505,2525,84.167,camera_3,new_track,10
506,2530,84.333,camera_1,lost_track,24
509,2545,84.833,camera_3,lost_track,8
511,2555,85.167,camera_1,lost_track,14
514,2570,85.667,camera_1,reacquired,24
516,2580,86.0,camera_1,lost_track,24
520,2600,86.667,camera_3,lost_track,10
524,2620,87.333,camera_1,reacquired,24
525,2625,87.5,camera_1,new_track,25
526,2630,87.667,camera_1,removed,23
527,2635,87.833,camera_1,lost_track,17
527,2635,87.833,camera_3,new_track,11
528,2640,88.0,camera_1,reacquired,14
529,2645,88.167,camera_1,lost_track,24
529,2645,88.167,camera_1,lost_track,25
532,2660,88.667,camera_1,lost_track,14
539,2695,89.833,camera_3,removed,8
545,2725,90.833,camera_3,new_track,12
550,2750,91.667,camera_3,removed,10
557,2785,92.833,camera_1,removed,17
559,2795,93.167,camera_1,removed,24
559,2795,93.167,camera_1,removed,25
562,2810,93.667,camera_1,removed,14
579,2895,96.5,camera_3,lost_track,11
580,2900,96.667,camera_3,lost_track,12
582,2910,97.0,camera_3,reacquired,11
582,2910,97.0,camera_3,reacquired,12
600,3000,100.0,camera_1,new_track,26
603,3015,100.5,camera_1,lost_track,26
610,3050,101.667,camera_3,lost_track,12
612,3060,102.0,camera_3,lost_track,11
617,3085,102.833,camera_3,reacquired,11
622,3110,103.667,camera_3,lost_track,11
626,3130,104.333,camera_1,new_track,27
626,3130,104.333,camera_3,new_track,13
626,3130,104.333,camera_3,new_track,14
627,3135,104.5,camera_3,new_track,15
632,3160,105.333,camera_3,lost_track,13
633,3165,105.5,camera_1,removed,26
635,3175,105.833,camera_3,lost_track,14
636,3180,106.0,camera_3,reacquired,11
640,3200,106.667,camera_3,removed,12
641,3205,106.833,camera_3,lost_track,15
646,3230,107.667,camera_3,new_track,16
646,3230,107.667,camera_3,lost_track,11
647,3235,107.833,camera_3,new_track,17
648,3240,108.0,camera_1,new_track,28
649,3245,108.167,camera_1,lost_track,28
651,3255,108.5,camera_1,reacquired,28
652,3260,108.667,camera_1,lost_track,27
653,3265,108.833,camera_1,reacquired,27
655,3275,109.167,camera_1,lost_track,28
661,3305,110.167,camera_3,lost_track,17
662,3310,110.333,camera_1,lost_track,21
662,3310,110.333,camera_3,removed,13
665,3325,110.833,camera_3,removed,14
671,3355,111.833,camera_3,removed,15
676,3380,112.667,camera_3,removed,11
681,3405,113.5,camera_1,reacquired,21
685,3425,114.167,camera_1,removed,28
691,3455,115.167,camera_3,removed,17
711,3555,118.5,camera_3,new_track,18
714,3570,119.0,camera_1,new_track,29
715,3575,119.167,camera_3,lost_track,18
718,3590,119.667,camera_1,lost_track,29
733,3665,122.167,camera_1,lost_track,21
739,3695,123.167,camera_1,reacquired,21
741,3705,123.5,camera_1,lost_track,21
742,3710,123.667,camera_1,reacquired,21
745,3725,124.167,camera_3,removed,18
748,3740,124.667,camera_1,removed,29
762,3810,127.0,camera_3,lost_track,16
767,3835,127.833,camera_1,lost_track,21
768,3840,128.0,camera_3,new_track,19
768,3840,128.0,camera_3,lost_track,1
769,3845,128.167,camera_1,reacquired,21
769,3845,128.167,camera_3,reacquired,1
771,3855,128.5,camera_1,lost_track,21
772,3860,128.667,camera_1,new_track,30
773,3865,128.833,camera_1,reacquired,21
773,3865,128.833,camera_1,lost_track,0
773,3865,128.833,camera_1,lost_track,2
776,3880,129.333,camera_3,lost_track,19
777,3885,129.5,camera_3,reacquired,16
779,3895,129.833,camera_1,new_track,31
782,3910,130.333,camera_1,lost_track,21
783,3915,130.5,camera_1,reacquired,21
784,3920,130.667,camera_1,lost_track,31
786,3930,131.0,camera_3,lost_track,5
789,3945,131.5,camera_1,lost_track,21
803,4015,133.833,camera_1,removed,0
803,4015,133.833,camera_1,removed,2
806,4030,134.333,camera_3,removed,19
814,4070,135.667,camera_1,removed,31
816,4080,136.0,camera_3,removed,5
819,4095,136.5,camera_1,removed,21
831,4155,138.5,camera_1,lost_track,1
832,4160,138.667,camera_1,new_track,32
846,4230,141.0,camera_1,new_track,33
861,4305,143.5,camera_1,removed,1
869,4345,144.833,camera_1,new_track,34
872,4360,145.333,camera_1,lost_track,34
892,4460,148.667,camera_1,lost_track,33
893,4465,148.833,camera_3,lost_track,16
897,4485,149.5,camera_1,reacquired,33
902,4510,150.333,camera_1,removed,34
923,4615,153.833,camera_3,removed,16
927,4635,154.5,camera_3,new_track,20
950,4750,158.333,camera_1,new_track,35
957,4785,159.5,camera_1,lost_track,35
961,4805,160.167,camera_1,new_track,36
965,4825,160.833,camera_3,lost_track,20
966,4830,161.0,camera_1,lost_track,36
968,4840,161.333,camera_1,reacquired,36
970,4850,161.667,camera_1,reacquired,35
971,4855,161.833,camera_1,lost_track,36
971,4855,161.833,camera_3,new_track,21
973,4865,162.167,camera_1,lost_track,35
977,4885,162.833,camera_1,new_track,37
978,4890,163.0,camera_1,lost_track,37
979,4895,163.167,camera_1,reacquired,37
980,4900,163.333,camera_3,new_track,22
988,4940,164.667,camera_3,new_track,23
990,4950,165.0,camera_1,lost_track,37
992,4960,165.333,camera_3,lost_track,23
993,4965,165.5,camera_3,reacquired,23
994,4970,165.667,camera_1,reacquired,37
995,4975,165.833,camera_1,reacquired,35
995,4975,165.833,camera_1,lost_track,37
995,4975,165.833,camera_3,removed,20
997,4985,166.167,camera_1,new_track,38
1001,5005,166.833,camera_1,removed,36
1001,5005,166.833,camera_3,new_track,24
1002,5010,167.0,camera_1,lost_track,35
1002,5010,167.0,camera_3,lost_track,1
1003,5015,167.167,camera_3,lost_track,23
1005,5025,167.5,camera_3,new_track,25
1005,5025,167.5,camera_3,lost_track,21
1005,5025,167.5,camera_3,lost_track,24
1014,5070,169.0,camera_1,lost_track,38
1015,5075,169.167,camera_1,reacquired,38
1017,5085,169.5,camera_1,lost_track,33
1023,5115,170.5,camera_3,reacquired,21
1024,5120,170.667,camera_1,reacquired,37
1028,5140,171.333,camera_3,lost_track,21
1032,5160,172.0,camera_1,removed,35
1032,5160,172.0,camera_3,removed,1
1033,5165,172.167,camera_3,removed,23
1034,5170,172.333,camera_3,new_track,26
1035,5175,172.5,camera_1,reacquired,33
1035,5175,172.5,camera_1,lost_track,37
1035,5175,172.5,camera_3,removed,24
1037,5185,172.833,camera_3,new_track,27
1039,5195,173.167,camera_1,reacquired,37
1040,5200,173.333,camera_1,lost_track,37
1056,5280,176.0,camera_3,new_track,28
1058,5290,176.333,camera_3,removed,21
1060,5300,176.667,camera_1,lost_track,33
1061,5305,176.833,camera_1,reacquired,33
1062,5310,177.0,camera_3,lost_track,27
1064,5320,177.333,camera_3,reacquired,27
1069,5345,178.167,camera_3,lost_track,28
1070,5350,178.333,camera_1,removed,37
1073,5365,178.833,camera_3,lost_track,26
1079,5395,179.833,camera_1,lost_track,33
1081,5405,180.167,camera_1,reacquired,33
1084,5420,180.667,camera_3,lost_track,27
1099,5495,183.167,camera_3,removed,28
1103,5515,183.833,camera_3,removed,26
1114,5570,185.667,camera_3,removed,27
1149,5745,191.5,camera_1,new_track,39
1150,5750,191.667,camera_1,lost_track,30
1152,5760,192.0,camera_1,reacquired,30
1152,5760,192.0,camera_1,lost_track,39
1161,5805,193.5,camera_1,new_track,40
1165,5825,194.167,camera_1,lost_track,40
1166,5830,194.333,camera_1,reacquired,39
1167,5835,194.5,camera_1,reacquired,40
1167,5835,194.5,camera_1,lost_track,39
1169,5845,194.833,camera_1,reacquired,39
1169,5845,194.833,camera_1,lost_track,30
1172,5860,195.333,camera_1,reacquired,30
1173,5865,195.5,camera_1,lost_track,30
1173,5865,195.5,camera_1,lost_track,33
1173,5865,195.5,camera_1,lost_track,40
1174,5870,195.667,camera_1,reacquired,30
1178,5890,196.333,camera_1,reacquired,33
1178,5890,196.333,camera_1,lost_track,39
1184,5920,197.333,camera_1,lost_track,33
1186,5930,197.667,camera_1,reacquired,33
1191,5955,198.5,camera_1,new_track,41
1199,5995,199.833,camera_1,lost_track,32
1203,6015,200.5,camera_1,removed,40
1208,6040,201.333,camera_1,removed,39
1229,6145,204.833,camera_1,removed,32
1254,6270,209.0,camera_1,new_track,42
1259,6295,209.833,camera_1,lost_track,42
1262,6310,210.333,camera_1,reacquired,42
1283,6415,213.833,camera_1,lost_track,42
1286,6430,214.333,camera_1,lost_track,33
1288,6440,214.667,camera_1,reacquired,33
1313,6565,218.833,camera_1,removed,42
1314,6570,219.0,camera_1,new_track,43
1317,6585,219.5,camera_1,lost_track,43
1319,6595,219.833,camera_1,reacquired,43
1323,6615,220.5,camera_1,lost_track,43
1328,6640,221.333,camera_1,reacquired,43
1328,6640,221.333,camera_1,lost_track,33
1329,6645,221.5,camera_1,reacquired,33
1332,6660,222.0,camera_1,lost_track,33
1335,6675,222.5,camera_1,lost_track,43
1336,6680,222.667,camera_1,reacquired,43
1362,6810,227.0,camera_1,removed,33
1408,7040,234.667,camera_1,new_track,44
1412,7060,235.333,camera_1,lost_track,43
1414,7070,235.667,camera_1,reacquired,43
1414,7070,235.667,camera_1,lost_track,44
1416,7080,236.0,camera_1,reacquired,44
1418,7090,236.333,camera_1,lost_track,43
1446,7230,241.0,camera_3,new_track,29
1448,7240,241.333,camera_1,removed,43
1471,7355,245.167,camera_3,lost_track,29
1474,7370,245.667,camera_3,reacquired,29
1475,7375,245.833,camera_3,new_track,30
1480,7400,246.667,camera_3,lost_track,30
1499,7495,249.833,camera_3,new_track,31
