loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_2,new_track,3
0,0,0.0,camera_2,new_track,4
0,0,0.0,camera_2,new_track,5
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
1,5,0.167,camera_3,lost_track,4
3,15,0.5,camera_3,new_track,5
3,15,0.5,camera_3,reacquired,4
4,20,0.667,camera_3,new_track,6
4,20,0.667,camera_3,removed,-1
5,25,0.833,camera_2,removed,-1
5,25,0.833,camera_3,new_track,7
5,25,0.833,camera_3,lost_track,4
8,40,1.333,camera_3,lost_track,5
9,45,1.5,camera_2,new_track,6
10,50,1.667,camera_2,lost_track,6
10,50,1.667,camera_3,lost_track,6
11,55,1.833,camera_3,removed,-1
13,65,2.167,camera_3,new_track,8
14,70,2.333,camera_3,removed,-1
15,75,2.5,camera_1,removed,-1
15,75,2.5,camera_2,reacquired,6
15,75,2.5,camera_2,lost_track,4
15,75,2.5,camera_3,lost_track,8
16,80,2.667,camera_1,new_track,3
16,80,2.667,camera_3,reacquired,8
17,85,2.833,camera_3,reacquired,5
17,85,2.833,camera_3,lost_track,8
18,90,3.0,camera_2,new_track,8
18,90,3.0,camera_2,new_track,7
19,95,3.167,camera_1,lost_track,2
19,95,3.167,camera_2,lost_track,8
19,95,3.167,camera_2,lost_track,7
24,120,4.0,camera_1,reacquired,2
24,120,4.0,camera_2,lost_track,5
25,125,4.167,camera_1,new_track,4
25,125,4.167,camera_3,lost_track,3
27,135,4.5,camera_1,lost_track,4
28,140,4.667,camera_3,reacquired,3
31,155,5.167,camera_1,lost_track,3
32,160,5.333,camera_2,reacquired,5
32,160,5.333,camera_3,new_track,9
33,165,5.5,camera_3,lost_track,9
34,170,5.667,camera_2,removed,-1
35,175,5.833,camera_3,removed,4
37,185,6.167,camera_3,lost_track,7
38,190,6.333,camera_1,removed,-1
38,190,6.333,camera_2,reacquired,8
38,190,6.333,camera_3,lost_track,5
38,190,6.333,camera_3,removed,-1
39,195,6.5,camera_2,lost_track,5
39,195,6.5,camera_2,removed,-1
39,195,6.5,camera_3,new_track,10
40,200,6.667,camera_2,reacquired,5
40,200,6.667,camera_3,removed,6
41,205,6.833,camera_2,lost_track,5
41,205,6.833,camera_3,removed,-1
42,210,7.0,camera_2,reacquired,5
44,220,7.333,camera_1,reacquired,3
45,225,7.5,camera_1,reacquired,4
45,225,7.5,camera_2,removed,4
46,230,7.667,camera_2,lost_track,8
46,230,7.667,camera_2,lost_track,6
47,235,7.833,camera_2,reacquired,8
47,235,7.833,camera_3,removed,8
49,245,8.167,camera_2,removed,7
50,250,8.333,camera_1,lost_track,4
50,250,8.333,camera_2,lost_track,2
51,255,8.5,camera_2,reacquired,2
51,255,8.5,camera_2,removed,-1
53,265,8.833,camera_2,new_track,9
53,265,8.833,camera_3,removed,-1
55,275,9.167,camera_3,new_track,11
57,285,9.5,camera_2,lost_track,8
58,290,9.667,camera_2,reacquired,8
59,295,9.833,camera_1,reacquired,4
59,295,9.833,camera_2,lost_track,8
60,300,10.0,camera_3,new_track,12
61,305,10.167,camera_1,removed,-1
62,310,10.333,camera_1,new_track,5
62,310,10.333,camera_1,lost_track,4
62,310,10.333,camera_3,lost_track,12
63,315,10.5,camera_1,removed,-1
63,315,10.5,camera_3,reacquired,12
63,315,10.5,camera_3,lost_track,3
63,315,10.5,camera_3,removed,9
64,320,10.667,camera_1,lost_track,5
64,320,10.667,camera_2,lost_track,9
64,320,10.667,camera_3,lost_track,12
64,320,10.667,camera_3,removed,-1
65,325,10.833,camera_1,new_track,6
65,325,10.833,camera_1,removed,-1
65,325,10.833,camera_2,reacquired,9
66,330,11.0,camera_3,reacquired,3
66,330,11.0,camera_3,reacquired,12
67,335,11.167,camera_1,lost_track,3
67,335,11.167,camera_3,lost_track,12
67,335,11.167,camera_3,removed,7
68,340,11.333,camera_2,lost_track,9
68,340,11.333,camera_3,removed,5
69,345,11.5,camera_2,reacquired,9
69,345,11.5,camera_2,lost_track,5
70,350,11.667,camera_2,reacquired,5
71,355,11.833,camera_2,lost_track,9
72,360,12.0,camera_2,lost_track,5
73,365,12.167,camera_1,new_track,7
73,365,12.167,camera_2,reacquired,5
75,375,12.5,camera_1,lost_track,2
75,375,12.5,camera_3,reacquired,12
75,375,12.5,camera_3,removed,-1
76,380,12.667,camera_1,reacquired,2
76,380,12.667,camera_2,reacquired,9
76,380,12.667,camera_2,removed,6
76,380,12.667,camera_3,lost_track,10
77,385,12.833,camera_2,lost_track,9
77,385,12.833,camera_3,lost_track,11
77,385,12.833,camera_3,removed,-1
78,390,13.0,camera_2,reacquired,9
78,390,13.0,camera_2,lost_track,5
78,390,13.0,camera_3,lost_track,12
80,400,13.333,camera_2,removed,-1
81,405,13.5,camera_2,lost_track,9
83,415,13.833,camera_1,reacquired,4
83,415,13.833,camera_1,lost_track,7
83,415,13.833,camera_3,removed,-1
83,415,13.833,camera_5,new_track,1
84,420,14.0,camera_1,lost_track,4
84,420,14.0,camera_2,reacquired,8
85,425,14.167,camera_1,reacquired,7
85,425,14.167,camera_1,lost_track,2
85,425,14.167,camera_5,removed,-1
86,430,14.333,camera_1,reacquired,2
86,430,14.333,camera_1,lost_track,7
86,430,14.333,camera_2,new_track,10
86,430,14.333,camera_2,reacquired,5
86,430,14.333,camera_3,removed,-1
87,435,14.5,camera_1,lost_track,6
87,435,14.5,camera_2,lost_track,2
87,435,14.5,camera_2,lost_track,5
88,440,14.667,camera_2,lost_track,10
88,440,14.667,camera_5,removed,-1
90,450,15.0,camera_3,reacquired,11
91,455,15.167,camera_2,removed,-1
91,455,15.167,camera_3,reacquired,12
92,460,15.333,camera_2,reacquired,10
92,460,15.333,camera_3,lost_track,12
94,470,15.667,camera_1,removed,5
94,470,15.667,camera_2,removed,-1
94,470,15.667,camera_3,reacquired,12
95,475,15.833,camera_1,reacquired,7
95,475,15.833,camera_3,new_track,13
95,475,15.833,camera_3,lost_track,12
96,480,16.0,camera_1,lost_track,7
97,485,16.167,camera_1,reacquired,7
97,485,16.167,camera_1,removed,3
98,490,16.333,camera_1,lost_track,2
99,495,16.5,camera_1,reacquired,2
99,495,16.5,camera_1,lost_track,7
101,505,16.833,camera_3,reacquired,12
102,510,17.0,camera_1,reacquired,7
102,510,17.0,camera_1,lost_track,2
102,510,17.0,camera_1,removed,-1
