clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L2-seq_025-c5-6-002540,1,camera_5,2540,2541,84.667,1,546.0 64.0 600.0 226.0,1,0,0.9614,0.9614,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2541,2542,84.7,1,546.0 64.0 599.0 227.0,1,0,0.9833,0.9833,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2542,2543,84.733,1,545.0 66.0 599.0 227.0,1,0,0.9544,0.9544,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2543,2544,84.767,1,545.0 67.0 598.0 227.0,1,0,0.9281,0.9281,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2544,2545,84.8,1,544.0 69.0 598.0 226.0,1,0,0.9166,0.9166,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2545,2546,84.833,1,543.0 69.0 597.0 226.0,1,0,0.9262,0.9262,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2546,2547,84.867,1,542.0 69.0 596.0 226.0,1,0,0.9247,0.9247,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2547,2548,84.9,1,541.0 68.0 595.0 224.0,1,0,0.8936,0.8936,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2548,2549,84.933,1,541.0 68.0 594.0 223.0,1,0,0.8984,0.8984,1,1,1,0,0,,,1,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2549,2550,84.967,1,538.0 65.0 592.0 216.0,1,0,0.8738,0.8738,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2550,2551,85.0,1,538.0 65.0 591.0 215.0,1,0,0.8733,0.8733,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2551,2552,85.033,1,538.0 63.0 589.0 214.0,1,0,0.9238,0.9238,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2552,2553,85.067,1,538.0 63.0 589.0 213.0,1,0,0.9041,0.9041,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2553,2554,85.1,1,538.0 63.0 586.0 213.0,1,0,0.9139,0.9139,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2554,2555,85.133,1,539.0 63.0 586.0 212.0,1,0,0.9111,0.9111,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2555,2556,85.167,1,539.0 62.0 586.0 211.0,1,0,0.8874,0.8874,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2556,2557,85.2,1,537.0 62.0 585.0 211.0,1,0,0.9035,0.9035,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2557,2558,85.233,1,537.0 63.0 585.0 212.0,1,0,0.8653,0.8653,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2558,2559,85.267,1,537.0 63.0 585.0 212.0,1,0,0.8643,0.8643,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2559,2560,85.3,1,536.0 61.0 584.0 212.0,1,0,0.9023,0.9023,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2560,2561,85.333,1,534.0 61.0 584.0 212.0,1,0,0.9051,0.9051,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2561,2562,85.367,1,533.0 60.0 584.0 210.0,1,0,0.8956,0.8956,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2562,2563,85.4,1,533.0 57.0 583.0 207.0,1,0,0.9242,0.9242,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2563,2564,85.433,1,532.0 56.0 583.0 205.0,1,0,0.9302,0.9302,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2564,2565,85.467,1,531.0 55.0 582.0 202.0,1,0,0.9536,0.9536,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2565,2566,85.5,1,530.0 55.0 582.0 201.0,1,0,0.9245,0.9245,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2566,2567,85.533,1,529.0 54.0 582.0 200.0,1,0,0.9605,0.9605,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2567,2568,85.567,1,527.0 54.0 584.0 199.0,1,0,0.897,0.897,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2568,2569,85.6,1,527.0 54.0 584.0 199.0,1,0,0.8815,0.8815,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2569,2570,85.633,1,527.0 54.0 584.0 198.0,1,0,0.8751,0.8751,1,2,1,1,0,,,1 2,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2570,2571,85.667,1,526.0 55.0 584.0 197.0,1,0,0.8966,0.8966,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2571,2572,85.7,1,526.0 55.0 584.0 195.0,1,0,0.9013,0.9013,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2572,2573,85.733,1,527.0 56.0 584.0 198.0,1,0,0.9365,0.9365,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2573,2574,85.767,1,527.0 57.0 584.0 198.0,1,0,0.9422,0.9422,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2574,2575,85.8,1,527.0 58.0 583.0 198.0,1,0,0.9645,0.9645,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2575,2576,85.833,1,527.0 57.0 582.0 198.0,1,0,0.9561,0.9561,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2576,2577,85.867,1,526.0 56.0 580.0 197.0,1,0,0.9396,0.9396,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2577,2578,85.9,1,525.0 53.0 578.0 193.0,1,0,0.9268,0.9268,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2578,2579,85.933,1,525.0 52.0 578.0 191.0,1,0,0.9281,0.9281,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2579,2580,85.967,1,524.0 52.0 578.0 190.0,1,0,0.9178,0.9178,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2580,2581,86.0,1,524.0 51.0 577.0 189.0,1,0,0.9447,0.9447,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2581,2582,86.033,1,524.0 51.0 578.0 189.0,1,0,0.9312,0.9312,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2582,2583,86.067,1,524.0 51.0 578.0 190.0,1,0,0.9256,0.9256,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2583,2584,86.1,1,524.0 51.0 578.0 189.0,1,0,0.9298,0.9298,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2584,2585,86.133,1,524.0 51.0 578.0 187.0,1,0,0.926,0.926,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2585,2586,86.167,1,524.0 53.0 577.0 185.0,1,0,0.9592,0.9592,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2586,2587,86.2,1,525.0 53.0 578.0 185.0,1,0,0.9479,0.9479,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2587,2588,86.233,1,525.0 53.0 578.0 187.0,1,0,0.9441,0.9441,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2588,2589,86.267,1,525.0 53.0 578.0 187.0,1,0,0.9207,0.9207,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2589,2590,86.3,1,525.0 53.0 577.0 188.0,1,0,0.9417,0.9417,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2590,2591,86.333,1,526.0 53.0 577.0 187.0,1,0,0.9626,0.9626,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2591,2592,86.367,1,526.0 52.0 576.0 183.0,1,0,0.8856,0.8856,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2592,2593,86.4,1,526.0 50.0 577.0 180.0,1,0,0.8999,0.8999,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2593,2594,86.433,1,527.0 49.0 577.0 178.0,1,0,0.9356,0.9356,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2594,2595,86.467,1,527.0 48.0 577.0 178.0,1,0,0.9467,0.9467,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2595,2596,86.5,1,527.0 48.0 577.0 178.0,1,0,0.942,0.942,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2596,2597,86.533,1,527.0 48.0 577.0 176.0,1,0,0.95,0.95,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2597,2598,86.567,1,527.0 49.0 577.0 175.0,1,0,0.9437,0.9437,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2598,2599,86.6,1,527.0 49.0 576.0 174.0,1,0,0.9534,0.9534,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2599,2600,86.633,1,527.0 49.0 576.0 173.0,1,0,0.9221,0.9221,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2600,2601,86.667,1,528.0 50.0 576.0 171.0,1,0,0.9109,0.9109,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2601,2602,86.7,1,528.0 51.0 576.0 171.0,1,0,0.912,0.912,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2602,2603,86.733,1,527.0 51.0 575.0 171.0,1,0,0.9414,0.9414,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2603,2604,86.767,1,526.0 50.0 573.0 175.0,1,0,0.9652,0.9652,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2604,2605,86.8,1,526.0 50.0 573.0 175.0,1,0,0.9463,0.9463,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2605,2606,86.833,1,526.0 49.0 572.0 169.0,1,0,0.9527,0.9527,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2606,2607,86.867,1,525.0 49.0 571.0 170.0,1,0,0.9524,0.9524,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2607,2608,86.9,1,525.0 47.0 569.0 168.0,1,0,0.9759,0.9759,1,3,1,2,0,,,1 2 3,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2608,2609,86.933,1,525.0 47.0 568.0 169.0,1,0,0.9476,0.9476,1,4,1,3,0,,,1 2 3 4,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2609,2610,86.967,1,525.0 47.0 568.0 169.0,1,0,0.9587,0.9587,1,4,1,3,0,,,1 2 3 4,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2610,2611,87.0,1,524.0 47.0 568.0 170.0,1,0,0.9724,0.9724,1,4,1,3,0,,,1 2 3 4,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2611,2612,87.033,1,524.0 46.0 567.0 168.0,1,0,0.9589,0.9589,1,4,1,3,0,,,1 2 3 4,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2612,2613,87.067,1,525.0 47.0 567.0 167.0,1,0,0.9596,0.9596,1,4,1,3,0,,,1 2 3 4,1,1,1,
L2-seq_025-c5-6-002540,1,camera_5,2613,2614,87.1,1,525.0 48.0 567.0 165.0,1,0,0.9188,0.9188,1,4,1,3,0,,,1 2 3 4,1,1,1,
