loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2722.4,11,11,0,11,0,11,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,2730.7,16,15,1,16,1,15,5,0,0,3,2,11,1,0,0,0,3,2,10,1,0,0,0,0,1,0,0,0,0,0
100,16.67,2732.3,25,18,7,19,7,18,6,0,0,4,4,16,1,1,0,0,3,4,10,1,1,0,0,0,0,2,0,0,0,0
150,25.0,2732.8,41,27,14,29,14,27,17,0,0,10,10,19,1,4,0,0,7,9,8,1,4,0,0,0,0,0,0,0,0,0
200,33.33,2710.0,57,24,33,25,33,24,16,0,0,12,17,20,1,9,2,0,4,9,2,1,7,2,0,0,0,0,0,1,0,0
250,41.67,2710.3,78,25,53,27,53,25,16,0,0,18,20,24,5,10,8,0,7,4,4,5,0,7,0,0,0,0,0,0,1,0
300,50.0,2710.4,95,20,75,20,75,20,10,0,0,19,22,30,8,14,8,1,1,3,6,5,4,0,1,0,0,1,0,1,0,0
350,58.33,2708.1,115,24,91,24,91,24,7,0,0,21,24,34,10,20,12,1,2,2,4,5,6,4,1,0,1,0,0,0,0,0
400,66.67,2710.6,140,33,107,33,107,33,20,0,0,24,25,36,12,34,13,3,5,2,3,2,17,2,2,1,0,0,0,0,0,0
450,75.0,2708.4,153,23,130,24,130,23,14,0,0,25,27,37,15,37,16,4,1,3,1,4,10,3,2,1,0,0,1,0,0,0
500,83.33,2710.9,177,24,153,24,153,24,16,0,0,33,29,39,17,46,17,5,7,3,3,1,9,0,1,1,0,0,0,0,0,0
550,91.67,2711.2,189,17,172,20,172,17,9,0,0,34,30,41,20,54,17,5,1,1,2,4,11,0,1,0,0,0,0,0,0,0
600,100.0,2711.2,205,22,183,26,183,22,13,0,0,41,32,42,20,60,20,6,8,2,1,2,9,3,1,0,0,0,0,0,0,0
650,108.33,2711.5,224,17,201,20,201,17,16,0,0,43,37,43,24,67,24,7,1,4,1,3,8,2,1,0,1,0,1,1,0,1
700,116.67,2732.7,242,20,211,23,211,20,12,0,0,44,39,44,28,71,27,12,1,1,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,2711.5,257,21,208,22,208,21,11,0,0,46,40,48,29,75,28,15,2,2,3,2,6,3,4,0,0,0,0,1,0,1
800,133.33,2709.2,269,17,206,19,206,17,7,0,0,46,42,49,30,76,31,22,1,2,3,1,1,3,8,0,0,0,0,0,0,1
850,141.67,2711.8,290,27,197,28,197,27,22,0,0,49,46,50,31,84,35,23,4,4,3,0,9,4,4,0,0,0,0,0,0,0
900,150.0,2709.5,310,26,201,27,201,26,17,0,0,55,50,51,34,87,39,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,2711.6,328,23,208,24,208,23,13,0,0,58,53,57,35,91,41,23,4,4,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,2711.7,357,29,206,31,206,29,14,0,0,64,57,59,38,101,43,27,6,5,4,3,8,2,3,1,0,1,0,0,0,1
1050,175.0,2711.8,375,24,209,25,209,24,17,0,0,70,57,62,39,110,43,28,6,2,4,2,11,0,0,0,0,2,0,0,0,1
1100,183.33,2711.8,387,16,203,17,203,16,11,0,0,70,57,62,45,117,43,28,0,1,1,6,9,0,0,0,0,0,0,0,0,0
1150,191.67,2712.6,390,7,205,8,205,7,0,0,0,70,58,62,45,120,43,28,0,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,2710.3,406,21,195,23,195,21,14,0,0,73,58,63,46,132,43,28,3,2,2,3,13,0,0,0,0,0,0,1,0,0
1250,208.33,2712.7,413,11,183,13,183,11,5,0,0,75,59,63,46,137,43,28,1,2,2,2,7,0,0,1,0,0,0,0,0,0
1300,216.67,2712.7,426,19,176,21,176,19,10,0,0,77,60,64,48,145,43,28,2,3,2,3,11,0,0,0,0,0,0,1,0,0
1350,225.0,2710.2,445,22,180,22,180,22,11,0,0,84,64,67,50,148,43,28,7,5,4,4,2,0,0,1,0,0,0,2,0,0
1400,233.33,2712.6,465,26,182,27,182,26,13,0,0,85,65,74,52,159,43,28,4,2,8,1,12,0,0,0,0,1,0,0,0,0
1450,241.67,2712.6,478,26,169,27,169,26,13,0,0,86,68,75,55,166,43,28,2,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,2712.6,491,22,169,22,169,22,17,0,0,88,70,75,58,172,43,28,2,4,3,3,10,0,0,0,0,0,1,1,0,0
1550,258.33,2712.6,500,17,167,17,167,17,11,0,0,88,71,75,60,176,45,28,0,2,1,2,10,2,0,0,0,0,1,1,0,0
1600,266.67,2710.2,512,17,155,17,155,17,9,0,0,88,71,75,61,181,50,29,0,1,1,1,10,3,1,0,0,0,0,1,0,0
1650,275.0,2712.6,518,12,142,13,142,12,5,0,0,88,74,75,61,185,50,30,0,3,1,0,8,0,1,0,0,0,0,1,0,0
1700,283.33,2712.6,531,14,138,16,138,14,9,0,0,91,77,77,63,188,52,30,2,3,2,2,4,2,1,0,1,1,0,0,0,0
