loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,528.5,4,4,0,9,0,4,0,0,0,1,3,5,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0
50,8.33,555.7,5,4,1,15,1,4,5,0,0,2,4,9,1,0,0,0,2,3,9,1,0,0,0,0,0,0,0,0,0,0
100,16.67,556.4,7,5,2,21,2,5,9,0,0,4,8,15,1,0,0,0,3,5,12,1,0,0,0,0,0,0,0,0,0,0
150,25.0,556.9,11,8,3,25,3,8,12,0,0,8,10,20,2,1,0,0,6,6,11,1,1,0,0,0,0,0,0,0,0,0
200,33.33,557.2,12,6,6,25,6,6,14,0,0,9,13,21,3,10,4,0,4,4,2,2,9,4,0,0,0,0,0,0,0,0
250,41.67,557.6,17,5,12,15,12,5,7,0,0,9,13,21,4,17,5,4,0,0,1,1,8,1,4,0,0,0,0,0,0,0
300,50.0,557.6,18,5,13,10,13,5,4,0,0,9,13,21,4,19,6,5,0,0,1,0,5,0,4,0,0,0,0,0,0,0
350,58.33,557.6,19,5,14,15,14,5,5,0,0,9,13,21,4,26,8,6,0,0,1,0,8,2,4,0,0,0,0,0,0,0
400,66.67,557.7,26,6,20,26,20,6,13,0,0,12,17,22,7,36,12,6,3,4,2,3,12,2,0,0,0,0,0,0,0,0
450,75.0,557.7,35,10,25,30,25,10,17,0,0,16,20,24,10,42,16,7,4,4,3,2,12,4,1,0,0,0,0,0,0,0
500,83.33,558.0,45,14,31,27,31,14,18,0,0,17,23,24,12,48,19,13,2,2,2,2,9,3,7,0,0,0,0,0,0,0
550,91.67,558.0,49,9,40,18,40,9,5,0,0,18,24,27,13,50,22,15,1,1,4,0,4,3,5,0,0,0,0,0,0,0
600,100.0,558.1,53,10,43,23,43,10,9,0,0,19,25,27,13,57,25,18,2,2,2,0,8,3,6,0,0,0,0,0,0,0
650,108.33,558.3,58,7,50,26,50,7,12,0,0,24,30,30,15,63,27,18,5,5,4,0,9,3,0,0,0,0,0,0,0,0
700,116.67,558.3,61,7,51,23,51,7,17,0,0,25,34,30,17,68,29,19,3,6,2,2,7,2,1,0,0,0,0,0,0,0
750,125.0,558.3,64,7,53,24,53,7,10,0,0,27,36,32,20,74,30,20,2,3,3,3,10,1,2,0,0,0,0,0,0,0
800,133.33,558.3,66,5,50,20,50,5,9,0,0,29,39,35,22,76,32,20,1,4,5,1,7,1,1,0,0,0,0,0,0,0
850,141.67,558.4,72,7,53,19,53,7,11,0,0,35,42,37,22,80,34,20,5,3,4,1,5,1,0,0,0,0,0,0,0,0
900,150.0,558.5,74,6,54,18,54,6,10,0,0,35,42,38,24,89,36,21,2,1,2,2,8,2,1,0,0,0,0,0,0,0
950,158.33,558.5,75,5,54,19,54,5,10,0,0,36,45,40,26,93,38,21,2,3,3,2,6,2,1,0,0,0,0,0,0,0
1000,166.67,558.5,81,9,49,18,49,9,12,0,0,36,46,40,27,99,41,24,1,1,1,1,8,3,3,0,0,0,0,0,0,0
1050,175.0,558.6,89,9,52,22,52,9,11,0,0,38,48,41,28,109,45,26,1,1,2,0,12,4,2,0,0,0,0,0,0,0
1100,183.33,558.6,95,8,48,29,48,8,17,0,0,42,53,43,33,115,47,26,3,5,4,3,11,2,1,0,0,0,0,0,0,0
1150,191.67,558.7,98,6,51,21,51,6,10,0,0,45,54,46,36,121,47,26,2,2,3,4,10,0,0,0,0,0,0,0,0,0
1200,200.0,558.7,106,12,47,28,47,12,13,0,0,48,56,48,38,128,51,27,4,3,2,2,12,4,1,0,0,0,0,0,0,0
1250,208.33,558.7,113,9,52,23,52,9,10,0,0,53,57,51,40,131,52,28,5,3,5,1,6,1,2,0,0,0,0,0,0,0
1300,216.67,558.7,117,9,52,23,52,9,12,0,0,56,59,51,41,136,56,29,5,4,3,1,5,3,2,0,0,0,0,0,0,0
1350,225.0,558.7,123,9,57,30,57,9,19,0,0,59,62,53,44,146,59,30,3,3,3,2,13,4,2,0,0,0,0,0,0,0
1400,233.33,558.7,129,9,59,21,59,9,9,0,0,61,65,55,46,150,62,32,2,3,2,2,5,3,4,0,0,0,0,0,0,0
1450,241.67,558.8,130,6,56,19,56,6,8,0,0,61,66,57,47,158,62,33,2,2,3,1,9,0,2,0,0,0,0,0,0,0
1500,250.0,558.8,137,10,57,21,57,10,10,0,0,63,68,58,49,162,68,35,2,1,1,1,7,6,3,0,0,0,0,0,0,0
1550,258.33,558.8,145,9,64,25,64,9,15,0,0,67,74,61,50,166,70,39,3,4,3,1,7,3,4,0,0,0,0,0,0,0
1600,266.67,558.8,149,6,67,22,67,6,9,0,0,70,77,63,52,169,71,40,4,4,4,1,6,2,1,0,0,0,0,0,0,0
