loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,534.7,4,4,0,11,0,4,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,562.4,5,5,0,16,0,5,5,0,0,3,2,10,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,562.7,6,5,1,17,1,5,3,0,0,4,4,13,1,1,0,0,3,4,8,1,1,0,0,0,0,0,0,0,0,0
150,25.0,563.3,12,9,3,28,3,9,15,0,0,10,11,17,1,4,0,0,7,9,7,1,4,0,0,0,0,0,0,0,0,0
200,33.33,563.6,16,7,9,25,9,7,13,0,0,12,18,17,1,8,2,0,4,9,2,1,7,2,0,0,0,0,0,0,0,0
250,41.67,563.6,24,14,10,26,10,14,13,0,0,17,21,21,4,8,5,0,8,5,4,4,0,5,0,0,0,0,0,0,0,0
300,50.0,564.0,27,5,22,18,22,5,5,0,0,19,22,25,6,11,5,1,2,3,5,4,3,0,1,0,0,0,0,0,0,0
350,58.33,564.1,33,9,24,25,24,9,6,0,0,21,24,26,8,17,9,1,2,3,4,4,7,4,1,0,0,0,0,0,0,0
400,66.67,564.4,38,11,27,36,27,11,20,0,0,24,25,28,10,30,10,3,5,3,3,2,19,2,2,0,0,0,0,0,0,0
450,75.0,564.5,42,9,33,25,33,9,11,0,0,24,27,29,13,35,13,4,1,4,1,4,10,3,2,0,0,0,0,0,0,0
500,83.33,564.5,50,12,38,23,38,12,12,0,0,30,28,30,14,42,14,5,6,4,2,1,9,0,1,0,0,0,0,0,0,0
550,91.67,564.7,50,7,43,21,43,7,8,0,0,30,29,32,16,48,14,5,2,2,2,3,11,0,1,0,0,0,0,0,0,0
600,100.0,564.7,59,14,45,27,45,14,11,0,0,35,31,33,16,54,17,6,6,3,1,2,11,3,1,0,0,0,0,0,0,0
650,108.33,564.8,63,6,56,22,56,6,15,0,0,35,35,34,19,61,21,7,1,5,1,3,9,2,1,0,0,0,0,0,0,0
700,116.67,564.8,69,9,58,25,58,9,12,0,0,36,37,35,22,65,24,12,1,3,1,4,7,5,4,0,0,0,0,0,0,0
750,125.0,564.8,74,8,59,24,59,8,8,0,0,38,38,38,23,68,25,15,2,3,3,2,7,3,4,0,0,0,0,0,0,0
800,133.33,564.8,79,9,61,19,61,9,5,0,0,38,40,38,24,69,28,20,1,3,2,1,3,3,6,0,0,0,0,0,0,0
850,141.67,565.0,82,9,56,26,56,9,17,0,0,41,43,40,25,74,32,20,4,5,3,0,7,4,3,0,0,0,0,0,0,0
900,150.0,565.0,87,9,55,29,55,9,15,0,0,46,47,41,29,78,36,20,5,6,3,4,5,4,2,0,0,0,0,0,0,0
950,158.33,565.0,89,5,60,24,60,5,12,0,0,48,50,47,30,82,38,20,3,5,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,565.0,97,11,55,30,55,11,9,0,0,51,53,49,33,90,40,23,5,4,5,3,9,2,2,0,0,0,0,0,0,0
1050,175.0,565.1,101,9,58,26,58,9,12,0,0,54,53,52,34,98,40,24,5,2,4,2,13,0,0,0,0,0,0,0,0,0
1100,183.33,565.4,101,5,54,19,54,5,8,0,0,54,53,52,37,103,40,24,1,1,1,5,11,0,0,0,0,0,0,0,0,0
1150,191.67,565.4,101,2,54,9,54,2,0,0,0,54,54,52,37,106,40,24,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,565.4,103,4,51,24,51,4,12,0,0,56,54,53,38,119,40,24,3,2,2,3,14,0,0,0,0,0,0,0,0,0
1250,208.33,565.4,105,3,43,16,43,3,4,0,0,58,55,53,38,126,40,24,2,2,2,2,8,0,0,0,0,0,0,0,0,0
1300,216.67,565.4,106,3,39,19,39,3,6,0,0,59,56,54,40,133,40,24,2,2,2,3,10,0,0,0,0,0,0,0,0,0
1350,225.0,565.5,111,7,37,24,37,7,9,0,0,64,60,57,42,136,40,24,6,5,4,4,5,0,0,0,0,0,0,0,0,0
1400,233.33,565.5,113,5,36,27,36,5,9,0,0,66,61,62,44,146,40,24,4,2,8,1,12,0,0,0,0,0,0,0,0,0
1450,241.67,565.6,114,4,32,28,32,4,12,0,0,67,64,64,47,157,40,24,3,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,565.6,116,3,33,27,33,3,18,0,0,69,66,64,50,165,40,24,2,5,3,4,13,0,0,0,0,0,0,0,0,0
1550,258.33,565.7,118,3,31,18,31,3,9,0,0,69,67,64,53,169,42,24,0,2,1,2,11,2,0,0,0,0,0,0,0,0
1600,266.67,565.7,123,5,29,18,29,5,9,0,0,69,67,64,54,174,46,25,0,1,1,1,11,3,1,0,0,0,0,0,0,0
1650,275.0,565.7,124,3,26,17,26,3,10,0,0,69,70,64,54,180,46,26,0,4,1,0,11,0,1,0,0,0,0,0,0,0
1700,283.33,565.7,129,6,26,17,26,6,7,0,0,72,73,65,56,183,48,26,2,3,2,2,5,2,1,0,0,0,0,0,0,0
