clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_024-c6+c7-14-012745,1,camera_6,12745,12746,424.833,1,143.0 546.0 332.0 717.0,1,0,0.9812,0.9812,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12745,12746,424.833,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12746,12747,424.867,1,153.0 538.0 351.0 717.0,1,0,0.9734,0.9734,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12746,12747,424.867,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12747,12748,424.9,1,164.0 526.0 369.0 718.0,1,0,0.9715,0.9715,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12747,12748,424.9,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12748,12749,424.933,1,174.0 509.0 409.0 717.0,1,0,0.9346,0.9346,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12748,12749,424.933,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12749,12750,424.967,1,178.0 501.0 424.0 717.0,1,0,0.9733,0.9733,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12749,12750,424.967,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12750,12751,425.0,1,201.0 486.0 455.0 716.0,1,0,0.9746,0.9746,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12750,12751,425.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12751,12752,425.033,1,219.0 469.0 473.0 716.0,1,0,0.9731,0.9731,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12751,12752,425.033,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12752,12753,425.067,1,229.0 459.0 480.0 716.0,1,0,0.9756,0.9756,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12752,12753,425.067,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12753,12754,425.1,1,246.0 433.0 491.0 714.0,1,0,0.9606,0.9606,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12753,12754,425.1,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12754,12755,425.133,1,253.0 422.0 496.0 715.0,1,0,0.9682,0.9682,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12754,12755,425.133,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12755,12756,425.167,1,265.0 399.0 501.0 715.0,1,0,0.9805,0.9805,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12755,12756,425.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12756,12757,425.2,1,276.0 381.0 506.0 715.0,1,0,0.9835,0.9835,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12756,12757,425.2,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12757,12758,425.233,1,280.0 372.0 508.0 715.0,1,0,0.984,0.984,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12757,12758,425.233,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12758,12759,425.267,1,283.0 359.0 512.0 714.0,1,0,0.9728,0.9728,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12758,12759,425.267,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12759,12760,425.3,1,285.0 353.0 514.0 714.0,1,0,0.9834,0.9834,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12759,12760,425.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12760,12761,425.333,1,291.0 345.0 516.0 714.0,1,0,0.9641,0.9641,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12760,12761,425.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12761,12762,425.367,1,294.0 342.0 518.0 713.0,1,0,0.9715,0.9715,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12761,12762,425.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12762,12763,425.4,1,297.0 338.0 518.0 713.0,1,0,0.9745,0.9745,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12762,12763,425.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12763,12764,425.433,1,298.0 335.0 519.0 714.0,1,0,0.9834,0.9834,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12763,12764,425.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12764,12765,425.467,1,299.0 332.0 519.0 714.0,1,0,0.984,0.984,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12764,12765,425.467,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12765,12766,425.5,1,314.0 314.0 518.0 714.0,1,0,0.9732,0.9732,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12765,12766,425.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12766,12767,425.533,1,320.0 308.0 518.0 714.0,1,0,0.9679,0.9679,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12766,12767,425.533,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12767,12768,425.567,1,326.0 302.0 518.0 714.0,1,0,0.979,0.979,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12767,12768,425.567,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12768,12769,425.6,1,336.0 292.0 521.0 714.0,1,0,0.9757,0.9757,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12768,12769,425.6,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12769,12770,425.633,1,340.0 287.0 523.0 714.0,1,0,0.9844,0.9844,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12769,12770,425.633,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12770,12771,425.667,1,350.0 275.0 526.0 714.0,1,0,0.9744,0.9744,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12770,12771,425.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12771,12772,425.7,1,353.0 273.0 527.0 714.0,1,0,0.9721,0.9721,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12771,12772,425.7,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12772,12773,425.733,1,355.0 270.0 528.0 713.0,1,0,0.9616,0.9616,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12772,12773,425.733,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12773,12774,425.767,1,362.0 268.0 532.0 714.0,1,0,0.9593,0.9593,1,1,1,0,0,,,1,1,1,0,
L3S-seq_024-c6+c7-14-012745,1,camera_7,12773,12774,425.767,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_024-c6+c7-14-012745,1,camera_6,12774,12775,425.8,1,368.0 266.0 534.0 715.0,1,0,0.9485,0.9485,1,1,1,0,0,,,1,1,1,0,
