loop_i,video_fid,t_sec,camera_id,kind,track_id
0,7505,250.167,camera_1,new_track,0
17,7522,250.733,camera_1,new_track,1
19,7524,250.8,camera_1,lost_track,0
49,7554,251.8,camera_1,removed,0
91,7596,253.2,camera_1,new_track,2
92,7597,253.233,camera_1,lost_track,2
122,7627,254.233,camera_1,removed,2
246,7751,258.367,camera_1,new_track,3
254,7759,258.633,camera_1,lost_track,3
258,7763,258.767,camera_1,reacquired,3
263,7768,258.933,camera_1,lost_track,1
275,7780,259.333,camera_1,new_track,4
280,7785,259.5,camera_1,lost_track,4
289,7794,259.8,camera_1,new_track,5
293,7798,259.933,camera_1,removed,1
300,7805,260.167,camera_1,lost_track,5
