loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
0,0,0.0,camera_3,new_track,5
0,0,0.0,camera_3,new_track,6
0,0,0.0,camera_4,new_track,1
2,10,0.333,camera_3,lost_track,3
7,35,1.167,camera_3,new_track,7
13,65,2.167,camera_3,lost_track,6
18,90,3.0,camera_3,new_track,8
19,95,3.167,camera_3,reacquired,6
20,100,3.333,camera_1,new_track,3
23,115,3.833,camera_3,new_track,9
25,125,4.167,camera_1,lost_track,3
25,125,4.167,camera_3,lost_track,6
27,135,4.5,camera_3,reacquired,6
27,135,4.5,camera_3,lost_track,5
29,145,4.833,camera_3,new_track,10
30,150,5.0,camera_3,reacquired,5
31,155,5.167,camera_3,lost_track,9
31,155,5.167,camera_3,lost_track,6
32,160,5.333,camera_3,removed,3
33,165,5.5,camera_3,lost_track,10
34,170,5.667,camera_3,reacquired,6
36,180,6.0,camera_3,lost_track,5
39,195,6.5,camera_3,reacquired,5
41,205,6.833,camera_3,new_track,11
46,230,7.667,camera_3,reacquired,9
48,240,8.0,camera_3,lost_track,9
49,245,8.167,camera_3,lost_track,6
50,250,8.333,camera_3,lost_track,11
51,255,8.5,camera_2,new_track,3
54,270,9.0,camera_3,reacquired,9
55,275,9.167,camera_1,removed,3
57,285,9.5,camera_3,lost_track,9
63,315,10.5,camera_3,removed,10
69,345,11.5,camera_3,new_track,12
71,355,11.833,camera_3,lost_track,12
72,360,12.0,camera_3,lost_track,2
73,365,12.167,camera_3,new_track,13
75,375,12.5,camera_1,lost_track,2
78,390,13.0,camera_3,lost_track,13
79,395,13.167,camera_1,reacquired,2
79,395,13.167,camera_3,new_track,14
79,395,13.167,camera_3,removed,6
80,400,13.333,camera_3,removed,11
87,435,14.5,camera_3,removed,9
91,455,15.167,camera_1,new_track,4
91,455,15.167,camera_3,lost_track,4
93,465,15.5,camera_3,new_track,15
94,470,15.667,camera_1,lost_track,2
94,470,15.667,camera_3,new_track,16
95,475,15.833,camera_1,reacquired,2
95,475,15.833,camera_3,reacquired,4
95,475,15.833,camera_3,lost_track,16
95,475,15.833,camera_3,lost_track,15
96,480,16.0,camera_1,lost_track,2
96,480,16.0,camera_3,reacquired,13
96,480,16.0,camera_3,lost_track,7
97,485,16.167,camera_2,new_track,4
99,495,16.5,camera_3,lost_track,5
99,495,16.5,camera_5,new_track,1
101,505,16.833,camera_3,removed,12
102,510,17.0,camera_3,new_track,17
102,510,17.0,camera_3,lost_track,8
102,510,17.0,camera_3,removed,2
108,540,18.0,camera_3,lost_track,4
110,550,18.333,camera_3,reacquired,16
112,560,18.667,camera_1,new_track,5
112,560,18.667,camera_3,reacquired,4
113,565,18.833,camera_2,new_track,5
114,570,19.0,camera_1,new_track,6
114,570,19.0,camera_3,lost_track,16
115,575,19.167,camera_1,new_track,7
115,575,19.167,camera_5,new_track,2
116,580,19.333,camera_1,lost_track,7
116,580,19.333,camera_3,reacquired,16
117,585,19.5,camera_1,reacquired,7
117,585,19.5,camera_3,lost_track,16
117,585,19.5,camera_3,lost_track,4
118,590,19.667,camera_1,lost_track,4
118,590,19.667,camera_2,lost_track,3
119,595,19.833,camera_2,lost_track,4
119,595,19.833,camera_3,reacquired,4
120,600,20.0,camera_5,new_track,3
121,605,20.167,camera_2,lost_track,5
121,605,20.167,camera_3,lost_track,14
123,615,20.5,camera_1,lost_track,5
123,615,20.5,camera_3,new_track,18
123,615,20.5,camera_3,reacquired,16
123,615,20.5,camera_3,lost_track,4
124,620,20.667,camera_2,new_track,6
125,625,20.833,camera_3,lost_track,17
125,625,20.833,camera_3,removed,15
126,630,21.0,camera_1,removed,2
126,630,21.0,camera_3,reacquired,17
126,630,21.0,camera_3,lost_track,1
126,630,21.0,camera_3,removed,7
127,635,21.167,camera_3,lost_track,18
127,635,21.167,camera_5,new_track,4
128,640,21.333,camera_1,new_track,8
128,640,21.333,camera_2,new_track,7
128,640,21.333,camera_2,reacquired,4
128,640,21.333,camera_2,reacquired,5
128,640,21.333,camera_2,lost_track,1
129,645,21.5,camera_1,new_track,9
129,645,21.5,camera_3,removed,5
130,650,21.667,camera_1,lost_track,7
130,650,21.667,camera_2,lost_track,6
130,650,21.667,camera_2,lost_track,7
132,660,22.0,camera_1,new_track,10
132,660,22.0,camera_3,removed,8
133,665,22.167,camera_1,lost_track,10
134,670,22.333,camera_1,lost_track,8
135,675,22.5,camera_2,new_track,8
135,675,22.5,camera_3,lost_track,13
136,680,22.667,camera_5,lost_track,4
137,685,22.833,camera_2,lost_track,8
137,685,22.833,camera_5,new_track,5
138,690,23.0,camera_5,lost_track,2
141,705,23.5,camera_2,lost_track,4
144,720,24.0,camera_2,new_track,9
147,735,24.5,camera_3,new_track,19
147,735,24.5,camera_3,lost_track,16
148,740,24.667,camera_1,new_track,11
148,740,24.667,camera_1,lost_track,6
148,740,24.667,camera_1,removed,4
148,740,24.667,camera_2,removed,3
149,745,24.833,camera_1,reacquired,6
149,745,24.833,camera_3,reacquired,16
149,745,24.833,camera_3,lost_track,19
151,755,25.167,camera_1,lost_track,6
151,755,25.167,camera_3,removed,14
153,765,25.5,camera_1,reacquired,10
153,765,25.5,camera_1,removed,5
153,765,25.5,camera_3,removed,4
154,770,25.667,camera_1,new_track,12
155,775,25.833,camera_1,lost_track,10
156,780,26.0,camera_2,new_track,10
156,780,26.0,camera_3,removed,1
157,785,26.167,camera_2,lost_track,10
157,785,26.167,camera_3,removed,18
158,790,26.333,camera_2,lost_track,2
158,790,26.333,camera_2,removed,1
158,790,26.333,camera_5,new_track,6
159,795,26.5,camera_1,new_track,13
159,795,26.5,camera_1,reacquired,6
159,795,26.5,camera_5,reacquired,4
160,800,26.667,camera_1,lost_track,11
160,800,26.667,camera_1,lost_track,13
160,800,26.667,camera_1,removed,7
160,800,26.667,camera_2,new_track,11
160,800,26.667,camera_2,removed,6
160,800,26.667,camera_2,removed,7
161,805,26.833,camera_3,lost_track,16
161,805,26.833,camera_5,lost_track,4
162,810,27.0,camera_2,lost_track,11
162,810,27.0,camera_3,reacquired,16
163,815,27.167,camera_3,lost_track,17
164,820,27.333,camera_1,removed,8
164,820,27.333,camera_5,reacquired,4
164,820,27.333,camera_5,lost_track,3
165,825,27.5,camera_1,lost_track,9
165,825,27.5,camera_2,new_track,12
