loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,528.4,4,4,0,11,0,4,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,556.2,5,5,0,16,0,5,5,0,0,3,2,11,1,0,0,0,3,2,10,1,0,0,0,0,0,0,0,0,0,0
100,16.67,556.7,6,5,1,20,1,5,7,0,0,4,4,16,1,1,0,0,3,4,11,1,1,0,0,0,0,0,0,0,0,0
150,25.0,557.1,13,10,3,30,3,10,17,0,0,11,9,19,1,5,0,0,8,8,8,1,5,0,0,0,0,0,0,0,0,0
200,33.33,557.6,15,5,10,26,10,5,14,0,0,13,17,20,1,9,2,0,4,10,2,1,7,2,0,0,0,0,0,1,0,0
250,41.67,557.7,21,9,12,28,12,9,15,0,0,19,19,24,5,10,7,0,8,5,4,5,0,6,0,0,0,0,0,0,1,0
300,50.0,558.4,22,4,18,20,18,4,7,0,0,19,21,30,8,14,7,1,2,3,5,5,4,0,1,0,0,1,0,0,0,0
350,58.33,558.5,23,4,19,26,19,4,8,0,0,20,23,34,10,21,11,1,2,3,4,5,7,4,1,0,1,1,0,0,0,0
400,66.67,558.8,28,8,20,34,20,8,20,0,0,23,24,36,12,36,12,3,5,3,3,2,17,2,2,0,0,0,0,0,0,0
450,75.0,558.9,32,7,25,27,25,7,16,0,0,23,26,37,15,40,15,4,1,4,1,4,12,3,2,0,0,0,0,0,0,0
500,83.33,559.1,41,10,31,23,31,10,15,0,0,30,28,39,17,47,16,5,7,3,3,1,8,0,1,0,0,0,0,1,0,0
550,91.67,559.1,41,5,36,21,36,5,9,0,0,30,29,41,20,55,16,5,2,1,2,4,11,0,1,0,0,0,0,0,0,0
600,100.0,559.2,52,13,39,27,39,13,14,0,0,37,31,42,20,61,19,6,8,2,1,2,10,3,1,0,0,0,0,0,0,0
650,108.33,559.2,59,5,53,23,53,5,18,0,0,39,36,43,24,69,23,7,2,5,1,3,10,2,1,0,0,0,1,0,0,0
700,116.67,559.4,65,8,55,24,55,8,13,0,0,40,38,44,28,74,26,12,1,2,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,559.5,70,8,55,23,55,8,11,0,0,42,39,48,29,79,27,15,2,2,3,2,7,3,4,0,0,0,0,0,0,1
800,133.33,559.5,78,11,56,19,56,11,7,0,0,42,41,49,30,80,30,22,1,2,3,1,1,3,8,0,0,0,0,0,0,0
850,141.67,559.6,82,9,57,28,57,9,21,0,0,45,45,51,31,88,34,23,4,4,3,0,9,4,4,0,0,0,0,0,1,0
900,150.0,559.6,88,9,61,27,61,9,15,0,0,51,49,52,34,91,38,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,559.6,91,5,67,23,67,5,12,0,0,54,52,58,35,94,40,23,4,4,8,1,4,2,0,0,0,0,0,0,0,0
1000,166.67,559.7,102,12,66,33,66,12,14,0,0,59,56,60,38,104,42,27,6,5,4,3,10,2,3,0,0,1,0,0,0,1
1050,175.0,559.8,107,9,72,26,72,9,15,0,0,63,56,63,39,113,42,28,6,2,4,2,12,0,0,0,0,1,0,0,0,1
1100,183.33,559.8,107,4,67,17,67,4,9,0,0,63,56,63,45,119,42,28,1,1,1,6,9,0,0,1,0,0,0,0,0,0
1150,191.67,559.8,107,3,66,9,66,3,0,0,0,63,57,63,45,122,42,28,1,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,559.9,109,5,62,24,62,5,14,0,0,65,57,64,46,135,42,28,3,2,2,3,14,0,0,0,0,0,0,1,0,0
1250,208.33,559.9,111,3,52,15,52,3,5,0,0,67,58,64,46,140,42,28,1,2,2,2,8,0,0,1,0,0,0,0,0,0
1300,216.67,560.1,112,4,48,23,48,4,12,0,0,68,59,65,48,149,42,28,2,3,2,3,13,0,0,0,0,0,0,0,0,0
1350,225.0,560.0,120,10,47,24,47,10,12,0,0,76,63,68,50,152,42,28,8,5,4,4,3,0,0,1,0,0,0,1,0,0
1400,233.33,560.1,122,6,45,26,45,6,11,0,0,78,64,74,52,162,42,28,4,2,8,1,11,0,0,0,0,0,0,0,0,0
1450,241.67,560.1,123,4,40,28,40,4,15,0,0,79,67,75,55,172,42,28,2,5,5,2,14,0,0,0,0,0,0,0,0,0
1500,250.0,560.2,125,4,39,25,39,4,17,0,0,81,69,75,58,178,42,28,2,5,3,3,12,0,0,0,0,0,1,0,0,0
1550,258.33,560.2,125,2,36,17,36,2,11,0,0,81,70,75,60,183,44,28,0,2,1,2,10,2,0,0,0,0,1,0,0,0
1600,266.67,560.2,130,5,31,17,31,5,10,0,0,81,70,75,61,188,49,29,0,1,1,1,10,3,1,0,0,0,0,0,0,0
1650,275.0,560.2,131,3,26,13,26,3,5,0,0,81,73,75,61,194,49,30,0,3,1,0,9,0,1,0,0,0,0,1,0,0
1700,283.33,560.2,134,4,27,17,27,4,8,0,0,84,76,77,63,197,51,30,2,3,2,2,5,2,1,0,1,1,0,0,0,0
