loop_i,video_fid,t_sec,camera_id,kind,track_id
0,10250,341.667,camera_6,new_track,0
45,10295,343.167,camera_6,new_track,1
59,10309,343.633,camera_7,new_track,0
60,10310,343.667,camera_6,lost_track,1
71,10321,344.033,camera_6,lost_track,0
90,10340,344.667,camera_6,removed,1
101,10351,345.033,camera_6,removed,0
187,10437,347.9,camera_7,lost_track,0
189,10439,347.967,camera_7,reacquired,0
296,10546,351.533,camera_7,new_track,1
298,10548,351.6,camera_7,lost_track,0
301,10551,351.7,camera_6,new_track,2
303,10553,351.767,camera_7,lost_track,1
304,10554,351.8,camera_6,new_track,3
322,10572,352.4,camera_6,lost_track,3
328,10578,352.6,camera_7,removed,0
333,10583,352.767,camera_7,removed,1
352,10602,353.4,camera_6,removed,3
