loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,529.4,4,4,0,9,0,4,0,0,0,1,3,5,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0
50,8.33,556.8,5,4,1,15,1,4,5,0,0,2,4,10,1,0,0,0,2,3,9,1,0,0,0,0,0,0,0,0,0,0
100,16.67,557.4,7,5,2,20,2,5,9,0,0,4,8,15,1,0,0,0,3,5,11,1,0,0,0,0,0,0,0,0,0,0
150,25.0,557.8,11,8,3,26,3,8,12,0,0,8,12,20,2,1,0,0,6,8,10,1,1,0,0,0,0,0,0,0,0,0
200,33.33,558.0,15,9,6,26,6,9,15,0,0,9,14,21,3,11,4,0,4,4,2,2,10,4,0,0,0,0,0,0,0,0
250,41.67,558.3,22,7,15,16,15,7,8,0,0,9,14,21,4,23,6,5,0,0,1,1,8,1,5,0,0,0,0,0,0,0
300,50.0,558.3,24,5,19,8,19,5,3,0,0,9,14,21,4,25,7,7,0,0,1,0,3,0,4,0,0,0,0,0,0,0
350,58.33,558.3,26,6,20,16,20,6,8,0,0,9,14,21,4,33,9,9,0,0,1,0,8,2,5,0,0,0,0,0,0,0
400,66.67,558.4,33,6,27,26,27,6,15,0,0,12,18,22,7,47,13,9,3,4,2,3,12,2,0,0,0,0,0,0,0,0
450,75.0,558.5,45,13,32,31,32,13,18,0,0,18,21,25,10,53,17,11,5,4,4,2,10,4,2,0,0,0,0,0,0,0
500,83.33,558.7,54,12,42,24,42,12,15,0,0,19,24,25,12,57,20,17,2,2,2,2,7,2,7,0,0,0,0,0,0,0
550,91.67,558.7,58,10,48,19,48,10,7,0,0,20,25,28,12,59,23,20,1,1,4,0,4,3,6,0,0,0,0,0,0,0
600,100.0,558.7,66,13,53,25,53,13,12,0,0,21,27,28,12,69,26,24,2,3,2,0,10,3,5,0,0,0,0,0,0,0
650,108.33,559.0,74,10,63,28,63,10,15,0,0,27,32,30,13,78,28,24,6,5,3,0,11,3,0,0,0,0,0,0,0,0
700,116.67,559.0,77,7,67,23,67,7,18,0,0,27,35,30,15,84,30,25,2,5,2,2,9,2,1,0,0,0,0,0,0,0
750,125.0,559.1,82,9,70,26,70,9,14,0,0,30,37,34,18,90,31,27,3,3,5,3,8,1,3,0,0,0,0,0,0,0
800,133.33,559.4,84,5,68,20,68,5,9,0,0,32,40,37,19,95,33,27,1,4,5,1,7,1,1,0,0,0,0,0,0,0
850,141.67,559.5,91,8,65,20,65,8,12,0,0,38,43,39,20,100,35,28,6,3,4,1,5,1,0,0,0,0,0,0,0,0
900,150.0,559.5,92,5,67,16,67,5,9,0,0,38,43,40,23,108,37,29,2,1,2,2,6,2,1,0,0,0,0,0,0,0
950,158.33,559.5,93,5,65,18,65,5,10,0,0,39,46,42,25,113,39,29,2,3,3,2,5,2,1,0,0,0,0,0,0,0
1000,166.67,559.5,99,9,61,19,61,9,13,0,0,39,47,42,27,119,43,33,1,1,1,2,6,4,4,0,0,0,0,0,0,0
1050,175.0,559.6,107,9,59,25,59,9,15,0,0,41,49,43,28,132,49,35,1,1,2,0,14,5,2,0,0,0,0,0,0,0
1100,183.33,559.6,113,9,58,30,58,9,20,0,0,45,55,45,33,141,51,35,3,6,4,3,11,2,1,0,0,0,0,0,0,0
1150,191.67,559.7,116,7,59,22,59,7,10,0,0,48,56,47,36,149,51,35,3,2,3,4,10,0,0,0,0,0,0,0,0,0
1200,200.0,559.7,123,11,54,28,54,11,15,0,0,51,58,50,38,157,55,36,4,3,3,2,11,4,1,0,0,0,0,0,0,0
1250,208.33,559.7,129,8,52,26,52,8,14,0,0,56,61,54,40,162,56,37,5,3,6,1,8,1,2,0,0,0,0,0,0,0
1300,216.67,559.7,134,8,54,24,54,8,14,0,0,59,64,55,41,167,60,39,5,5,3,1,5,3,2,0,0,0,0,0,0,0
1350,225.0,559.7,141,8,58,29,58,8,17,0,0,63,67,57,44,176,63,40,3,3,3,2,12,4,2,0,0,0,0,0,0,0
1400,233.33,559.7,148,9,60,21,60,9,9,0,0,65,70,59,47,180,66,43,2,3,2,2,5,3,4,0,0,0,0,0,0,0
1450,241.67,559.7,148,6,55,22,55,6,12,0,0,65,72,62,48,189,66,43,2,2,5,1,10,0,2,0,0,0,0,0,0,0
1500,250.0,559.7,156,9,59,21,59,9,11,0,0,68,74,63,50,193,73,46,2,1,1,1,6,6,4,0,0,0,0,0,0,0
1550,258.33,559.8,163,9,64,26,64,9,17,0,0,71,80,66,51,200,77,49,3,4,3,1,8,4,3,0,0,0,0,0,0,0
1600,266.67,559.8,168,7,66,22,66,7,11,0,0,75,83,69,53,203,79,50,5,4,5,1,4,2,1,0,0,0,0,0,0,0
